@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_mfcc

@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f12 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f13 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f14 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f15 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f16 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f25 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f26 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f27 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f28 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f29 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f30 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f31 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f32 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f33 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f34 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f35 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f36 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f37 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f38 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f39 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f40 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f41 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f42 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f43 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f44 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f45 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f46 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f47 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f48 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f49 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f50 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f51 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
-47.84187,6.380189,-0.61431,1.118018,-0.448281,-0.053977,-0.003364,-0.183798,0.034049,0.082005,-0.066924,0.153592,0.093992,2.943984,1.459784,0.795792,0.784491,0.666126,0.560571,0.518588,0.525891,0.463387,0.496678,0.461796,0.49974,0.44414,5.595257,1.158548,0.585,0.783433,0.530566,0.514493,0.289143,0.393991,0.337123,0.318255,0.303641,0.346561,0.282578,3.541032,0.409629,0.299679,0.331067,0.197244,0.10773,0.130906,0.126699,0.112813,0.115923,0.091827,0.110455,0.087885,country
-49.98842,4.931216,0.507254,0.978743,-0.022131,0.363767,0.090329,-0.015539,0.362936,0.021446,0.468714,0.146466,0.068935,2.875664,1.235288,0.687938,0.752521,0.542444,0.491765,0.477881,0.576054,0.484002,0.456076,0.458183,0.42327,0.401732,5.800881,0.678249,0.688736,0.691396,0.354786,0.376605,0.336513,0.599209,0.277619,0.31589,0.324637,0.361581,0.22565,3.843203,0.451312,0.18267,0.27204,0.167277,0.151195,0.09336,0.224143,0.118845,0.088918,0.1067,0.130176,0.09045,country
-52.847247,5.427786,0.341552,1.90387,0.443958,0.396057,0.433844,0.077229,0.353117,-0.032769,0.287996,0.144731,0.233331,2.75827,1.207577,0.71941,0.738198,0.610914,0.492164,0.540546,0.560346,0.531185,0.454375,0.458716,0.395655,0.441763,6.368289,0.894318,0.892969,0.802204,0.583297,0.423166,0.436121,0.422001,0.412831,0.322915,0.410333,0.275138,0.344141,4.111385,0.474178,0.264307,0.28283,0.169076,0.093275,0.155405,0.150012,0.157109,0.096642,0.121097,0.091407,0.109237,country
-56.476865,6.018914,1.029622,1.297125,-0.279214,0.845324,0.396256,-0.206316,0.369602,0.122539,0.375867,0.165372,0.161769,3.178252,1.035643,0.737921,0.796368,0.606016,0.489662,0.630303,0.580025,0.568713,0.494643,0.426077,0.372845,0.391825,7.068857,1.171057,0.785105,0.94406,0.693211,0.400101,0.634469,0.422306,0.576703,0.373727,0.31272,0.195613,0.244404,4.413841,0.42269,0.225491,0.342475,0.22485,0.123222,0.230381,0.153433,0.20186,0.141752,0.091067,0.064397,0.096831,country
-47.246235,3.798575,0.765186,1.390552,0.075829,0.324608,0.047629,0.037612,0.106177,0.10688,-0.002172,0.028099,0.072576,2.486726,0.882491,0.609214,0.697347,0.475504,0.477895,0.482592,0.472174,0.486957,0.43615,0.405207,0.441897,0.438078,5.241301,0.561035,0.481596,0.63395,0.315811,0.299344,0.243574,0.234285,0.345591,0.173699,0.23958,0.235827,0.322223,3.896686,0.294917,0.179934,0.174095,0.101908,0.107429,0.091173,0.072888,0.122228,0.076703,0.090152,0.094491,0.124324,country
-51.893988,4.54599,1.337772,1.73268,0.51587,0.578776,0.393582,0.030631,0.362303,0.218959,0.192603,0.322357,0.00067,2.39086,1.074387,0.578414,0.649618,0.493444,0.500513,0.476984,0.585571,0.546763,0.422343,0.420615,0.456456,0.416908,6.059001,0.925197,0.561065,0.72637,0.525087,0.404193,0.357151,0.464217,0.435743,0.335539,0.311686,0.440111,0.413928,4.097672,0.347703,0.159331,0.274715,0.167721,0.154491,0.107473,0.175424,0.144807,0.104458,0.105602,0.152428,0.102222,country
-46.57881,5.051803,0.14083,0.894531,0.016237,0.174487,0.071055,0.019825,0.26469,-0.214814,-0.106615,-0.114374,0.125751,2.451744,1.027164,0.670872,0.666031,0.583216,0.508499,0.469988,0.476889,0.455678,0.455601,0.431082,0.402006,0.422188,5.453359,0.828245,0.656785,0.479861,0.405747,0.260485,0.232019,0.301704,0.300497,0.275131,0.242593,0.273524,0.313372,3.479881,0.347332,0.170529,0.185677,0.183594,0.127847,0.101529,0.122645,0.116065,0.104206,0.080679,0.082401,0.07262,country
-50.105815,5.241904,0.711707,1.0261,0.013457,0.374879,-0.07908,0.149311,0.650963,-0.060195,0.180167,0.259285,0.194176,2.744162,0.988917,0.679764,0.578631,0.559879,0.486223,0.443031,0.471273,0.439003,0.372913,0.394284,0.379848,0.4093,6.742976,0.917396,0.968592,0.669145,0.709665,0.539634,0.499963,0.465316,0.614944,0.234056,0.357143,0.390673,0.581332,4.326395,0.550427,0.300697,0.257365,0.230733,0.169971,0.148128,0.177859,0.165844,0.09241,0.094776,0.087702,0.134877,country
-50.326545,5.459757,0.372914,1.807164,-0.08871,0.978395,0.082664,0.204827,-0.019971,-0.153498,0.233231,-0.118265,0.014502,2.693148,1.048299,0.752374,0.739701,0.674326,0.585011,0.486309,0.459156,0.478569,0.485112,0.482033,0.475054,0.478985,6.262668,0.959995,0.463049,0.769543,0.637277,0.355832,0.345009,0.287863,0.299344,0.226428,0.344596,0.39736,0.356994,3.775337,0.429448,0.268317,0.279956,0.24721,0.215372,0.095047,0.109785,0.131848,0.09197,0.14471,0.114322,0.119705,country
-48.479741,5.086801,1.529968,1.059076,-0.151383,0.305165,0.157584,-0.120855,0.191876,0.212813,-0.024279,0.089061,0.133812,3.372751,1.238532,0.739406,0.735297,0.564617,0.468564,0.553169,0.564517,0.508968,0.495907,0.430807,0.397332,0.385453,5.876635,0.691705,0.460136,0.567695,0.293712,0.250084,0.333108,0.435675,0.320822,0.343315,0.185784,0.180188,0.210335,3.459085,0.365559,0.221993,0.22536,0.1307,0.107616,0.119197,0.157924,0.143164,0.104449,0.103842,0.079088,0.075269,country
-53.666008,5.865663,2.458733,1.826993,0.350977,0.24083,0.574023,-0.006335,0.265743,0.035319,-0.037049,0.061571,0.173052,3.763229,1.765438,0.911783,0.932889,0.699227,0.675811,0.609495,0.576797,0.523955,0.552755,0.43683,0.429972,0.445779,7.232209,1.936392,0.812595,1.123724,0.649605,0.681579,0.428664,0.416388,0.467001,0.444931,0.327233,0.260758,0.404935,4.016494,0.65046,0.283511,0.350613,0.381501,0.218411,0.177322,0.196034,0.135539,0.177933,0.101241,0.091807,0.128945,country
-52.253824,5.786456,1.251774,1.405808,0.274285,0.375503,0.506022,0.003113,0.223208,0.094707,0.201507,0.095024,0.094684,2.992424,1.350232,0.65833,0.636183,0.540687,0.474295,0.474078,0.532274,0.478747,0.472424,0.40144,0.388668,0.428232,6.379181,1.106118,0.585654,0.518014,0.405921,0.378187,0.31273,0.56305,0.441732,0.558148,0.278713,0.191892,0.330853,4.210476,0.526808,0.193075,0.204421,0.184741,0.118078,0.12198,0.194164,0.127087,0.110634,0.106465,0.099892,0.09882,country
-52.752979,6.002651,1.35189,1.516739,0.366777,0.154723,0.22201,-0.074748,0.051364,0.142372,0.055641,0.101643,0.222888,3.020325,1.233339,0.702978,0.651524,0.540123,0.531156,0.494586,0.512523,0.470601,0.421653,0.437631,0.425369,0.42273,6.526251,0.936443,0.529522,0.484864,0.392401,0.372305,0.342235,0.315776,0.462329,0.256346,0.280581,0.304914,0.22738,4.259635,0.506082,0.167637,0.202069,0.163481,0.150734,0.137632,0.123164,0.11657,0.100415,0.102206,0.090397,0.122006,country
-47.525153,4.416793,0.495828,0.597112,0.098897,-0.063194,0.087885,-0.100268,0.319552,0.110853,0.171455,0.224959,0.063711,2.82302,1.148542,0.897414,0.902471,0.642775,0.550404,0.515498,0.545042,0.524937,0.51738,0.494711,0.486491,0.435191,5.46924,0.719121,0.39994,0.533881,0.348769,0.301971,0.237368,0.301763,0.219821,0.267982,0.237173,0.234577,0.214916,3.655711,0.279567,0.223592,0.297566,0.156102,0.113318,0.09936,0.120022,0.126419,0.095784,0.102974,0.108138,0.081322,country
-52.759426,5.50947,1.6565,1.349307,0.190653,0.212061,0.511277,-0.055739,0.112197,0.07484,0.268406,0.121566,0.066032,3.893358,1.733199,0.806684,0.801074,0.569849,0.574274,0.573666,0.565546,0.530364,0.46924,0.413903,0.51598,0.416788,6.724462,1.834153,0.694912,0.918171,0.485912,0.410001,0.506185,0.672157,0.619228,0.327941,0.310472,0.571039,0.290286,3.653379,0.685374,0.315568,0.335778,0.215853,0.177506,0.200149,0.248447,0.150236,0.110178,0.078643,0.150302,0.098729,country
-52.54661,5.879762,0.450073,1.036788,0.256562,-0.147398,0.485136,-0.108498,0.101243,0.316371,-0.025337,0.176137,-0.107016,2.576838,0.997822,0.660685,0.798091,0.534081,0.568344,0.505077,0.495613,0.433305,0.436921,0.434534,0.406322,0.490005,6.191145,1.109185,0.866083,1.064008,0.455116,0.359989,0.386083,0.476773,0.357345,0.363118,0.38636,0.396906,0.468723,4.637256,0.691222,0.246676,0.311345,0.159467,0.164843,0.204307,0.13438,0.102201,0.112464,0.123538,0.100929,0.141874,country
-54.52995,7.967913,0.252732,1.617443,0.124962,0.974821,0.082882,0.417002,-0.044462,0.40643,0.269568,0.034877,0.30146,3.849334,1.44466,1.004111,0.8828,0.727922,0.610932,0.622518,0.54114,0.502677,0.436891,0.49104,0.417668,0.416658,7.239223,1.555324,0.803269,0.812542,0.732294,0.384364,0.298009,0.470138,0.352502,0.321685,0.394303,0.272121,0.29185,4.378458,0.719284,0.356415,0.3358,0.264993,0.194038,0.171523,0.15758,0.143623,0.114977,0.138251,0.094136,0.145272,country
-47.154032,5.274422,-1.809891,0.749353,-0.084255,0.510087,0.108587,0.108772,0.243195,0.197728,0.018937,-0.17499,-0.178732,2.895572,1.215033,0.93437,0.796022,0.639718,0.555102,0.562562,0.591458,0.558724,0.549734,0.50025,0.468236,0.423443,5.381951,0.910806,0.436527,0.861296,0.650654,0.233925,0.316603,0.348621,0.258696,0.376613,0.2426,0.216467,0.213493,3.565893,0.410782,0.205333,0.313841,0.218341,0.113903,0.11977,0.158993,0.130007,0.170529,0.089395,0.075181,0.077749,country
-59.92605,8.212011,0.67244,1.644665,0.300511,1.236105,0.676403,-0.017644,0.279421,0.120289,0.050361,0.131852,-0.097062,4.423168,1.624237,0.907569,0.797652,0.867175,0.555314,0.51781,0.486846,0.504586,0.450929,0.406923,0.430317,0.427195,7.925626,1.451472,1.206498,0.651506,1.134544,0.560959,0.464924,0.412512,0.668549,0.372283,0.276266,0.369872,0.307039,4.870181,0.806577,0.284175,0.42828,0.418796,0.169428,0.178432,0.152348,0.175512,0.130077,0.112949,0.135998,0.116976,country
-53.849447,7.172307,-0.596926,0.90763,-0.120521,0.622403,0.360749,0.293538,0.305766,0.365038,0.230538,0.105043,0.167735,3.311381,1.614164,0.868919,0.802472,0.754057,0.576487,0.54752,0.56041,0.525953,0.517141,0.471436,0.464609,0.429516,6.336964,1.242878,0.613758,0.525769,0.518155,0.357004,0.341644,0.546418,0.284066,0.268324,0.234818,0.193575,0.190922,3.921506,0.589639,0.228024,0.216626,0.245555,0.123146,0.124726,0.10644,0.098354,0.112829,0.08305,0.083443,0.115346,country
-53.421859,5.273662,-0.006556,2.116381,-0.070246,0.4264,0.228541,0.222581,-0.014964,0.09661,0.152276,-0.081715,0.019717,2.465668,1.103312,0.668876,0.71674,0.608334,0.558745,0.589792,0.515802,0.560537,0.522421,0.508921,0.533122,0.465054,6.4251,1.410771,0.448494,0.58902,0.44033,0.38066,0.511977,0.57132,0.484321,0.487208,0.544937,0.473524,0.434498,4.104884,0.474658,0.194064,0.22105,0.201767,0.170836,0.112916,0.121936,0.140183,0.144009,0.195358,0.118505,0.12705,country
-46.97319,4.397261,-0.349235,0.80842,0.16838,0.557257,-0.098443,0.166515,-0.086242,0.118424,0.239017,0.041292,0.118188,2.816696,1.388852,0.826536,0.805242,0.668541,0.647746,0.584243,0.543198,0.558672,0.513315,0.504225,0.498277,0.472245,5.598955,0.920178,0.542231,0.56539,0.306761,0.345042,0.220634,0.272759,0.221134,0.291165,0.34483,0.296689,0.208034,3.592703,0.345998,0.190931,0.239557,0.179819,0.14682,0.139023,0.136329,0.152619,0.114655,0.144442,0.093636,0.100637,country
-51.332915,7.819219,-0.83722,1.664814,-0.189324,0.838315,0.009351,0.221691,0.062171,0.191568,-0.123881,0.023583,0.132144,3.044079,1.179079,0.734526,0.794919,0.617834,0.603442,0.514858,0.48411,0.491117,0.481765,0.437364,0.452763,0.402524,7.086255,2.099778,0.847371,0.812837,0.646693,0.519632,0.547947,0.239796,0.454422,0.474848,0.301515,0.327912,0.469629,4.097788,0.671648,0.302174,0.371552,0.273843,0.209045,0.176199,0.150795,0.20369,0.133811,0.112372,0.108693,0.11553,country
-47.079316,5.561361,-0.167895,0.827402,-0.675861,0.564177,-0.003281,-0.103846,-0.130281,0.130197,-0.096698,-0.126684,0.042508,2.615612,1.14344,0.83817,0.845923,0.814097,0.633564,0.599624,0.521921,0.584928,0.502079,0.489852,0.476948,0.446956,5.252797,1.057873,0.544199,0.606,0.624284,0.456789,0.36556,0.237936,0.392209,0.261161,0.269641,0.216929,0.25855,4.182315,0.319095,0.18965,0.257108,0.244806,0.200207,0.145592,0.132296,0.163537,0.114522,0.121013,0.075927,0.103656,country
-51.190398,5.477739,-0.021771,1.675582,0.235131,0.894434,-0.002995,0.399767,-0.0972,-0.029308,-0.015105,0.0131,0.192267,2.845602,1.332704,0.936539,0.828695,0.707153,0.545604,0.533465,0.522768,0.511633,0.496032,0.468581,0.456668,0.422768,6.062413,1.03787,0.746972,0.868087,0.699098,0.421085,0.389959,0.326791,0.341053,0.292256,0.291497,0.212348,0.237865,4.08193,0.374241,0.254265,0.264281,0.25362,0.123669,0.0937,0.139672,0.129398,0.127284,0.125812,0.096153,0.072013,country
-54.743952,6.420483,-0.531364,1.390922,0.166667,0.931468,0.039118,-0.106304,-0.087853,0.237887,0.123007,-0.052795,0.251457,3.6072,1.37466,0.876433,0.794846,0.645501,0.599233,0.590425,0.498932,0.504639,0.531952,0.468031,0.439199,0.45147,8.309596,1.654403,0.701685,0.667404,0.586982,0.418293,0.426946,0.381637,0.51157,0.341708,0.332945,0.322879,0.31762,4.203454,0.593079,0.281326,0.293726,0.234776,0.179168,0.15984,0.080169,0.123657,0.144936,0.113128,0.105857,0.112591,country
-45.322218,3.792809,0.010668,0.297323,0.496063,0.905789,0.057832,0.09579,-0.045318,0.315634,0.194794,0.076565,-0.430804,2.458637,0.826421,0.583299,0.597447,0.480338,0.555793,0.474374,0.492337,0.476681,0.478337,0.515903,0.552298,0.621863,5.13862,0.714504,0.309857,0.38174,0.223318,0.32894,0.317702,0.247381,0.271365,0.278684,0.350103,0.315955,0.331394,3.815214,0.273025,0.15117,0.106175,0.08583,0.096921,0.082406,0.102934,0.096882,0.083085,0.128432,0.123293,0.137681,country
-50.236206,6.367224,-0.363528,1.931806,-0.548844,0.986292,0.179305,0.183235,-0.066855,-0.015937,-0.073431,-0.058182,0.246205,4.044709,1.963977,1.058526,1.020851,0.770225,0.629049,0.655533,0.577891,0.592781,0.472139,0.504753,0.548186,0.454425,6.790137,1.865999,0.626561,0.850403,0.801403,0.455373,0.431406,0.378799,0.399458,0.300793,0.271567,0.387757,0.306477,3.143329,0.471481,0.236334,0.408357,0.306006,0.17655,0.226476,0.196368,0.17496,0.110833,0.127621,0.159266,0.114911,country
-47.785572,6.461116,-1.538302,0.974633,-1.071404,0.577223,0.045149,0.170001,0.256447,-0.011995,0.04263,0.000543,0.194223,2.775764,1.083184,0.729869,0.747949,0.757074,0.538911,0.577181,0.536805,0.495886,0.469747,0.47423,0.455371,0.460899,5.577169,1.073589,0.419285,0.686234,0.493747,0.330108,0.413366,0.410351,0.330209,0.23611,0.270213,0.23598,0.23686,3.653689,0.54822,0.147424,0.274198,0.22648,0.148183,0.142169,0.130677,0.115199,0.101093,0.101582,0.1133,0.086336,country
-60.562168,7.014783,0.094277,0.84159,-0.037544,0.825092,-0.113546,0.275295,-0.0425,0.227844,0.273551,0.268628,0.293883,2.99255,1.351604,0.904987,0.706016,0.668808,0.581111,0.498021,0.500708,0.531195,0.483558,0.465868,0.478352,0.41648,7.567957,1.396598,0.853047,0.77619,0.764172,0.517089,0.405558,0.353365,0.582781,0.303536,0.398478,0.314865,0.224698,4.447053,0.599019,0.310156,0.218735,0.263453,0.229045,0.128742,0.15731,0.150483,0.124201,0.123318,0.146595,0.093223,country
-53.831003,9.234848,0.412692,1.18786,-0.163021,0.543348,0.168136,0.165265,0.038796,0.293758,0.19926,-0.039339,0.031828,3.345529,1.502417,0.973073,0.769987,0.728481,0.585068,0.571933,0.458177,0.523399,0.425874,0.444888,0.421309,0.404724,7.23919,2.121557,0.631478,0.678703,1.040454,0.687733,0.695709,0.349519,0.376052,0.238738,0.322232,0.331586,0.459645,3.8372,0.72004,0.312371,0.307607,0.363306,0.213727,0.204585,0.114736,0.166143,0.09454,0.157209,0.134661,0.106212,country
-47.910558,4.738409,0.019506,1.263314,0.304577,0.870099,0.319014,0.146632,0.191598,-0.002641,0.294154,-0.152552,0.003001,3.229993,1.406635,0.987137,0.838785,0.779358,0.62939,0.649424,0.521897,0.521269,0.46353,0.446035,0.466927,0.432263,5.779162,0.843918,0.791694,0.505384,0.684265,0.380036,0.41685,0.278381,0.362519,0.22439,0.211684,0.250631,0.207561,3.558735,0.384848,0.30315,0.226806,0.267793,0.156806,0.182925,0.113557,0.114371,0.092726,0.088182,0.100807,0.074277,country
-47.018652,4.349971,0.042989,1.783819,0.257519,0.16238,-0.099561,0.101352,0.150188,-0.060769,0.128527,-0.059694,-0.003879,3.194241,1.297582,0.968794,0.908122,0.669459,0.593756,0.57598,0.558241,0.547581,0.521624,0.424361,0.464449,0.457925,5.534854,0.638909,0.534808,0.528545,0.332125,0.255979,0.261015,0.281311,0.281911,0.245102,0.166204,0.222426,0.225344,3.431676,0.35015,0.346084,0.257949,0.180741,0.17595,0.14385,0.140626,0.104931,0.111708,0.088958,0.101254,0.104707,country
-46.414493,3.85893,0.513217,1.767469,0.291863,0.201915,-0.122374,0.169126,0.104537,-0.06906,0.164499,-0.191908,0.037976,2.910697,1.105208,0.952624,1.012233,0.681443,0.622556,0.66327,0.582854,0.510761,0.52749,0.489272,0.491429,0.459081,5.394527,0.766637,0.555759,0.765418,0.431166,0.244195,0.369003,0.241337,0.226108,0.287025,0.20271,0.26433,0.230654,3.450677,0.343118,0.284827,0.33898,0.185438,0.131797,0.167154,0.106662,0.090927,0.09036,0.083698,0.111701,0.105832,country
-50.176428,6.092174,-0.045656,1.93467,0.252503,0.17272,-0.06403,0.077148,-0.048694,-0.05278,0.261784,-0.148385,0.259877,2.850662,1.303962,0.987156,0.957305,0.711827,0.618799,0.616698,0.608686,0.503261,0.513825,0.494636,0.465151,0.442483,6.332984,1.213165,0.58304,0.711245,0.417461,0.380395,0.43682,0.393495,0.31508,0.337151,0.311872,0.389155,0.253283,3.939312,0.483367,0.321778,0.325968,0.238562,0.155476,0.171546,0.204424,0.113773,0.131604,0.126686,0.105008,0.090188,country
-46.75388,4.27847,0.309568,2.269147,0.175636,0.363927,-0.146888,0.075266,-0.128116,-0.015412,0.000079,-0.20635,0.13773,2.609798,1.212746,0.8162,0.90247,0.64585,0.581575,0.549855,0.556892,0.51669,0.501676,0.470631,0.451369,0.450715,5.469192,0.798844,0.504144,0.64955,0.4653,0.375132,0.315982,0.346779,0.293115,0.277516,0.31465,0.258545,0.320427,3.703291,0.437936,0.326148,0.397049,0.2276,0.177702,0.12835,0.164169,0.120793,0.087205,0.109581,0.079484,0.09774,country
-49.843168,5.112308,-0.278502,1.583023,0.168481,0.352909,0.127992,0.084612,0.126721,-0.06205,0.205654,0.081149,0.04055,3.174468,1.296436,1.079358,0.823743,0.720999,0.664866,0.625244,0.639734,0.517926,0.547964,0.523837,0.468848,0.451681,6.304889,0.956759,1.107973,0.698853,0.592812,0.495876,0.474472,0.641156,0.315107,0.488805,0.338252,0.33917,0.291937,3.415623,0.468552,0.318606,0.263111,0.244768,0.180939,0.161835,0.208099,0.118359,0.116298,0.195664,0.095597,0.109887,country
-48.499159,4.245503,0.385678,1.970851,0.275452,0.354209,-0.063732,0.113039,0.15877,0.066471,0.238856,-0.141588,-0.047508,2.975385,1.268403,0.963064,1.009892,0.74243,0.625898,0.612236,0.604065,0.572563,0.588328,0.508328,0.507682,0.460009,6.021505,0.873659,0.603517,0.540198,0.409999,0.357194,0.296805,0.364121,0.332301,0.200232,0.376853,0.288368,0.248328,3.714373,0.42957,0.259091,0.326811,0.284282,0.132488,0.145992,0.128341,0.113046,0.128745,0.104698,0.130427,0.154696,country
