@relation gtzan_rh

@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute Feature_21 numeric
@attribute Feature_22 numeric
@attribute Feature_23 numeric
@attribute Feature_24 numeric
@attribute Feature_25 numeric
@attribute Feature_26 numeric
@attribute Feature_27 numeric
@attribute Feature_28 numeric
@attribute Feature_29 numeric
@attribute Feature_30 numeric
@attribute Feature_31 numeric
@attribute Feature_32 numeric
@attribute Feature_33 numeric
@attribute Feature_34 numeric
@attribute Feature_35 numeric
@attribute Feature_36 numeric
@attribute Feature_37 numeric
@attribute Feature_38 numeric
@attribute Feature_39 numeric
@attribute Feature_40 numeric
@attribute Feature_41 numeric
@attribute Feature_42 numeric
@attribute Feature_43 numeric
@attribute Feature_44 numeric
@attribute Feature_45 numeric
@attribute Feature_46 numeric
@attribute Feature_47 numeric
@attribute Feature_48 numeric
@attribute Feature_49 numeric
@attribute Feature_50 numeric
@attribute Feature_51 numeric
@attribute Feature_52 numeric
@attribute Feature_53 numeric
@attribute Feature_54 numeric
@attribute Feature_55 numeric
@attribute Feature_56 numeric
@attribute Feature_57 numeric
@attribute Feature_58 numeric
@attribute Feature_59 numeric
@attribute Feature_60 numeric
@attribute class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
8.476565,6.864505,5.004245,4.325036,5.235135,4.095177,3.519606,4.617348,3.635592,3.595866,4.47236,3.658033,4.329687,3.494889,4.284386,3.696274,5.432878,2.755593,3.197977,3.608707,2.790924,2.427838,2.286121,2.185354,2.205268,2.607437,2.115295,2.106577,2.38099,1.928403,2.103016,2.527461,3.425749,8.827135,2.724926,2.825436,1.990757,1.749626,1.781509,1.839751,1.651164,1.289421,1.651431,1.530707,1.651615,1.400321,1.97573,1.777743,1.366633,1.863404,2.343191,1.611673,1.42331,1.478319,1.540893,1.389492,1.157384,1.50348,1.243039,1.499385,blues
9.313619,6.859075,6.266574,5.110839,4.62028,4.908442,5.052563,4.624261,4.356798,3.964195,4.183285,6.131024,9.946945,4.528264,3.738733,3.570018,3.139418,2.668395,3.368265,2.761666,2.621333,2.666608,2.500849,2.321667,3.522731,3.240029,2.483446,2.189031,2.26855,2.209686,2.097865,1.997181,1.928061,1.788942,2.099098,1.902672,2.593238,2.907189,2.438241,1.769145,1.655648,1.574562,2.135471,1.884006,1.731785,1.673661,1.471588,1.417503,1.536979,2.038465,2.280443,1.798087,1.475015,1.581926,1.451211,1.508591,1.45415,1.297886,1.230402,1.282967,blues
9.174797,7.599727,6.753026,3.964576,3.985024,5.054909,3.619434,3.319278,3.263523,2.920827,2.014225,3.292425,2.569839,2.052535,2.537112,1.968518,2.883852,3.75214,1.942075,2.077153,1.948522,1.800413,1.490344,1.884605,1.806298,1.857584,1.738719,1.71784,1.763055,1.997759,1.478602,1.568591,1.870981,1.688291,2.281292,1.891004,1.516684,1.713337,1.482207,1.389133,1.311378,1.503116,1.261354,1.191481,1.199933,1.128261,1.37442,1.222125,1.079321,1.304858,1.155515,1.399414,1.33526,1.122149,0.961207,1.13095,0.983579,1.081648,1.175504,1.065037,blues
11.136129,8.617469,5.314567,6.025132,5.319471,5.55794,5.482841,4.922614,4.586933,4.534644,3.500646,4.994868,7.924126,3.899008,3.562004,3.51756,4.195962,5.143832,4.853489,3.336795,3.057234,2.868112,2.804472,2.988433,3.498463,3.46869,2.496014,2.141724,2.138184,2.229249,1.983488,2.438839,2.252911,1.869322,1.728319,1.707397,2.026297,4.10011,2.691769,2.31171,2.49879,1.76914,2.030194,1.852672,2.519938,1.556528,1.664987,1.507505,1.646914,1.241437,3.127546,1.248141,1.291242,1.27587,1.231963,1.283426,1.227466,1.428906,0.964376,1.205398,blues
6.669411,5.915612,5.476875,4.128237,4.270583,3.896467,3.235798,3.117995,2.753252,4.130254,2.48524,3.033188,2.505984,3.164836,3.709968,2.514489,2.391158,2.337689,2.294574,3.350435,2.036781,1.908881,2.017756,2.06561,2.940284,2.380346,2.149572,1.956856,1.893315,2.215178,1.797668,1.444046,1.969522,1.802639,1.699072,2.036829,1.940889,1.803894,2.187719,4.076774,3.434823,2.186659,1.674859,1.558011,1.424871,1.443189,1.276212,1.361994,1.230383,1.147341,1.257059,1.178156,1.171599,1.259599,1.285148,1.603889,1.16426,1.218363,1.016439,1.23699,blues
3.310352,2.162843,2.509513,2.558164,1.964258,2.036029,1.984402,1.946989,1.499666,2.03772,1.65818,1.984443,4.09876,1.70599,1.386332,1.448221,1.295953,1.433403,1.435982,1.581273,1.403807,1.693527,1.365452,1.659356,1.4917,3.428253,1.569012,1.135502,1.233711,1.179819,1.352871,1.37899,1.248296,1.013099,1.132448,1.068424,1.026731,1.093482,1.951113,0.977318,0.85629,1.002489,0.936969,0.835743,0.939231,0.857062,0.897813,0.852182,1.142989,1.047071,1.454185,3.507814,1.183502,0.937094,1.07452,0.879533,0.775484,0.870529,0.746301,0.942894,blues
3.539951,3.464891,3.727408,2.143688,2.686542,5.270878,2.210656,2.216931,3.324819,2.402,3.04814,4.995692,2.411807,2.470039,2.296389,1.391574,1.526637,2.917108,1.52882,1.262481,1.439403,1.291338,1.450064,5.018645,1.706734,1.145146,1.090562,0.992197,1.009688,2.350776,1.065666,1.242959,1.51058,0.902459,1.229292,2.146601,1.407237,1.355337,1.172846,1.132822,0.932314,1.411499,1.004189,0.938825,1.077825,0.971019,1.173253,2.490381,1.590193,0.809649,0.788085,0.75047,0.828479,1.112111,0.796541,0.705844,0.87557,0.825586,0.785241,1.331595,blues
4.129478,4.275279,2.982169,2.894802,3.983299,2.868123,2.725517,3.340854,2.327452,3.408704,2.250086,1.799743,2.102636,1.887472,3.924956,1.925107,1.872214,1.722173,1.349268,2.036115,1.527263,1.924358,1.393525,1.380617,1.632804,1.514067,1.723883,1.97365,2.263994,1.956269,2.171157,1.049411,1.571029,1.4852,1.22902,1.306626,1.152822,1.319296,1.135621,1.345001,1.397998,1.262988,1.539287,1.612484,1.241649,1.303123,1.049466,1.291803,0.969321,0.900545,0.947599,0.904645,0.767953,0.90055,0.875416,1.094959,0.881856,0.91489,0.967632,0.924464,blues
9.328321,8.424375,7.596886,5.44658,5.730362,5.995309,5.391171,3.689092,5.746853,4.481394,4.573152,10.114864,4.103813,4.274874,3.870637,3.523703,3.693678,3.98604,3.603707,3.067102,3.503568,3.051806,3.183962,5.220176,3.121266,2.859034,1.931848,2.333682,2.232813,3.206984,2.576836,2.351443,2.242044,2.231432,2.492726,5.333608,2.584687,2.120151,2.260427,1.817761,2.350794,2.070324,1.738419,1.513483,1.949616,1.790602,2.025919,2.279427,1.745195,1.983494,1.571029,1.706489,1.561009,1.449173,1.384005,1.317397,1.392501,1.588366,1.309629,1.880225,blues
5.877694,3.791754,4.460339,2.866172,2.914359,3.678342,1.824079,2.515449,2.021901,1.455395,2.286838,3.040028,2.055101,1.75716,1.733298,1.350305,1.625092,1.372254,1.720751,1.170615,1.269131,1.129159,1.222108,1.546821,2.443286,1.349402,0.98879,1.212698,1.051932,1.078696,1.200426,1.000471,1.060968,1.361212,1.016107,0.826323,1.48404,1.294575,0.724887,1.060613,0.992718,0.655279,0.801318,0.745449,0.718185,0.984173,0.835364,0.736921,1.082826,0.995138,0.665747,0.728234,0.785715,0.731367,0.665637,0.707203,0.632227,0.645081,0.722577,0.602804,blues
12.876832,8.356401,7.849796,6.315591,6.123521,5.757278,6.959453,3.969755,4.637076,4.809602,4.320441,4.155557,10.268458,6.656741,4.615286,5.053913,5.526043,4.559898,3.974961,6.521031,3.102672,3.371574,3.306221,3.292783,2.87218,3.005419,5.209238,2.937596,2.690669,2.792276,2.316717,2.621611,2.692878,2.552738,2.626809,2.154617,1.827799,2.352329,2.445977,7.99262,4.906974,2.446039,2.439655,2.215403,2.136302,1.983064,2.376017,1.888393,1.967602,1.971275,1.915665,1.678904,2.538971,3.550832,1.85176,2.019881,2.14904,1.926305,2.088378,2.192505,blues
9.4059,7.810281,6.456001,6.373857,6.999765,4.567453,4.648845,5.087586,4.301883,7.3673,4.807972,4.029052,3.676671,4.266385,4.398764,3.78665,2.994633,3.974811,5.286981,6.482683,4.084833,2.528646,3.231125,3.414004,3.641746,2.935881,3.220803,3.174512,3.88517,3.20996,2.52046,2.587078,2.218572,2.868488,2.624586,2.500117,2.744269,2.529757,4.527937,2.975976,2.810546,1.987292,2.425079,2.494229,2.013168,2.426787,2.20406,2.074656,2.890693,2.087315,1.93387,1.919224,2.249331,2.065258,1.87266,1.789774,1.928713,2.653539,4.098064,1.924098,blues
11.440978,8.947389,7.337243,6.604911,9.78023,4.841579,4.359532,4.305813,2.99512,6.899158,3.029784,4.077979,2.785924,3.830583,8.339472,3.008222,2.890628,3.194397,2.742668,4.764739,1.763946,2.882102,2.601428,2.044251,3.746926,1.793014,2.096643,1.69618,2.501313,3.660159,2.141848,1.803989,1.758291,2.185912,1.824729,1.302827,1.799741,1.268992,2.800862,1.916533,1.581181,1.388147,1.469109,2.05652,1.890499,1.458152,1.665684,1.234636,1.19834,1.300972,1.217961,1.196109,1.496995,1.1863,1.086823,1.086287,1.190015,1.109058,1.26854,1.367209,blues
13.127056,17.092186,10.362444,9.282834,7.964385,7.965165,6.876595,7.368266,4.92645,7.019792,4.983035,5.408662,6.27045,6.10258,8.753425,4.629066,4.670593,4.26776,3.916266,9.606872,4.483967,4.474435,3.214659,3.689861,4.183881,3.294445,3.03575,2.876626,2.957204,5.001153,3.188937,2.731347,2.671788,2.939906,3.302431,2.343981,2.326635,2.148746,3.719338,6.36943,2.839236,3.214086,2.415794,2.380468,3.024189,2.123228,2.093683,2.007154,2.042046,3.051848,2.144448,2.057305,1.95736,1.860611,2.376335,1.951218,2.010316,1.965181,2.17507,2.831031,blues
6.709162,12.645159,7.089414,8.010133,6.401904,5.829797,7.142183,4.340149,8.516267,4.249275,5.445229,4.067422,6.76684,4.663106,5.148357,5.044865,5.041582,14.683164,5.041,5.794752,3.32823,5.198216,3.811483,3.493506,4.717878,3.33258,4.130987,2.581161,3.585878,2.930112,2.915124,2.345112,2.782961,3.061301,3.321704,8.27593,2.733816,3.234316,2.538573,2.42393,1.99825,1.994804,2.242965,2.318823,3.045809,2.107628,2.249334,2.330071,2.328323,1.828634,1.756062,2.446689,2.797604,4.209157,2.26453,2.199053,1.869266,2.131551,1.900172,1.830838,blues
12.694556,11.212825,9.526854,6.617953,6.180919,7.783097,6.429688,5.154813,4.442352,4.277487,4.492945,4.966555,15.328437,4.39981,4.899489,4.159202,4.447283,3.567514,4.217698,4.053752,4.02851,2.751529,3.269668,2.630841,2.809644,4.4435,3.534094,3.417301,2.969586,2.107566,2.28486,2.59243,2.753423,2.432653,1.787271,2.03817,1.965262,2.37278,5.259219,3.655228,2.281751,2.262929,2.072543,1.717735,2.024405,2.096239,2.073425,2.074134,1.503166,2.169156,2.200086,2.561473,2.712388,1.883706,1.80564,1.742393,1.782247,1.81578,1.568654,1.583988,blues
13.090365,9.524134,7.732156,6.49971,9.217736,4.981746,5.44124,6.374931,4.175693,5.377075,4.179521,3.720929,4.685922,3.183591,3.207001,9.106031,2.830603,4.023039,3.261743,2.463321,5.331781,2.288233,2.445263,2.923295,2.139408,3.619687,2.002447,2.053165,2.692401,2.238658,3.103132,4.879199,1.632549,2.926433,1.801407,1.564048,2.027655,1.7208,2.330297,1.747513,1.579742,2.88797,1.515284,1.927522,1.885798,1.634088,1.91512,1.970445,1.302833,2.122664,1.614963,1.719294,1.438309,1.602488,1.853695,1.419296,1.38739,1.805777,1.424559,1.611022,blues
9.371251,10.192615,8.128866,7.865067,6.405886,5.137163,6.37474,5.221216,9.19885,4.983749,5.409415,4.785807,4.555582,5.72213,6.17889,4.722523,5.327862,11.165306,8.703284,4.813489,5.995693,3.778258,3.041712,3.590048,3.800976,4.15591,3.407851,3.896099,3.079042,3.313603,2.61435,3.184406,2.797609,1.970034,2.659894,4.46043,6.81971,2.490124,2.692222,2.028045,2.412095,2.11063,2.072147,2.523792,2.222676,3.286272,2.20672,1.954264,1.645909,1.501568,1.817382,1.760647,1.937342,1.924428,4.151533,2.262967,2.591989,1.720835,1.702174,1.616448,blues
11.667586,12.200118,9.103098,8.425245,10.282712,5.811516,6.916505,6.786989,5.5401,8.70888,9.909163,5.69269,5.312811,4.190128,4.159651,5.480013,4.134353,4.505064,4.252825,3.489599,7.574494,3.692225,3.547002,3.853807,2.706239,5.032929,3.151582,2.501209,3.366267,3.957282,6.789481,4.122506,2.699947,2.801457,2.788736,3.191774,3.209708,2.126423,2.406517,2.180704,2.452333,4.844542,2.712611,2.169492,2.031658,2.043453,3.071853,1.978552,2.078259,1.909453,2.065413,2.855924,1.880496,1.870947,1.82887,1.813698,1.664073,1.753331,1.851585,1.548505,blues
11.608988,8.442194,8.274421,6.700668,8.659566,6.584974,6.432331,5.711764,5.290764,4.853592,6.237458,4.271668,4.858284,3.752051,4.321129,8.938915,4.161763,4.167835,6.526273,4.096498,8.407829,5.348018,3.31956,4.94237,3.07116,3.660134,4.322764,2.922614,2.527768,3.284848,2.369751,3.900173,2.169351,2.376204,2.191152,2.342693,3.406425,2.689315,2.325039,2.521481,3.01402,2.600349,8.659045,2.980948,2.209394,2.581597,1.87058,2.85016,1.933514,2.049461,2.276965,1.730118,2.395085,2.396366,1.685105,2.528633,1.72972,1.8409,2.718008,1.802419,blues
12.875741,9.032887,9.662692,7.062936,5.877463,5.565911,6.349293,6.023198,5.004303,5.504358,5.133052,4.485354,4.579608,4.710908,11.928501,4.597391,3.615878,4.422525,4.225872,4.296341,5.347175,4.514609,3.660365,3.337142,3.331473,3.074188,3.74434,3.595218,4.750996,4.190437,2.486512,3.053022,2.248223,2.975182,3.066005,2.338786,2.975331,2.096616,2.423463,2.548435,2.459589,2.583421,3.050848,4.908754,4.241549,3.034831,2.519392,2.236257,2.095726,1.874013,2.339293,2.151498,1.996961,1.829663,1.594114,1.794978,1.773199,2.562929,3.328256,2.226943,blues
9.39475,6.00397,5.049782,4.551594,4.748171,4.280902,3.941491,3.591959,3.521451,3.493882,3.542613,2.57302,6.533589,2.897509,3.302323,2.785864,3.338204,3.690247,3.640407,4.384824,3.671948,3.049508,2.828505,2.348579,2.978385,5.255649,2.772138,2.384076,2.504454,2.222119,2.124538,2.681285,2.516654,2.281551,2.798892,2.179221,2.708043,3.411121,8.092512,4.559722,2.097043,2.31158,2.177849,2.387812,2.220595,2.038512,1.728547,1.618711,1.889863,1.806854,1.761201,3.389828,2.221292,1.881514,1.867001,1.925335,1.700231,1.709094,1.699335,1.541137,blues
11.762109,8.549917,8.911372,7.93203,6.719592,6.282385,5.410856,5.50857,5.06222,4.268094,8.101906,5.422125,5.14736,4.293515,3.662449,3.357145,3.551612,3.853938,2.860163,3.525078,3.582789,3.787298,3.769656,2.832855,2.798913,2.711543,2.649143,2.983626,1.788795,2.227799,2.311011,2.44749,3.681815,4.494168,2.484355,1.961954,1.737885,1.662931,1.712144,2.115692,1.732377,1.722522,1.711164,1.772463,2.327061,1.863925,1.56449,1.52222,1.46124,1.614148,1.439704,1.169094,1.472705,1.39235,1.36046,1.914588,1.1714,1.333547,1.175589,1.306473,blues
10.797921,11.275427,8.222731,6.50261,6.768464,6.8789,5.686608,4.683782,7.273038,3.268487,4.286954,3.138404,4.414635,5.31446,3.395289,3.743302,3.16533,4.313642,3.403185,2.88953,3.738573,3.2689,3.148108,2.399574,2.536881,2.831275,6.752022,2.875428,2.073298,2.023568,2.384026,2.77372,1.89313,2.24841,1.815835,2.776729,1.866403,2.197656,2.417082,2.179422,1.815283,1.61558,1.797305,1.755748,2.603868,1.881169,1.512631,1.379053,1.592288,1.715035,1.392772,1.358785,1.336885,2.255753,1.556168,1.42633,1.486104,1.51761,1.514703,1.171358,blues
5.352487,5.036836,4.526965,5.306389,3.781933,3.320242,4.401545,4.962832,3.605885,3.887633,3.82802,3.358306,3.531198,3.342094,7.181672,5.006487,2.811127,2.413623,3.309885,2.443939,2.620524,2.73434,4.289236,2.449843,2.816118,2.391031,2.703471,2.27837,2.048035,2.496195,4.059822,2.157123,2.089725,1.896385,1.912174,1.734255,1.830185,2.033647,1.935061,1.561232,1.81498,1.693208,1.873336,2.027121,1.892097,4.268303,1.97412,1.861492,1.360617,1.527159,1.480021,1.36389,1.461993,2.050165,1.499779,1.415977,1.346337,1.273542,1.306076,1.359445,blues
11.893195,11.430073,8.504959,6.375278,6.111046,6.90614,5.259701,5.981842,4.590299,4.753154,6.308254,4.172262,3.360806,4.079342,4.068009,4.096298,3.269618,3.150008,3.628928,3.089079,4.0303,2.95852,2.608219,2.731295,2.504555,2.45556,2.538499,2.300743,2.132544,2.360991,2.520817,5.151047,2.419066,2.339333,1.792598,2.205418,1.776988,1.918198,1.77323,2.341978,1.599488,1.754456,2.039993,1.674769,1.401373,1.511948,1.631261,1.678534,1.613071,1.451689,1.681933,1.294767,1.525705,1.432885,1.216242,1.187878,1.278513,1.39634,1.28856,1.321207,blues
6.414653,11.509328,6.016719,5.454889,5.365801,5.965888,4.549055,6.923926,3.631108,4.496092,3.914736,5.748304,4.31329,7.009671,3.828808,6.236895,4.572009,5.358407,2.935838,3.465879,3.438852,2.600201,3.210921,2.842352,2.948678,2.538694,2.604932,2.521585,2.28582,2.785365,2.92671,3.80587,2.685358,2.268977,2.189207,1.945339,1.854398,1.650684,1.833214,2.008561,2.340079,1.629781,1.828595,1.66368,1.439081,1.941794,1.651147,2.550395,2.571984,1.872752,1.383373,1.554022,1.426641,1.542338,1.29732,1.670659,1.476306,1.490236,1.303495,1.412534,blues
6.58407,11.709427,5.838571,6.587049,4.572308,7.729544,3.859439,5.507925,3.669277,5.359745,3.787572,4.584022,2.898238,4.598717,3.203431,7.102917,3.418526,4.669574,3.795026,4.184662,2.761311,4.406335,3.569376,3.505832,3.30947,3.19221,2.858368,3.141552,2.260583,2.595542,2.528096,4.326725,2.346628,2.318455,2.236359,2.243468,2.248717,2.359419,1.951463,2.440841,2.068926,1.815743,1.855744,1.944911,2.153956,2.021035,1.876426,2.80568,2.217126,1.534963,1.685431,1.518037,1.516333,1.530055,1.572739,1.790142,1.722903,1.421004,1.697498,1.304465,blues
5.295373,5.995,4.85821,5.957005,3.973359,4.189821,3.076689,6.576604,3.554456,2.547874,2.638143,6.353759,2.805245,2.615313,2.801622,10.65753,2.865868,2.278117,2.78945,3.915569,2.542016,3.036167,2.693767,3.838793,2.563419,2.413463,2.018796,2.210838,2.194711,2.440571,2.545886,4.529654,1.81224,1.922521,1.85374,2.225892,1.85197,1.714838,1.68197,1.979149,1.617217,1.484307,1.27681,1.953604,2.00487,1.887691,1.86548,4.491307,2.227126,1.828292,1.612512,1.275922,1.570505,1.435685,1.768896,1.400347,1.251973,1.307865,1.095315,1.41281,blues
13.04114,10.482478,8.767944,9.046115,7.92861,5.176935,5.139556,6.440315,5.886585,4.859567,5.061234,5.02535,4.49695,4.392708,3.825976,4.094718,3.348903,3.770694,3.09568,3.342576,3.104436,3.246557,3.878768,4.276719,3.564822,3.18138,2.703178,2.622381,2.408023,2.642636,2.089587,2.125931,2.025477,1.88464,2.176289,1.984577,1.872134,1.875312,2.210396,1.787111,1.680816,1.532149,2.01294,1.871791,1.73004,1.955786,2.64406,1.427341,1.676087,1.657639,1.674473,1.545553,1.515057,1.487196,1.534137,1.324265,1.290123,1.288069,1.374879,1.221422,blues
9.597876,9.685621,7.251645,8.010573,5.994013,5.079432,6.350337,4.579298,4.583949,5.445289,5.196037,5.655921,5.214074,5.110519,6.828838,3.829202,4.347695,3.280156,4.90463,3.348674,3.014846,3.540874,3.346087,2.732471,2.639121,2.976131,2.876346,2.829401,5.758609,2.243726,3.254106,2.38389,2.422744,2.454327,2.327043,1.967271,2.12995,1.966484,2.179916,2.481807,2.324509,2.097394,2.907847,6.297774,2.457086,2.152977,2.065002,1.937278,1.978936,2.128928,2.008226,1.60886,1.544577,1.818567,1.399192,1.393286,1.332634,1.890049,1.910966,1.717412,blues
6.127286,6.01769,5.678444,4.186716,3.219217,3.059121,4.360453,3.892544,3.214268,2.846555,3.394248,2.76991,3.094304,5.419273,5.617752,3.825192,2.706089,2.646545,2.79339,2.293713,2.944546,3.488859,2.289513,1.896082,2.384486,2.043579,2.393735,2.337058,3.554222,2.401479,2.057937,1.72186,2.254809,1.685239,1.937708,2.765742,1.997882,1.820344,1.65988,1.748842,2.160598,2.259311,2.620228,4.768346,2.822858,2.229796,2.18389,1.754047,1.820645,1.693974,2.052148,1.754244,1.378459,1.501137,1.447807,1.126328,1.286533,2.298132,1.444426,1.237751,blues
5.348642,5.022874,4.528013,3.448634,3.663272,3.482343,3.887165,3.018004,2.575771,3.280446,2.237159,3.018119,2.830746,3.462826,2.891653,2.161221,3.046628,2.045496,2.594831,4.186937,3.264747,2.047536,1.729868,2.246293,1.351571,1.574871,1.516616,1.575002,1.355434,1.302469,1.702597,1.42625,1.334095,2.6096,1.224406,1.175122,1.459189,1.413857,1.293866,1.638113,2.68826,1.754818,1.154508,1.113002,1.205021,0.86795,1.01374,0.946066,0.847543,1.191526,1.201338,0.835934,0.983692,0.942774,0.933403,1.096714,0.978356,1.090417,1.015553,1.133018,blues
11.900159,11.818557,9.644936,9.655509,9.52062,9.032268,7.834869,6.258345,8.29629,8.093325,6.957244,5.773968,5.641067,5.587445,5.35548,6.158026,5.183868,5.498938,8.536269,5.480808,4.933019,4.824304,4.296661,4.472605,3.835891,3.47053,4.708034,4.660621,11.619476,4.619192,4.082809,3.472095,2.90756,4.363849,2.743221,3.023214,2.850256,3.215585,3.099786,2.701259,2.914395,2.721945,2.739413,2.975499,2.628718,2.877257,2.325475,3.980553,2.755426,2.348525,2.410665,2.325556,2.136047,2.253551,2.420035,2.165902,2.527404,2.94184,2.160355,2.622377,blues
13.186078,9.809268,8.700697,7.73777,9.452071,8.724987,6.657745,6.989656,7.199612,7.373451,7.699862,6.686654,5.446444,5.339744,4.256847,4.914573,4.702799,4.538324,4.715378,4.061817,5.546292,6.04714,4.452955,4.62206,3.472124,3.498007,4.731028,3.506838,2.774387,3.725279,3.373809,7.493415,6.562507,4.3937,4.311146,3.184203,3.234966,3.964216,2.745878,2.374899,2.538678,2.655617,3.197852,3.07896,2.138043,2.563729,2.16911,2.524643,2.515833,2.078424,2.392602,1.878351,2.155299,2.952431,2.535848,1.864498,1.885743,2.167573,1.563694,1.994715,blues
20.043478,16.383398,11.620273,7.918881,8.672198,13.292275,5.661506,6.561789,7.502792,6.780015,8.194509,9.486218,6.063164,4.852578,5.441119,4.905034,9.150138,12.014448,4.924219,4.515958,5.068755,5.518429,16.155094,11.676808,5.046068,3.328263,3.840847,2.664698,7.879102,3.312976,2.563071,3.072417,2.861229,3.064902,6.056443,3.212426,2.777801,3.893372,3.164707,2.388064,6.488686,2.402366,2.333085,2.602556,2.559399,3.524317,9.252607,2.405051,2.175093,2.512714,1.963216,2.421484,3.210195,1.894178,1.906266,1.974897,2.157652,2.272296,2.510548,1.793414,blues
16.951009,15.079787,12.985215,10.776011,9.593652,7.27694,7.860028,7.920846,5.83992,6.431562,8.669062,8.102992,5.635832,5.28463,5.426587,4.993212,4.639633,4.512101,4.234743,4.072128,3.947201,3.712248,8.158394,4.264293,3.408294,2.924231,3.601771,3.253996,2.920851,3.242149,3.641624,3.4726,3.019395,5.47318,6.816475,3.875746,2.420104,2.974985,2.63587,2.480703,2.020868,2.57276,2.028034,2.173874,2.360005,4.19625,2.228481,2.307669,2.10563,1.976519,2.034999,2.052973,2.399792,2.001628,1.929786,1.874021,1.989143,2.569455,1.948561,1.695114,blues
11.440754,16.849379,8.34818,8.631043,8.32029,7.373175,9.103225,7.293371,6.083557,6.353746,9.298786,5.597237,6.099315,5.883937,7.794202,4.909038,5.010653,7.314654,5.693677,6.503719,4.215868,7.107376,4.357322,4.392893,4.47738,4.490287,3.900725,5.619419,15.317224,5.990033,3.830626,4.510155,4.908257,3.772724,3.156142,3.635732,3.883047,3.115614,2.422763,3.135341,3.010998,3.606715,2.929727,4.61353,2.256225,2.847316,2.647348,2.439741,2.616442,2.508692,3.871738,2.372565,2.626921,2.291602,3.006234,2.340761,3.237905,4.376123,5.099259,2.690693,blues
5.812595,5.541811,12.92942,5.751484,5.085381,10.862267,4.828225,4.201686,7.520842,4.28161,5.37465,9.852171,4.83912,5.455591,6.756607,4.280569,4.021076,6.711569,3.856593,4.165126,5.554815,3.220554,3.433194,6.810836,2.93054,2.913056,4.429493,2.956328,3.136491,4.922745,3.245127,3.378715,4.091532,2.990203,3.770358,6.314939,2.647529,2.344984,3.575159,2.841968,2.783699,3.068499,2.205863,3.187204,3.974725,3.005024,7.001201,14.522751,2.830107,2.282999,3.74434,2.570393,2.576972,2.840028,2.336335,2.479972,2.611725,2.075227,2.625286,2.083247,blues
10.636102,9.247458,6.855155,8.019681,5.209463,5.851034,6.70682,7.796012,5.524348,5.28832,5.433832,5.542816,3.796846,4.49217,4.875044,8.421764,3.475168,3.046795,3.609006,3.940245,3.500346,4.15697,8.087627,5.321052,3.206315,2.599178,2.748689,2.80114,2.460183,2.624381,5.799444,3.24666,2.498482,2.257328,2.372615,2.485444,2.526167,3.14274,3.732278,2.500764,2.18132,2.087973,2.342855,2.446609,2.884722,7.005792,5.583985,4.468164,2.527834,2.764606,2.404403,2.393123,1.907395,2.738057,2.15485,2.255194,1.905522,2.124602,1.986967,2.203562,blues
14.355341,13.285163,9.659152,8.833708,8.683452,12.13804,6.903573,7.231449,6.838974,6.752082,5.846676,7.115956,7.209189,6.390815,6.245232,4.561255,5.875556,4.73407,4.172486,4.991808,5.082812,4.573343,15.746501,6.981435,3.955363,3.487531,3.553622,2.831807,4.30886,3.157221,3.367048,3.051165,3.037164,3.212905,3.517169,2.917613,2.800673,2.744009,2.345203,3.032093,3.86499,2.562786,2.764039,2.820769,2.423555,5.741459,8.214073,2.991891,2.136652,2.174526,2.15824,2.375881,2.306843,2.074159,2.355986,2.078869,1.987356,2.588192,1.964985,1.983549,blues
12.305233,10.375852,7.763405,7.941903,7.778623,5.624178,6.449624,5.203282,5.609663,8.668678,6.26093,5.177609,5.049494,5.648554,6.502699,4.597854,5.292947,3.806152,5.110593,6.384368,4.943385,6.197395,4.649312,4.354508,5.699947,4.749799,4.029889,3.4874,3.19964,6.35021,4.881246,3.434394,2.884374,3.248134,3.002634,3.131616,2.910771,3.641347,3.096066,5.085533,5.545002,3.549772,3.209066,3.014195,2.735926,2.919743,2.491564,3.241957,2.791066,2.646451,3.709436,2.641479,2.531148,2.738959,2.509063,2.27435,2.248977,2.808073,2.659892,2.314571,blues
10.389716,10.677102,11.092059,8.024335,8.448279,9.865891,7.662261,6.886093,7.184276,6.478368,7.470219,6.453729,5.311619,5.710144,6.516496,5.182348,5.219677,6.102293,5.964946,6.784298,5.085888,6.740996,4.822879,4.568821,4.911523,3.237832,3.143958,3.595762,3.265097,4.121374,4.281233,3.649933,2.90572,3.286309,3.188279,2.595031,3.786703,3.35607,2.400565,3.388058,2.731969,2.382935,2.989496,3.020976,3.028955,2.593955,2.614954,2.743627,4.29096,4.690403,2.671427,2.392517,2.420453,2.454078,2.628884,2.4879,2.237615,2.158558,2.376662,2.231832,blues
