@relation gtzan_ssd

@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute Feature_21 numeric
@attribute Feature_22 numeric
@attribute Feature_23 numeric
@attribute Feature_24 numeric
@attribute Feature_25 numeric
@attribute Feature_26 numeric
@attribute Feature_27 numeric
@attribute Feature_28 numeric
@attribute Feature_29 numeric
@attribute Feature_30 numeric
@attribute Feature_31 numeric
@attribute Feature_32 numeric
@attribute Feature_33 numeric
@attribute Feature_34 numeric
@attribute Feature_35 numeric
@attribute Feature_36 numeric
@attribute Feature_37 numeric
@attribute Feature_38 numeric
@attribute Feature_39 numeric
@attribute Feature_40 numeric
@attribute Feature_41 numeric
@attribute Feature_42 numeric
@attribute Feature_43 numeric
@attribute Feature_44 numeric
@attribute Feature_45 numeric
@attribute Feature_46 numeric
@attribute Feature_47 numeric
@attribute Feature_48 numeric
@attribute Feature_49 numeric
@attribute Feature_50 numeric
@attribute Feature_51 numeric
@attribute Feature_52 numeric
@attribute Feature_53 numeric
@attribute Feature_54 numeric
@attribute Feature_55 numeric
@attribute Feature_56 numeric
@attribute Feature_57 numeric
@attribute Feature_58 numeric
@attribute Feature_59 numeric
@attribute Feature_60 numeric
@attribute Feature_61 numeric
@attribute Feature_62 numeric
@attribute Feature_63 numeric
@attribute Feature_64 numeric
@attribute Feature_65 numeric
@attribute Feature_66 numeric
@attribute Feature_67 numeric
@attribute Feature_68 numeric
@attribute Feature_69 numeric
@attribute Feature_70 numeric
@attribute Feature_71 numeric
@attribute Feature_72 numeric
@attribute Feature_73 numeric
@attribute Feature_74 numeric
@attribute Feature_75 numeric
@attribute Feature_76 numeric
@attribute Feature_77 numeric
@attribute Feature_78 numeric
@attribute Feature_79 numeric
@attribute Feature_80 numeric
@attribute Feature_81 numeric
@attribute Feature_82 numeric
@attribute Feature_83 numeric
@attribute Feature_84 numeric
@attribute Feature_85 numeric
@attribute Feature_86 numeric
@attribute Feature_87 numeric
@attribute Feature_88 numeric
@attribute Feature_89 numeric
@attribute Feature_90 numeric
@attribute Feature_91 numeric
@attribute Feature_92 numeric
@attribute Feature_93 numeric
@attribute Feature_94 numeric
@attribute Feature_95 numeric
@attribute Feature_96 numeric
@attribute Feature_97 numeric
@attribute Feature_98 numeric
@attribute Feature_99 numeric
@attribute Feature_100 numeric
@attribute Feature_101 numeric
@attribute Feature_102 numeric
@attribute Feature_103 numeric
@attribute Feature_104 numeric
@attribute Feature_105 numeric
@attribute Feature_106 numeric
@attribute Feature_107 numeric
@attribute Feature_108 numeric
@attribute Feature_109 numeric
@attribute Feature_110 numeric
@attribute Feature_111 numeric
@attribute Feature_112 numeric
@attribute Feature_113 numeric
@attribute Feature_114 numeric
@attribute Feature_115 numeric
@attribute Feature_116 numeric
@attribute Feature_117 numeric
@attribute Feature_118 numeric
@attribute Feature_119 numeric
@attribute Feature_120 numeric
@attribute Feature_121 numeric
@attribute Feature_122 numeric
@attribute Feature_123 numeric
@attribute Feature_124 numeric
@attribute Feature_125 numeric
@attribute Feature_126 numeric
@attribute Feature_127 numeric
@attribute Feature_128 numeric
@attribute Feature_129 numeric
@attribute Feature_130 numeric
@attribute Feature_131 numeric
@attribute Feature_132 numeric
@attribute Feature_133 numeric
@attribute Feature_134 numeric
@attribute Feature_135 numeric
@attribute Feature_136 numeric
@attribute Feature_137 numeric
@attribute Feature_138 numeric
@attribute Feature_139 numeric
@attribute Feature_140 numeric
@attribute Feature_141 numeric
@attribute Feature_142 numeric
@attribute Feature_143 numeric
@attribute Feature_144 numeric
@attribute Feature_145 numeric
@attribute Feature_146 numeric
@attribute Feature_147 numeric
@attribute Feature_148 numeric
@attribute Feature_149 numeric
@attribute Feature_150 numeric
@attribute Feature_151 numeric
@attribute Feature_152 numeric
@attribute Feature_153 numeric
@attribute Feature_154 numeric
@attribute Feature_155 numeric
@attribute Feature_156 numeric
@attribute Feature_157 numeric
@attribute Feature_158 numeric
@attribute Feature_159 numeric
@attribute Feature_160 numeric
@attribute Feature_161 numeric
@attribute Feature_162 numeric
@attribute Feature_163 numeric
@attribute Feature_164 numeric
@attribute Feature_165 numeric
@attribute Feature_166 numeric
@attribute Feature_167 numeric
@attribute Feature_168 numeric
@attribute class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
0.101175,0.216322,0.494827,0.752218,0.485441,0.716137,0.64054,0.599679,0.507082,0.406156,0.492561,0.483735,0.738078,0.460471,0.355922,0.463914,0.564114,0.354852,0.161036,0.158733,0.07186,0.031252,0.001066,0.001066,0.009038,0.079706,0.439507,0.872149,0.331726,0.346198,0.290244,0.299772,0.198476,0.136833,0.219102,0.182944,0.340675,0.199974,0.145232,0.220461,0.169286,0.123953,0.044978,0.031309,0.012112,0.002711,0,0,1.827264,2.14951,1.930209,1.85984,1.694866,0.947152,1.253046,1.453157,1.178757,1.191814,1.337373,1.065084,1.222972,1.460103,1.667122,1.522739,1.12852,1.341376,2.230639,1.608263,2.119807,3.034052,1,1,8.094773,11.419355,8.30177,6.867174,6.012473,3.518299,4.62668,5.293294,4.667279,4.250408,4.443079,3.75494,4.701402,5.393461,6.368877,5.34965,5.495425,5.109896,8.794291,5.958169,8.465596,14.83897,1,1,0.076213,0.145149,0.310428,0.475821,0.292422,0.577082,0.49065,0.437048,0.390854,0.299567,0.347469,0.345028,0.542624,0.312846,0.246108,0.306129,0.498554,0.245018,0.082202,0.096203,0.026127,0.01632,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.003188,0.017827,0.012104,0.007928,0.002223,0.012781,0.007399,0.035779,0.02092,0.016357,0.01915,0.018387,0.006478,0.00107,0.003382,0.001066,0.001066,0.001066,0.001066,0.655477,1.595257,3.339225,4.734297,2.832653,2.577159,2.667694,2.881407,2.205536,1.723756,2.241195,1.944926,2.996583,2.306861,1.841333,2.264399,2.159821,1.657082,1.073637,0.89936,0.586384,0.289168,0.001066,0.001066,classical
0.114551,0.277846,0.74481,1.671254,0.900551,0.796598,0.947089,1.220508,0.75723,0.604016,0.639206,0.696546,0.851348,0.763829,0.775974,0.714452,0.637797,0.483371,0.260636,0.142524,0.064846,0.015464,0.001066,0.001066,0.009465,0.115205,0.424163,0.639027,0.22504,0.287887,0.195173,0.34433,0.190716,0.108887,0.107948,0.179011,0.26072,0.193848,0.167573,0.208697,0.126403,0.091619,0.037298,0.017615,0.006527,0.000968,0,0,1.35285,2.359445,0.985016,0.834592,0.738647,0.497502,0.597086,0.316088,0.445953,0.303238,0.593625,0.808071,0.586452,0.663793,0.419153,0.543807,0.643813,0.7156,0.823752,1.220297,1.839854,2.722691,1,1,5.397167,13.473659,5.576056,4.197075,3.563225,2.988556,3.63165,2.771191,2.767579,2.596676,3.33595,3.56304,2.875389,3.157448,2.74249,2.713067,3.156988,3.230901,3.396863,4.301764,6.88582,12.009869,1,1,0.089996,0.171131,0.584138,1.55782,0.845356,0.732421,0.907916,1.197472,0.734044,0.573616,0.603502,0.630634,0.801265,0.725309,0.743925,0.67931,0.603832,0.445377,0.237736,0.106064,0.03936,0.002233,0.001066,0.001066,0.001066,0.001066,0.001114,0.248392,0.06455,0.016164,0.10292,0.18562,0.054355,0.036265,0.045229,0.045984,0.071778,0.076002,0.094058,0.051254,0.059503,0.037964,0.005024,0.001066,0.001066,0.001066,0.001066,0.001066,0.587937,1.701368,2.998689,4.899503,2.554171,2.718789,2.471611,3.052513,1.976998,1.503697,1.724794,2.154481,2.34342,2.171765,2.119343,2.018317,1.733769,1.340845,0.905154,0.650821,0.446416,0.209303,0.001066,0.001066,classical
0.113298,0.131574,0.792846,1.681299,0.781804,0.92421,0.845233,0.840836,0.826407,0.537095,0.635381,0.598532,0.903249,0.745023,0.890498,0.648795,0.672466,0.438993,0.209354,0.1136,0.053427,0.013679,0.001066,0.001066,0.0093,0.079764,0.813058,1.66756,0.44634,0.432174,0.296642,0.462274,0.337407,0.149913,0.21241,0.251171,0.547471,0.313585,0.493333,0.242306,0.306217,0.144078,0.05401,0.024746,0.008314,0.001065,0,0,1.193239,2.885759,1.611807,1.328994,0.990228,1.565241,1.180566,1.011531,1.12416,1.194106,1.049659,1.473672,1.285826,1.168132,1.222433,1.182874,0.996179,1.119071,1.958327,1.943094,2.565672,3.988998,1,1,4.329064,17.818339,6.222921,4.812098,3.641847,5.617857,4.617395,3.857169,4.249405,4.264219,3.65223,5.265485,4.197682,4.020037,4.316443,4.185833,3.332813,3.642995,8.326847,6.845781,11.52177,25.627603,1,1,0.089159,0.069049,0.482356,1.320849,0.62527,0.719317,0.738361,0.69041,0.696889,0.432726,0.526526,0.445545,0.61011,0.561499,0.634131,0.522433,0.475694,0.288175,0.123115,0.051525,0.012534,0.001201,0.001066,0.001066,0.001066,0.001066,0.012067,0.213432,0.00548,0.117644,0.094649,0.074841,0.108271,0.036649,0.056227,0.026166,0.135339,0.070559,0.094503,0.086434,0.073354,0.039122,0.007463,0.001066,0.001066,0.001066,0.001066,0.001066,0.5078,1.322476,4.418728,6.229653,3.275278,3.511852,2.903247,3.059281,2.708194,2.050296,2.217912,2.5786,3.340412,2.624409,3.326874,2.223368,2.261268,1.518143,1.018122,0.728393,0.399553,0.179198,0.001066,0.001066,classical
0.519585,2.089936,2.993601,3.411107,3.280385,3.858369,3.958288,4.066398,3.193814,2.521462,3.662271,3.165294,3.914866,2.794146,3.394169,2.260208,2.189191,1.293981,0.870097,0.49918,0.265953,0.155264,0.018832,0.001066,0.067035,1.393216,1.280224,1.801366,1.752978,2.22002,2.633889,2.636574,1.419837,1.517526,2.698008,3.010719,5.105196,1.605493,3.494733,1.274987,1.75808,0.516639,0.328551,0.156978,0.05646,0.022009,0.001979,0,0.640113,1.15989,0.383458,0.525854,0.635866,0.559846,0.757076,0.56814,0.403033,0.837789,0.619513,1.133437,0.770945,0.687989,1.019925,1.119333,1.241652,0.952872,1.004892,1.36836,1.861866,2.218425,3.777577,1,3.477355,4.303036,2.753903,2.932648,3.224295,2.847459,3.363853,2.92082,2.715921,3.155914,2.822865,4.381226,3.049207,3.041556,3.921603,4.994905,4.461572,3.743422,3.745813,5.019825,6.930413,9.021069,20.885702,1,0.492698,1.871934,2.905254,3.247571,3.068667,3.690541,3.734819,3.841899,3.114803,2.235124,3.392144,2.771781,3.487651,2.576806,2.975357,2.043613,1.855347,1.148698,0.764116,0.414439,0.186334,0.101317,0.004333,0.001066,0.02335,0.272114,0.66218,0.92672,0.778962,1.17043,0.951438,0.97961,0.811688,0.629803,0.834453,0.636185,0.82555,0.673152,0.64929,0.47179,0.301408,0.212158,0.096205,0.060905,0.038677,0.027782,0.001066,0.001066,1.438959,5.755148,6.336694,7.46611,7.753481,8.341584,9.267387,8.99529,6.875528,6.264005,8.866447,9.605543,10.187036,6.720756,10.309464,7.308756,6.954675,3.876267,2.74673,1.938513,1.208413,0.761472,0.236194,0.001066,classical
0.3933,1.565055,2.589164,4.243664,4.239661,3.430542,2.595137,2.515993,2.347867,1.655926,1.446233,1.248406,1.286291,0.911375,1.087326,0.872943,0.696811,0.481242,0.332486,0.224666,0.156706,0.119643,0.012297,0.001066,0.062025,0.61067,1.374794,3.335173,6.83604,3.485992,1.750623,2.521244,2.178641,0.884686,0.645525,0.528742,0.524139,0.303972,0.380971,0.282064,0.171012,0.075406,0.052741,0.026271,0.010294,0.003653,0.000155,0,0.722975,0.355559,0.750797,0.495917,0.827617,0.571824,0.930436,1.202258,1.217255,0.850872,0.815981,0.913041,0.793848,0.982875,0.964726,1.080059,1.230927,1.03941,0.955407,0.971224,1.1811,2.035794,3.873077,1,3.156929,2.429836,3.715738,3.169856,3.025179,2.602244,3.565973,4.321111,4.698758,3.539222,3.264172,3.805396,3.849097,4.026719,3.70205,4.341669,5.079953,4.629764,4.343247,4.832784,6.770141,15.587627,45.304566,1,0.346637,1.498383,2.451723,3.992078,3.372558,3.074202,2.248159,2.084294,2.043203,1.467271,1.301183,1.121175,1.160624,0.818969,0.967888,0.771183,0.62524,0.423891,0.279637,0.191931,0.134938,0.109308,0.01066,0.001066,0.007025,0.125069,0.372096,0.701457,0.450049,0.523556,0.519038,0.410338,0.297746,0.218703,0.251296,0.164466,0.169177,0.062101,0.19841,0.147893,0.160278,0.139438,0.104123,0.077871,0.062078,0.058126,0.001584,0.001066,1.231452,3.748165,6.465329,9.662993,11.427406,8.016398,6.819753,8.139048,7.887098,4.630763,3.916243,3.856752,3.849826,2.919737,3.193714,2.858344,2.055091,1.392636,1.01296,0.723869,0.531139,0.485522,0.120792,0.001066,classical
0.110808,0.53864,0.712201,1.260429,1.152894,1.283559,0.891374,0.799911,0.712532,0.699878,0.776831,0.431551,0.723165,0.442596,0.506663,0.522411,0.367216,0.428499,0.158154,0.045741,0.019487,0.006906,0.002523,0.001066,0.019529,0.091998,0.129827,0.24149,0.17088,0.274134,0.337003,0.213602,0.172864,0.114869,0.186917,0.171371,0.331821,0.110092,0.141849,0.091891,0.061801,0.074536,0.028499,0.005718,0.002287,0.000786,0.000188,0,2.256416,1.181666,0.995737,0.272489,0.158959,0.669958,0.510836,0.585225,0.849442,0.642416,0.543369,1.618414,0.885085,1.198113,0.842419,0.346524,1.058533,0.392777,1.846289,2.515312,3.928043,5.403638,10.23009,1,11.126772,6.006694,4.827142,3.0227,2.830072,3.818416,2.42828,2.92213,3.693551,3.391504,2.922769,5.762775,3.152136,4.026933,3.514337,2.59153,4.443262,2.209393,7.51654,11.114471,24.423875,38.623123,167.133089,1,0.062403,0.519005,0.65921,1.223013,1.157713,1.232581,0.763563,0.708828,0.634031,0.653673,0.727137,0.293285,0.564572,0.354023,0.438284,0.525188,0.323887,0.396845,0.111475,0.020309,0.004417,0.001066,0.001066,0.001066,0.001066,0.043745,0.08313,0.220412,0.258895,0.352231,0.04854,0.075529,0.07717,0.063886,0.064816,0.031342,0.052796,0.037465,0.029998,0.056271,0.037669,0.023857,0.004151,0.001066,0.001066,0.001066,0.001066,0.001066,0.655797,1.490942,1.860458,2.637147,2.298272,2.947083,2.396726,2.140652,2.004464,1.733833,1.960358,1.895763,2.322057,1.539167,1.759422,1.433871,1.467552,1.141632,0.879118,0.39658,0.323199,0.162975,0.102196,0.001066,classical
0.729453,2.117057,3.171521,4.983012,3.539832,3.498785,3.588593,3.288809,2.914727,2.277007,2.264593,2.138327,2.30881,1.995763,2.172119,1.812098,1.43053,1.14753,0.729849,0.448534,0.272611,0.181563,0.028912,0.001066,0.232799,1.117364,2.38708,4.234883,3.184317,2.91409,3.497362,1.97564,2.451545,1.681143,1.357443,1.206563,0.920753,0.706947,0.834339,0.46816,0.435536,0.320063,0.156867,0.075684,0.029852,0.009271,0.001211,0,0.972481,0.467583,0.461066,0.160739,0.494488,0.680684,1.027563,0.875613,1.867601,1.893494,1.584525,1.554863,0.896871,0.918888,1.260055,0.995485,1.524493,1.674692,1.502586,1.839927,2.332024,2.544922,4.675258,1,3.572533,2.516682,2.606196,2.673376,2.735941,3.265619,4.051549,4.339373,9.052852,10.315683,6.960754,7.950946,4.219613,4.262533,5.496447,4.954108,7.1644,7.293265,7.364256,8.34551,11.023935,11.32476,36.96666,1,0.61037,1.937768,3.010339,4.964311,3.276053,3.281866,3.183601,3.088928,2.682011,2.107397,2.067875,1.930814,2.139473,1.860947,2.005182,1.729435,1.302817,1.009953,0.642653,0.369758,0.218273,0.15095,0.019008,0.001066,0.017259,0.248059,0.374564,0.87771,0.514944,0.716628,0.551757,0.664762,0.596565,0.410201,0.511263,0.348466,0.521359,0.349009,0.61074,0.584022,0.387018,0.324249,0.167233,0.111101,0.088871,0.072933,0.002929,0.001066,2.34166,5.148824,7.706024,11.18882,8.928017,9.111841,10.194769,8.740508,11.488057,8.727607,7.611041,6.878648,6.178843,5.254692,6.284875,4.674853,4.659527,4.018611,2.658822,2.025349,1.314219,0.762346,0.3754,0.001066,classical
1.206473,2.720841,2.837785,3.869046,3.371459,3.415456,2.781955,3.309993,2.548922,3.040918,2.829927,2.853666,3.383302,3.444315,4.025415,3.333334,2.876683,2.410464,1.838584,1.274787,0.932853,0.585878,0.18602,0.001066,0.213065,0.778497,0.674556,1.040266,1.340593,0.925884,0.822262,0.788623,0.651362,1.072271,1.000776,0.813357,1.006801,1.060431,2.299164,1.084292,0.964831,0.710535,0.268867,0.125123,0.087475,0.063755,0.019389,0,0.266516,0.55752,0.466551,0.293535,0.418817,0.366147,0.841596,0.334928,0.908786,0.935297,1.019616,0.779085,0.712597,0.809675,1.521075,1.09605,1.520829,0.986695,0.943175,0.640337,0.610257,0.772954,1.070593,1,2.877901,3.510096,3.492256,3.162063,3.061034,2.970286,4.086208,2.806983,4.833131,4.71884,4.628826,4.71398,3.691589,3.660159,6.862054,4.735313,6.209139,4.173618,3.830532,3.648728,3.477064,3.351742,3.864461,1,1.185871,2.629476,2.815445,3.844361,3.275078,3.358568,2.654394,3.239392,2.448869,2.86191,2.645937,2.722824,3.261256,3.297809,3.704198,3.128233,2.628171,2.265518,1.73051,1.24489,0.911832,0.548976,0.155675,0.001066,0.173346,0.729511,0.815204,1.376029,0.803083,1.293371,1.002592,1.271616,0.89529,1.102416,1.052319,1.092097,1.339958,1.342075,1.603194,1.618874,1.362509,1.135819,0.937083,0.573372,0.385076,0.199817,0.021737,0.001066,2.707745,5.875734,5.829849,7.341578,7.212753,6.500111,6.181056,6.1436,5.701664,7.545289,6.933247,6.634621,7.149436,7.1143,11.089235,7.846547,7.244675,5.377857,3.804732,2.622255,1.966177,1.380073,0.676995,0.001066,classical
0.049688,0.368655,0.632403,0.977501,0.679884,0.730802,0.574979,0.611453,0.476196,0.422611,0.495228,0.362727,0.326419,0.38073,0.395636,0.379352,0.253448,0.138631,0.058342,0.019588,0.003909,0.001433,0.001066,0.001066,0.002306,0.075999,0.096747,0.150254,0.107953,0.108983,0.055121,0.085305,0.053176,0.04846,0.079721,0.030837,0.023296,0.045912,0.039394,0.047818,0.024772,0.009415,0.002853,0.000758,0.000067,0.000003,0,0,1.337339,0.690086,0.557951,0.299493,0.264334,0.637664,0.280963,0.578735,0.438173,0.606732,0.657835,0.591918,0.621488,0.672941,0.406335,0.515788,0.591624,1.125095,1.307261,2.676047,5.323648,4.325222,1,1,4.664138,3.274729,3.259468,2.861579,2.463198,3.084319,2.818959,2.943916,2.927655,3.019453,3.147559,3.035759,3.099338,3.000661,2.837271,2.616637,2.654283,3.7935,4.547634,12.191031,49.926294,55.573442,1,1,0.036312,0.315932,0.590744,0.95033,0.63213,0.678036,0.553251,0.570791,0.447864,0.387764,0.444891,0.340971,0.298523,0.353821,0.374394,0.34841,0.217572,0.106038,0.04396,0.012928,0.001724,0.001066,0.001066,0.001066,0.001066,0.001447,0.071659,0.179474,0.073813,0.116881,0.091441,0.060621,0.06346,0.029287,0.069032,0.027361,0.039079,0.045151,0.066322,0.062909,0.043866,0.027674,0.003667,0.001816,0.001066,0.001066,0.001066,0.001066,0.228619,1.091697,1.650112,2.058255,1.518322,1.771929,1.221255,1.467905,1.151803,1.133969,1.341749,0.89077,0.833576,1.041317,0.97222,0.967752,0.729462,0.472256,0.217289,0.097033,0.023117,0.006379,0.001066,0.001066,classical
1.662132,3.610816,3.912229,4.007008,3.631176,4.094848,3.496419,3.191106,2.770623,2.717153,2.935305,3.065288,3.584065,3.333198,2.890832,3.199838,2.993741,2.46048,1.498038,1.011635,0.742113,0.470039,0.154948,0.001066,0.940577,2.229111,1.718905,1.7077,2.926442,2.603688,1.632641,1.140431,1.075339,0.949713,1.872003,1.90146,2.292426,2.281447,2.231707,2.18066,2.254462,1.425112,0.675967,0.354484,0.262414,0.135853,0.030219,0,0.828753,0.355167,0.376524,0.71451,0.931734,0.701845,0.550854,0.725779,0.829721,0.617724,0.84585,0.604843,0.587648,1.010726,0.988815,0.630852,0.458415,0.866714,0.199672,0.898593,0.988532,0.73879,2.345508,1,3.107899,2.587514,2.766363,3.854346,3.981456,3.540637,3.159739,3.78634,4.637639,3.525565,3.690523,3.063667,2.964507,4.502921,4.353959,3.842692,3.197532,5.074957,2.768476,5.710052,5.631734,4.028772,12.964901,1,1.410896,3.42312,3.804072,3.881867,3.202783,3.895116,3.325555,3.068368,2.629587,2.634403,2.711043,2.888056,3.422903,3.108437,2.636299,3.184121,3.016156,2.418452,1.576644,1.051595,0.758281,0.474442,0.141009,0.001066,0.194677,0.542741,0.951987,1.146201,0.892022,1.066245,0.95851,1.062289,0.679388,0.8491,0.877553,0.652467,0.939465,0.876295,0.643861,0.632145,0.659006,0.468019,0.168845,0.108,0.052069,0.02909,0.001066,0.001066,4.599261,7.623482,7.766674,8.433737,9.415051,9.526645,7.744037,7.057041,6.530644,6.126011,7.541679,7.200097,8.251198,8.911947,7.934986,7.567649,6.996161,6.232821,3.421525,2.317537,1.812008,1.304602,0.595604,0.001066,classical
1.310136,2.779146,3.055034,3.333334,2.936833,3.615076,2.521596,2.677842,2.694938,2.324059,2.795612,3.143597,2.873283,3.2873,3.898324,3.383427,3.007254,2.428965,1.778737,1.275099,0.810705,0.604238,0.206514,0.001066,0.5593,1.876312,2.014124,1.783669,1.470601,2.439619,1.020147,1.23339,1.729263,1.407839,2.245739,2.579116,1.964319,2.298011,3.729252,2.430955,1.823651,0.948527,0.499184,0.302996,0.081417,0.03759,0.006976,0,0.960199,0.701544,0.929846,0.839851,0.746977,0.735914,0.821978,0.736532,1.005627,1.090429,0.912969,1.214667,1.133582,1.010376,0.875371,0.710673,0.844887,0.962995,0.61996,0.50077,0.548475,0.476269,0.619611,1,4.114581,3.742489,4.899051,4.704659,4.157487,3.832863,4.285678,3.81607,3.864077,4.532268,3.62073,6.343957,5.06999,4.392387,4.005982,3.263045,3.768463,4.845166,3.572989,2.869824,3.251112,2.903407,3.12809,1,1.19193,2.642374,2.872454,3.19228,2.888512,3.489239,2.41698,2.558658,2.407614,2.143608,2.435537,2.841403,2.620208,3.087271,3.591927,3.198562,2.838019,2.338447,1.733173,1.240283,0.800826,0.596521,0.197052,0.001066,0.062382,0.482227,0.505454,0.785675,0.64183,0.726199,0.592651,0.540889,0.54567,0.562511,0.500627,0.709168,0.718124,0.74655,0.905529,0.930766,0.8236,0.760371,0.546539,0.392699,0.280944,0.234361,0.054915,0.001066,3.950257,7.340074,8.549379,7.800563,7.469228,8.951613,6.169725,6.269228,7.27196,7.093869,7.773695,8.727517,8.47436,9.006674,11.251773,9.236952,7.848326,6.526316,4.006899,2.831306,1.87615,1.218063,0.491024,0.001066,classical
0.141432,0.492302,0.701389,0.750285,0.561165,0.715769,0.278981,0.337244,0.3658,0.195323,0.199969,0.243401,0.235719,0.305164,0.290384,0.294054,0.2337,0.189053,0.049309,0.01059,0.001775,0.001069,0.001066,0.001066,0.014736,0.076074,0.11919,0.108144,0.066788,0.167061,0.024862,0.037163,0.041578,0.012656,0.015763,0.030543,0.023545,0.039356,0.027008,0.020459,0.016638,0.012506,0.001449,0.000208,0.000006,0,0,0,0.833022,0.195638,0.230028,0.145133,0.713738,0.974877,0.484315,0.638536,0.526174,0.957447,0.778374,1.040566,0.960261,1.035399,0.700183,0.764974,0.706303,0.596357,1.193883,2.426962,6.203946,7.564698,1,1,3.317206,2.457181,2.543736,2.572591,3.653558,4.023115,2.653215,3.124157,2.830148,4.093902,3.246896,4.525488,3.656071,4.070226,3.097907,3.392566,3.215553,3.116971,4.6624,11.044202,109.145029,135.333032,1,1,0.114909,0.499204,0.698905,0.735131,0.528439,0.653474,0.256087,0.304759,0.335247,0.176083,0.17001,0.19946,0.196614,0.266626,0.263625,0.262215,0.205884,0.173347,0.038141,0.006236,0.001066,0.001066,0.001066,0.001066,0.001066,0.022066,0.05147,0.14622,0.100008,0.093948,0.021637,0.048502,0.048843,0.007208,0.014447,0.022258,0.029242,0.041956,0.046902,0.079739,0.043839,0.038134,0.006159,0.001066,0.001066,0.001066,0.001066,0.001066,0.525075,1.222897,1.637884,1.58472,1.432372,2.049563,0.7538,0.910713,0.990896,0.605083,0.605312,0.854401,0.770105,0.965509,0.755591,0.760802,0.597203,0.491706,0.190494,0.061869,0.014655,0.001682,0.001066,0.001066,classical
1.556842,2.59545,2.253379,2.584269,1.657541,1.775377,1.772372,1.698406,1.550948,1.498386,1.579292,1.534713,1.805121,1.702393,1.998903,1.851409,1.634331,1.467635,0.916142,0.629388,0.442461,0.303359,0.093932,0.001066,0.376422,1.24455,0.783113,1.220328,0.777767,0.64377,0.730363,0.514205,0.491317,0.582765,0.65299,0.640056,0.89654,0.762519,1.375597,1.453962,1.204529,0.999851,0.412215,0.285643,0.186133,0.117211,0.027099,0,0.42964,0.488915,0.175581,0.354728,1.038366,0.713157,0.786016,0.702819,0.607755,0.879441,0.866301,0.946088,1.024388,0.647199,0.688951,0.662211,0.643659,0.590811,0.577573,0.745987,0.929261,0.989804,10.293582,1,2.579269,3.167421,2.795519,2.870678,4.453511,3.596187,3.734617,3.99703,3.560618,4.628488,4.630843,5.138079,5.11308,3.814426,3.59255,3.028436,3.51022,3.30802,3.326918,3.241275,4.177208,4.215837,209.269654,1,1.499224,2.490732,2.253227,2.418843,1.505784,1.677153,1.6515,1.650709,1.497155,1.395507,1.471823,1.44676,1.693436,1.624387,1.851916,1.702732,1.531757,1.352042,0.862541,0.539119,0.350645,0.211669,0.03911,0.001066,0.34761,0.580555,0.417287,0.57433,0.242169,0.393389,0.320881,0.384487,0.34034,0.283832,0.354715,0.306814,0.438445,0.394037,0.46274,0.403852,0.308135,0.32466,0.157491,0.094778,0.052124,0.032971,0.001066,0.001066,3.273896,5.885287,4.927095,5.52592,4.593187,4.541788,4.448881,3.835282,3.670421,3.735923,3.838583,4.072426,5.001343,4.037138,4.87174,4.901714,4.357257,4.118287,2.658951,1.967898,1.584014,1.19343,0.60463,0.001066,classical
