@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_lpcc

@attribute Mean_Acc1000_Mean_Mem40_LPCC_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_12_f11 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_1_f12 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_2_f13 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_3_f14 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_4_f15 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_5_f16 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_6_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_7_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_8_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_9_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_10_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_11_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_LPCC_12_f23 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_1_f24 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_2_f25 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_3_f26 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_4_f27 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_5_f28 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_6_f29 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_7_f30 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_8_f31 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_9_f32 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_10_f33 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_11_f34 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_12_f35 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_1_f36 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_2_f37 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_3_f38 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_4_f39 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_5_f40 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_6_f41 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_7_f42 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_8_f43 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_9_f44 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_10_f45 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_11_f46 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_12_f47 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
-1.115374,2.044491,-4.265213,8.583729,-17.827527,39.627794,-91.132999,219.177557,-543.208635,1392.760242,-3664.047446,9905.882919,0.370621,0.736522,1.879963,4.679411,12.184776,32.016439,87.062778,240.825106,681.602906,1962.56214,5755.273432,17145.89235,0.252784,0.478226,1.19561,2.789546,7.272912,18.802141,51.218426,141.976376,407.346127,1193.359336,3587.269755,11002.214934,0.121209,0.217087,0.592756,1.85422,5.81791,18.787711,60.458065,197.045901,645.902836,2136.803619,7122.177114,23926.574518,blues
-1.378665,2.521708,-5.292437,11.15607,-24.568066,56.898248,-137.05062,341.361683,-874.917803,2298.05438,-6166.951239,16867.075262,0.36442,0.816605,2.14833,5.623736,15.023189,40.971621,113.812857,321.22721,919.513471,2665.963033,7819.491935,23179.413453,0.242389,0.431565,1.047797,2.649332,6.987546,19.005067,53.062195,151.214072,438.722405,1292.956464,3865.408921,11707.681634,0.149961,0.276613,0.693554,2.01079,6.025371,18.530592,57.768614,181.622367,575.306999,1835.011855,5891.885823,19040.540593,blues
-1.204672,2.713274,-5.376137,11.455472,-25.238582,57.960136,-138.264508,339.850841,-857.486071,2211.25122,-5812.061814,15536.08133,0.335689,0.698476,1.933392,4.990263,13.304639,36.011484,98.970604,276.179365,780.389858,2231.420728,6449.22229,18826.286706,0.198436,0.46912,1.137349,2.900274,7.618681,20.633331,56.928015,159.784972,454.184459,1305.898663,3792.313307,11113.870279,0.112115,0.176248,0.403271,1.056123,3.144952,9.90053,31.738999,102.295143,330.378977,1068.272667,3459.24691,11220.400059,blues
-0.959314,2.075597,-3.775535,7.543163,-15.260701,32.57965,-72.252651,166.115552,-393.603688,957.532899,-2382.192494,6046.548083,0.360178,0.640542,1.681212,3.955942,9.859376,24.765479,63.698772,166.608704,442.719695,1192.750233,3254.110999,8978.810677,0.243321,0.433839,1.078678,2.469092,5.988879,14.695732,37.028568,95.042552,248.359394,659.594272,1779.004487,4867.849763,0.123368,0.187282,0.478338,1.335146,3.823167,11.194842,32.803976,96.633093,285.857994,850.0952,2541.758884,7641.788984,blues
-1.222227,2.83083,-5.704731,12.574561,-28.402225,67.602021,-166.868858,425.390792,-1113.580633,2980.105324,-8127.770511,22533.942775,0.327073,0.783432,2.195566,5.826173,15.949726,44.270165,124.812414,356.760958,1032.133657,3019.208742,8919.67514,26590.41628,0.264137,0.583413,1.471696,3.744211,9.841353,26.66087,73.769255,208.453871,598.800544,1746.188507,5158.986205,15421.316499,0.090108,0.202729,0.55915,1.701494,5.298343,16.654563,52.479408,165.731766,525.036837,1669.112807,5326.478781,17064.484521,blues
-1.107181,2.209138,-4.222588,8.330071,-16.892139,35.556527,-77.479538,173.876244,-400.01639,940.342264,-2252.68209,5488.852378,0.283708,0.556233,1.393872,3.449978,8.551027,21.515041,54.885276,141.941173,371.467476,983.217076,2629.750074,7102.986279,0.142127,0.275229,0.5752,1.338221,3.087586,7.487799,18.668103,47.566894,123.072419,323.158886,859.651375,2315.812841,0.08905,0.188642,0.394524,0.949963,2.482575,6.849342,19.553866,56.929053,167.642639,497.366556,1483.814276,4446.521366,blues
-1.249709,2.796646,-5.720589,12.450977,-28.201849,66.982564,-165.543297,422.976471,-1111.560703,2991.188194,-8216.083357,22976.928395,0.290153,0.752315,2.103913,5.733466,15.941435,45.066042,129.387553,376.859666,1111.920625,3319.736723,10018.531791,30533.591332,0.27961,0.61901,1.571697,4.030813,10.566326,28.665795,79.302523,224.046074,643.472635,1875.654388,5538.498111,16544.568144,0.042838,0.138898,0.494207,1.684182,5.557538,17.985083,57.905196,186.210843,600.007133,1939.416745,6292.224834,20494.487569,blues
-1.124362,2.458762,-4.767628,9.837198,-21.269851,48.020813,-113.77126,279.14416,-708.368444,1847.675143,-4938.155445,13479.311019,0.351391,0.821088,2.24166,5.967095,16.203372,44.920967,126.369374,361.108732,1045.307989,3062.31558,9066.925737,27102.953959,0.150431,0.326747,0.690265,1.58246,3.743477,9.387758,24.344037,65.288957,179.879392,507.52082,1461.845414,4287.06674,0.054897,0.132206,0.314309,0.907221,2.806528,8.837379,28.065584,89.498108,286.601044,921.384967,2973.437039,9630.282159,blues
-0.929313,2.037404,-3.696025,7.325391,-15.307958,33.793802,-79.366221,195.26882,-503.506322,1350.177432,-3753.454865,10776.326138,0.398261,0.775886,2.048956,5.150351,13.462554,36.388334,101.158792,289.617957,850.857918,2561.986217,7890.23676,24813.735575,0.204485,0.456579,1.120639,2.843447,7.463982,20.507756,58.230882,171.058586,518.207652,1615.746093,5170.574519,16934.06617,0.106918,0.266959,0.828312,2.558258,8.150235,26.513392,87.918597,296.707085,1016.996511,3533.823032,12426.32843,44148.922141,blues
-1.202134,2.676138,-5.375125,11.355947,-25.108725,57.647895,-137.902228,339.856683,-860.528604,2227.632893,-5879.25635,15781.897659,0.308095,0.750821,2.054568,5.379609,14.384146,39.11001,107.775789,301.324141,852.89807,2442.655494,7071.415788,20678.264158,0.170847,0.420443,0.973656,2.401275,6.130708,16.188237,43.789256,120.729909,338.21395,960.446302,2760.859427,8025.112529,0.073938,0.141008,0.400811,1.200038,3.780204,11.954256,37.730954,119.258986,377.805545,1201.265749,3835.693091,12303.289218,blues
-1.383316,3.10004,-6.641398,15.085411,-35.729225,88.80162,-229.635276,613.876868,-1687.008207,4745.756946,-13622.586867,39801.10611,0.362286,0.925992,2.630316,7.419004,21.355162,62.483851,185.899892,561.53666,1718.968313,5326.047447,16683.230096,52778.689796,0.220504,0.55857,1.386797,3.768894,10.57901,30.575728,90.4507,272.536308,833.232252,2579.646444,8074.631064,25525.625136,0.082899,0.219642,0.65035,2.117813,7.032994,23.437271,78.26067,262.187041,881.073353,2970.621784,10050.15215,34119.198426,blues
-1.388032,3.065135,-6.707408,15.190016,-36.868372,93.843999,-250.647084,694.980605,-1990.30957,5858.424399,-17659.234326,54352.90929,0.383195,1.010884,2.912596,8.338407,24.412683,73.401337,225.174472,704.700581,2244.65443,7266.809197,23876.073315,79516.267889,0.229088,0.668329,1.826747,5.264324,15.590992,47.568211,147.942376,468.049867,1502.948423,4891.632919,16120.375504,53748.302988,0.112799,0.363753,1.080446,3.555605,11.90805,40.682423,140.782235,492.194732,1737.303481,6186.353326,22211.187058,80358.252028,blues
-1.367861,2.921477,-6.110988,13.737952,-32.448556,81.330965,-214.414243,591.133468,-1694.195525,5024.162737,-15356.30407,48216.041007,0.297833,0.834763,2.375604,6.913139,20.614248,62.953302,196.953981,630.536073,2062.678942,6885.66239,23423.491312,81086.030123,0.287149,0.784444,2.163603,6.150466,18.031717,54.496757,169.013202,536.775231,1741.764414,5763.84083,19418.737266,66503.586865,0.094091,0.325317,1.147153,4.01994,14.184417,50.274561,179.693804,648.538928,2365.601109,8722.827363,32509.424295,122404.743698,blues
-1.611586,3.58988,-7.842362,18.535756,-45.818911,118.482165,-317.785937,878.521261,-2490.037278,7206.860353,-21236.971555,63570.567748,0.319427,0.950967,2.770563,8.174825,24.71578,75.615523,234.329339,734.807404,2329.176962,7456.389193,24088.791093,78481.15036,0.272255,0.63137,1.580674,4.157355,11.464905,32.590507,95.190198,284.408392,865.993768,2679.574025,8407.205806,26701.33563,0.096963,0.210138,0.534037,1.666138,5.630404,19.400643,67.0907,232.280415,805.755922,2802.808594,9782.489014,34269.318806,blues
-1.918238,4.768235,-12.018583,33.116941,-98.291695,310.052789,-1027.903617,3548.104537,-12665.270921,46517.410593,-175127.281878,673832.878829,0.501004,1.682332,5.60631,19.253806,68.761386,253.220464,958.082132,3713.415093,14704.617885,59357.001383,243773.899108,1016882.315165,0.356882,1.256906,4.187547,14.676426,53.320125,199.022289,760.016245,2963.989132,11788.353217,47759.37185,196887.235971,824994.509661,0.160066,0.581169,2.204838,8.845713,36.915562,157.336241,681.025225,2986.718129,13253.851258,59448.05097,269255.715945,1230389.762784,blues
-1.73504,4.256208,-10.220843,26.830794,-74.930378,222.480594,-693.188301,2248.211005,-7537.880503,25995.771007,-91853.763534,331510.214123,0.405562,1.351254,4.455582,14.628037,49.826812,174.050187,623.06354,2279.377496,8504.675027,32302.796066,124692.516054,488434.921515,0.343651,1.15847,3.60461,11.758406,39.844702,138.462268,491.870208,1781.276784,6565.128709,24593.949507,93548.655261,360982.984445,0.130889,0.430155,1.649073,6.561447,26.498258,107.495443,438.001573,1796.459882,7426.361862,30961.673862,130197.431979,552068.543635,blues
-1.511706,3.400076,-7.389845,17.564697,-43.735182,115.543962,-319.676316,921.089911,-2746.164988,8433.500152,-26578.502416,85700.207906,0.386173,1.10503,3.340357,10.033615,31.195371,98.913562,320.432665,1057.665603,3551.275967,12110.644852,41889.997863,146785.638504,0.257987,0.674282,1.883856,5.38852,16.289935,50.82378,163.264252,537.084317,1804.613152,6177.249409,21496.376472,75907.784853,0.097126,0.301146,1.110831,4.01762,14.635944,53.439871,196.163992,724.742537,2696.533823,10105.330646,38138.100705,144913.146808,blues
-1.54473,3.459162,-7.472095,17.643714,-43.617971,113.764632,-309.957247,877.315022,-2566.346283,7730.896254,-23916.506402,75816.167644,0.358017,1.017066,2.998959,8.875986,27.201233,85.166918,272.409387,888.223228,2947.601366,9942.289735,34047.957185,118268.472257,0.250017,0.68185,1.854651,5.383984,16.437295,52.096618,170.622688,574.970973,1986.213149,7009.582712,25192.835691,91953.263928,0.131541,0.318978,1.018775,3.566137,13.084288,48.621522,182.02653,685.952643,2602.735214,9946.157634,38282.300305,148388.908742,blues
-1.411687,3.034834,-6.500077,15.059283,-36.894034,95.886887,-262.414836,750.15077,-2227.132284,6836.744446,-21631.823786,70380.541342,0.386391,1.028143,2.956255,8.615479,26.019734,81.145877,261.107347,865.375387,2948.096422,10304.499914,36887.210625,134996.2976,0.31225,0.861766,2.405081,6.879729,20.456697,62.853517,199.280728,651.738329,2195.748082,7610.967734,27097.15668,98893.238451,0.134834,0.369299,1.293871,4.572621,16.545821,61.110286,230.5191,887.78184,3486.427955,13934.007856,56550.097781,232546.113992,blues
-1.717541,4.069103,-9.605464,24.471078,-66.094779,189.291273,-568.418469,1776.588246,-5745.307636,19137.36667,-65423.546256,228865.952683,0.432535,1.334624,4.256817,13.844349,46.432346,159.661382,562.210961,2021.58413,7407.138021,27601.703608,104421.555246,400435.655792,0.276876,0.835717,2.545183,8.073979,26.82368,91.753213,321.445939,1148.314334,4171.539654,15381.034516,57477.843163,217439.494215,0.112308,0.306153,1.216803,4.940667,20.044807,80.954719,326.614394,1320.777283,5362.645705,21881.690331,89765.998106,370266.920805,blues
-1.544442,3.569679,-7.984806,19.585364,-50.876322,140.191875,-405.767688,1223.644342,-3819.34122,12276.850866,-40481.22059,136501.779484,0.38569,1.125831,3.428024,10.478698,33.193546,107.901873,359.802747,1227.799678,4278.90443,15201.265705,54957.412851,201876.058633,0.382006,1.013421,3.023189,9.165066,29.011371,94.410003,314.973412,1073.551202,3727.989388,13160.615019,47144.415848,171110.53294,0.100024,0.377759,1.371679,5.138335,19.291459,72.781247,276.376252,1058.033539,4086.336468,15924.017229,62595.717695,248087.561756,blues
-1.30205,2.79784,-5.381746,11.558258,-25.343673,58.302186,-139.155631,343.17371,-870.072288,2259.974157,-5997.332752,16224.26219,0.242005,0.649611,1.777669,4.75946,13.154934,36.773071,104.261942,299.314258,869.227232,2550.839537,7557.833479,22589.840814,0.228054,0.532216,1.230709,3.081382,7.907028,21.033134,57.17767,158.742835,448.223475,1285.09905,3734.517509,10985.241808,0.070474,0.164211,0.461524,1.427775,4.585309,14.659452,46.802457,149.01239,474.100487,1508.601714,4804.87187,15325.00945,blues
-1.556224,3.455618,-7.526011,17.673592,-43.447922,112.786917,-306.234748,865.669619,-2537.255465,7691.277261,-24071.44855,77681.78433,0.322733,0.976916,2.928869,8.866837,27.625788,88.249645,289.480114,974.29179,3361.722463,11878.477298,42924.149828,158383.726894,0.220537,0.567439,1.585651,4.538657,13.833026,43.900618,144.365098,489.499599,1707.782962,6117.965863,22460.120167,84312.641277,0.097304,0.285871,1.021842,3.895508,15.057338,58.827286,232.011592,924.075945,3715.856902,15076.441608,61672.065273,254144.452939,blues
-1.657677,4.330855,-10.26911,25.981815,-68.262471,187.341026,-530.595315,1541.491349,-4569.073716,13767.642635,-42061.496179,130033.189351,0.291977,0.886864,2.769423,8.467771,26.39786,83.391768,266.460887,860.00138,2799.919229,9187.116839,30356.302047,100941.108329,0.188098,0.514183,1.29808,3.546738,10.250856,31.032905,96.880343,309.09709,1001.607423,3283.783726,10864.979053,36217.26459,0.114552,0.295529,0.718894,1.975855,5.899613,18.892023,62.992798,215.577293,749.778609,2635.814031,9334.271998,33230.402115,blues
-1.544352,3.583738,-7.989138,18.801354,-46.589834,120.983154,-326.304648,908.702698,-2599.007789,7605.353746,-22701.928187,68964.933757,0.287141,0.926061,2.758179,8.257056,25.121935,77.815291,244.496701,778.084271,2504.599522,8146.020776,26745.209677,88571.695367,0.229762,0.599915,1.59968,4.450678,13.033121,39.399795,121.66823,382.343527,1219.126891,3938.11934,12871.121305,42522.027679,0.073681,0.20479,0.636154,2.207056,7.75027,27.315027,96.20092,339.046154,1197.15444,4238.487295,15053.447871,53643.909958,blues
-0.952,2.231166,-4.017637,8.211556,-17.448349,39.00625,-91.740555,224.812508,-571.87451,1501.984754,-4056.878211,11232.22809,0.352051,0.655457,1.792347,4.330496,11.049394,29.009121,78.082243,215.895699,610.953251,1766.298991,5205.759574,15609.858696,0.294446,0.625433,1.685037,4.267636,11.231879,30.466915,84.215717,238.017024,684.457094,1999.637894,5924.306368,17773.634162,0.080239,0.200526,0.634186,2.09012,6.674092,21.303323,67.87545,216.512365,692.751473,2225.798424,7186.872523,23331.95918,blues
-1.199271,2.655254,-5.07652,10.664178,-23.332293,53.230516,-126.323713,309.29603,-778.385503,2004.609617,-5266.546931,14081.309937,0.332668,0.781125,2.098547,5.347127,14.128901,37.975142,103.73948,287.706072,808.637276,2300.414754,6615.949548,19216.308853,0.176412,0.418528,0.997965,2.467193,6.386215,16.984086,46.176329,127.714404,358.313413,1017.772129,2922.519896,8474.370648,0.072178,0.159289,0.380976,1.148317,3.555809,11.244279,35.422831,111.420624,349.983829,1099.274829,3455.314251,10875.438124,blues
-1.126764,2.481962,-4.751828,9.8968,-21.395248,48.519007,-114.592398,280.652801,-708.939771,1839.380884,-4884.706246,13241.780903,0.303114,0.678525,1.817514,4.626862,12.153739,32.534771,88.674366,245.919336,692.891846,1981.062923,5741.245744,16847.82485,0.246108,0.542947,1.450552,3.696144,9.810564,26.64513,73.707045,207.457021,592.38201,1713.214416,5010.35118,14799.514524,0.069299,0.186959,0.538377,1.723861,5.438011,17.136191,53.878195,169.307381,532.787447,1681.161496,5323.298431,16923.015176,blues
-1.25569,2.74931,-5.633973,12.240693,-27.798123,66.228933,-164.129098,420.685917,-1108.345131,2988.706649,-8220.23749,23001.811875,0.351012,0.943764,2.526408,6.782589,18.593694,51.89355,147.183283,423.939927,1238.032908,3661.376143,10953.719223,33118.757463,0.190802,0.42214,1.044575,2.616073,6.945807,18.914633,52.875107,150.853381,438.243726,1293.695266,3874.968004,11763.146371,0.092474,0.213935,0.556368,1.600021,4.872039,15.287609,48.855484,158.066598,516.312947,1699.784974,5633.636679,18781.78898,blues
-1.332164,2.845445,-5.801608,12.514962,-28.329041,67.034149,-164.85828,419.037301,-1094.993669,2930.25316,-8003.763885,22258.03347,0.295093,0.777974,2.109286,5.731056,15.876753,44.799144,128.079095,371.042233,1087.812564,3224.511106,9655.157881,29180.131966,0.218592,0.501019,1.240765,3.199069,8.60155,23.710906,66.604415,189.944267,548.909283,1604.897449,4742.185703,14148.573712,0.099607,0.257622,0.675069,1.996769,6.070204,18.860941,59.066687,186.063302,588.900351,1872.212329,5978.081848,19170.807429,blues
-1.078074,2.322303,-4.273331,8.609295,-18.143361,39.675168,-90.583761,213.546908,-518.102121,1287.895478,-3268.839604,8451.966487,0.368111,0.764041,1.95565,4.781775,12.041741,31.012324,81.180144,216.388693,585.775534,1608.484249,4475.343485,12604.552434,0.174448,0.367749,0.844949,2.000935,4.947035,12.590424,32.736732,86.876705,234.337855,641.661429,1780.906744,5005.826757,0.086084,0.196781,0.477704,1.310279,3.741425,10.998734,32.871028,99.355205,303.094744,932.09897,2887.388551,9004.765682,blues
-1.550326,3.721144,-8.584727,20.806872,-53.366815,143.512218,-401.885612,1163.342171,-3460.667314,10534.402165,-32707.218644,103316.260269,0.296285,0.942528,2.880225,8.805795,27.299987,86.318659,277.238116,904.007155,2988.350379,10003.654219,33879.23248,115979.749314,0.278217,0.846828,2.48064,7.480764,23.075083,72.643254,232.098253,751.43848,2460.945786,8144.37166,27215.322477,91770.916039,0.099939,0.240999,0.708139,2.455396,9.028983,33.601183,124.963695,463.910189,1721.064344,6389.728437,23768.649158,88664.904735,blues
-1.492767,3.345606,-7.420533,17.330391,-42.578277,110.192177,-296.655006,826.142902,-2364.729063,6929.401362,-20714.103213,63009.160729,0.374922,1.072297,3.127206,9.049691,26.95078,81.720139,252.497428,791.947264,2518.909467,8110.75919,26408.710179,86850.088681,0.229272,0.563377,1.528753,4.229083,12.442798,37.299938,114.634696,357.599627,1131.638814,3622.860375,11723.171888,38296.152606,0.115585,0.279635,0.796395,2.518797,8.290353,28.110851,96.050087,331.057394,1147.49996,3999.555258,14007.796574,49283.931695,blues
-1.223014,2.662299,-5.168938,10.795685,-23.534213,53.243852,-125.151583,303.100801,-753.412027,1914.653771,-4959.764732,13068.259525,0.292423,0.728445,1.918491,4.947362,13.02666,34.874014,94.614408,260.165738,723.972569,2036.734848,5787.58725,16598.433786,0.163597,0.371614,0.838847,1.997105,5.040074,13.186344,35.517072,97.775155,273.78834,777.427438,2233.779186,6484.588814,0.067238,0.161565,0.399874,1.199435,3.66058,11.331399,35.079855,108.664032,337.002877,1046.916712,3259.215799,10170.014876,blues
-0.906032,2.028351,-3.610592,6.877588,-14.107477,29.681622,-65.69092,150.520455,-356.73371,869.188648,-2169.057521,5527.993715,0.3655,0.683487,1.775026,4.230312,10.341601,26.069578,66.749835,174.32505,462.6151,1246.123949,3401.4926,9396.128923,0.197223,0.371525,0.915357,2.1,5.14156,12.824495,32.638033,84.606563,222.550103,593.590493,1602.697707,4376.233648,0.04617,0.16925,0.412241,1.253335,3.65788,10.72623,31.446765,92.254858,271.386768,800.938031,2373.054698,7060.28251,blues
-1.331085,2.751136,-5.453403,11.482293,-25.039915,56.982997,-134.478293,327.359561,-818.571536,2095.799097,-5482.536786,14630.913749,0.242716,0.616279,1.654964,4.412665,11.974631,33.019403,92.546499,263.516629,761.433925,2231.185553,6625.273033,19923.331723,0.173766,0.391223,0.941309,2.390972,6.302926,17.198652,48.087394,136.970696,396.517023,1164.849975,3468.219598,10455.661215,0.115372,0.24337,0.592033,1.651794,4.964577,15.608181,50.095515,162.713122,533.046078,1758.879061,5842.132628,19525.562615,blues
-0.885614,1.734968,-3.086832,5.702202,-10.660716,21.206321,-43.721248,93.855971,-208.159868,476.794054,-1123.188223,2718.061305,0.314943,0.525004,1.290341,2.931847,6.84608,16.190792,39.353987,97.532003,247.045456,638.298613,1682.496052,4519.433638,0.170491,0.314277,0.695807,1.637131,3.797703,9.33134,23.437425,60.616393,159.559769,429.761207,1176.661536,3280.684194,0.087623,0.168849,0.48587,1.283557,3.666229,10.29404,29.739125,86.468901,255.170669,760.459348,2291.406001,6967.082642,blues
-1.06111,2.120906,-3.907986,7.887504,-16.129555,35.317561,-80.317519,190.507007,-466.149785,1176.02527,-3039.574226,8040.142951,0.33918,0.664009,1.68822,4.112059,10.52816,27.262727,72.804188,197.701418,547.653501,1539.73787,4394.71009,12702.415286,0.256957,0.58895,1.375037,3.356661,8.305897,21.004124,54.406673,143.83772,388.000102,1066.038641,2982.694328,8486.542322,0.09188,0.183443,0.552315,1.672755,5.153046,15.747643,48.062576,147.35545,454.005797,1408.883724,4402.66525,13861.861113,blues
-1.003798,2.04422,-3.595682,7.096371,-13.955818,29.298536,-63.676611,143.900723,-334.964058,802.088573,-1966.554317,4926.301968,0.3045,0.606657,1.519524,3.593652,8.884433,22.181073,56.802754,148.044823,392.905494,1059.187516,2897.096211,8028.213668,0.208221,0.432927,1.028351,2.396185,5.840208,14.426729,36.535893,93.922441,245.569377,651.36003,1751.019613,4765.633701,0.078373,0.162018,0.393524,1.082874,3.114138,9.145394,26.958034,79.9073,237.890512,711.834498,2140.929475,6472.849868,blues
-1.212453,2.444247,-4.801489,10.026978,-21.625083,49.539187,-118.613384,296.935581,-773.038794,2087.577494,-5832.493144,16823.530261,0.333408,0.738122,1.974348,5.299177,14.571122,41.022266,118.843278,352.928117,1073.80723,3342.388565,10627.906576,34469.339605,0.214771,0.479746,1.188989,3.125036,8.470207,23.769051,68.966771,205.917371,632.137143,1992.295804,6433.928051,21242.952289,0.092263,0.247744,0.80102,2.632021,8.860107,30.105892,103.450754,359.217802,1260.015315,4461.608482,15934.650243,57350.576054,blues
-1.277272,2.640179,-5.232422,10.953539,-23.409004,52.328701,-120.518421,285.70249,-692.978639,1714.699211,-4316.541562,11034.657487,0.242942,0.552838,1.482535,3.886572,10.318725,27.585845,74.693702,204.237148,563.825026,1570.279634,4409.413369,12477.474338,0.167776,0.367686,0.814179,1.929276,4.717306,11.943909,31.05003,82.329724,221.671994,604.534191,1666.864211,4641.243561,0.073097,0.137023,0.273305,0.698928,2.051293,6.339833,19.763181,61.528508,191.014658,591.821688,1831.696507,5667.373983,blues
-1.065212,2.145432,-3.914566,7.745986,-15.580556,33.233906,-73.414826,169.280892,-404.273689,997.480559,-2535.255349,6622.860372,0.245682,0.517508,1.316664,3.25521,8.205636,21.020605,55.120249,147.346161,401.832871,1116.97431,3162.375066,9111.302016,0.223931,0.479569,1.194148,3.010082,7.877562,20.998729,57.229819,158.678484,447.065885,1278.107598,3703.982486,10870.420185,0.071197,0.19313,0.512218,1.549271,4.794924,14.96749,46.847654,147.173605,464.173678,1470.800054,4684.278523,14998.140931,blues
-1.622899,3.560012,-7.915665,18.611541,-45.818058,118.088691,-315.51859,868.683512,-2450.871066,7059.273315,-20697.347639,61632.551721,0.311396,0.90679,2.628993,7.705989,22.984981,69.492025,213.052327,661.104267,2073.895832,6570.148932,21002.101387,67690.313086,0.223962,0.546876,1.430387,3.95321,11.458402,34.200768,104.328496,323.200548,1013.485456,3209.88251,10253.527969,33000.457676,0.125805,0.297862,0.79473,2.372448,7.499627,24.533774,81.639368,274.290419,927.683887,3153.971558,10771.378469,36938.028295,blues
-1.509173,3.28697,-6.929667,15.561709,-36.236412,88.032571,-220.710599,569.130678,-1501.141984,4037.122468,-11042.400528,30661.647102,0.206387,0.6008,1.701301,4.823603,13.876675,40.272513,118.148312,349.913161,1045.584531,3150.156956,9564.74451,29254.551971,0.211392,0.505312,1.255804,3.270424,8.880556,24.792787,70.75979,205.326522,603.873234,1796.181753,5396.094702,16357.06258,0.089142,0.1879,0.467125,1.445354,4.710819,15.510456,51.005837,167.403275,548.637961,1797.423027,5891.342893,19330.147014,blues
-1.405758,2.970012,-6.348904,14.304562,-33.872918,84.778772,-221.749338,602.076476,-1686.911828,4855.330893,-14302.233728,42990.352595,0.389718,1.07095,2.977904,8.474902,24.661863,73.264608,222.101491,685.036506,2145.181443,6808.628705,21870.809746,71012.921377,0.195953,0.499284,1.308432,3.656956,10.604378,31.610033,96.286582,298.762933,941.84051,3011.446286,9752.990606,31956.579684,0.105759,0.269659,0.777094,2.469003,8.209701,27.820997,95.209907,327.941378,1135.848098,3954.661679,13838.930682,48667.665569,blues
-1.329867,2.903429,-5.930317,12.899093,-28.883103,67.762495,-164.249734,410.228809,-1049.759691,2742.701434,-7295.423125,19714.917845,0.281745,0.690024,1.90153,5.163543,14.267108,39.798433,112.469048,321.206249,926.55259,2697.147717,7917.534915,23423.886398,0.190483,0.439395,1.037718,2.579608,6.615274,17.53723,47.496919,131.095462,367.339811,1042.97406,2996.196808,8699.78733,0.072799,0.146886,0.322957,0.930836,2.963346,9.65981,31.401771,101.56125,327.225934,1052.228683,3381.723776,10873.560422,blues
