@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_lsp

@attribute Mean_Acc1000_Mean_Mem40_LSP_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_2_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_8_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_9_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_10_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_11_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_12_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_13_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_14_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_15_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_18_f35 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1_f36 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2_f37 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3_f38 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4_f39 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5_f40 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6_f41 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7_f42 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8_f43 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_9_f44 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_10_f45 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11_f46 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_12_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_13_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_14_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_16_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_17_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_18_f53 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1_f54 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2_f55 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3_f56 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4_f57 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5_f58 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_6_f59 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7_f60 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_8_f61 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9_f62 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_10_f63 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_11_f64 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_12_f65 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13_f66 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_14_f67 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15_f68 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_16_f69 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_17_f70 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18_f71 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.103123,0.21117,0.443555,0.586537,0.746282,0.849683,1.016229,1.124242,1.273488,1.43087,1.583471,1.727205,1.896467,2.060706,2.230506,2.356367,2.504053,2.670674,0.026968,0.053063,0.056573,0.060847,0.055058,0.070068,0.068968,0.078902,0.084484,0.079565,0.083824,0.086724,0.0856,0.073557,0.064481,0.061042,0.067,0.096443,0.029665,0.051961,0.062775,0.077615,0.090737,0.104695,0.125112,0.142777,0.15372,0.166944,0.183664,0.203368,0.219099,0.235708,0.254051,0.267837,0.285078,0.304992,0.00986,0.016547,0.029758,0.039593,0.054311,0.060639,0.073934,0.083474,0.093195,0.105814,0.120659,0.13171,0.146473,0.161359,0.177265,0.188689,0.199635,0.209282,blues
0.10709,0.220583,0.454941,0.598911,0.748878,0.863591,1.01314,1.138894,1.279209,1.417018,1.602266,1.753765,1.922062,2.069393,2.237156,2.355329,2.509215,2.651491,0.030296,0.052986,0.059324,0.055556,0.060121,0.074892,0.07828,0.091706,0.089467,0.094608,0.093322,0.0882,0.076754,0.068792,0.06218,0.059809,0.061687,0.089945,0.02634,0.047753,0.059114,0.072534,0.087205,0.103808,0.123264,0.140281,0.149948,0.164222,0.185349,0.201856,0.221409,0.236618,0.255534,0.268477,0.286077,0.303573,0.012045,0.018852,0.031095,0.043421,0.054645,0.060837,0.07326,0.083339,0.094164,0.103345,0.118575,0.132336,0.1467,0.161512,0.176843,0.187725,0.200327,0.207158,blues
0.111613,0.236916,0.45604,0.59292,0.754497,0.873997,1.016539,1.140214,1.30259,1.463515,1.613197,1.747423,1.906508,2.05379,2.222357,2.35282,2.500576,2.65936,0.032691,0.050975,0.059704,0.063883,0.061287,0.071773,0.078185,0.092243,0.099971,0.087098,0.079589,0.083995,0.078993,0.072272,0.065819,0.061723,0.064876,0.094535,0.037194,0.043359,0.061169,0.076257,0.086551,0.102504,0.119746,0.138133,0.156757,0.167325,0.183434,0.198703,0.215752,0.23157,0.251008,0.266233,0.283361,0.303991,0.01357,0.017229,0.03405,0.044217,0.058058,0.06821,0.080955,0.092143,0.103876,0.11611,0.129137,0.139859,0.152981,0.165108,0.179387,0.190045,0.201654,0.207912,blues
0.125131,0.239032,0.449236,0.5958,0.739065,0.858683,0.980631,1.098551,1.267912,1.414226,1.551623,1.699789,1.881501,2.036764,2.210493,2.341836,2.494426,2.667749,0.024629,0.044437,0.062657,0.052788,0.049585,0.056223,0.063003,0.07873,0.07107,0.064154,0.065657,0.071729,0.067152,0.062776,0.05901,0.0599,0.065697,0.104839,0.032641,0.049226,0.066124,0.078251,0.085881,0.102946,0.118243,0.138551,0.153714,0.16341,0.182635,0.203348,0.219457,0.233876,0.253377,0.265889,0.284138,0.300733,0.01249,0.022637,0.039657,0.041953,0.060239,0.065983,0.073648,0.079254,0.090269,0.108193,0.114472,0.121687,0.141624,0.158686,0.173981,0.188104,0.198969,0.214198,blues
0.115088,0.236001,0.442958,0.552756,0.717861,0.821626,0.983916,1.093226,1.260429,1.427929,1.599892,1.751823,1.913848,2.056738,2.219627,2.346187,2.493707,2.662533,0.028558,0.053784,0.049387,0.057233,0.048135,0.063881,0.063304,0.080487,0.086961,0.083315,0.077273,0.074452,0.06651,0.06404,0.060053,0.060797,0.066114,0.101607,0.033272,0.043655,0.059897,0.07738,0.089103,0.106905,0.123726,0.136907,0.154545,0.166302,0.186736,0.203384,0.220485,0.235118,0.253248,0.267492,0.284066,0.302929,0.015962,0.019771,0.0302,0.03562,0.048535,0.053548,0.068437,0.075237,0.089045,0.108319,0.120263,0.132676,0.14776,0.161587,0.176349,0.186774,0.198747,0.210164,blues
0.105182,0.225925,0.425247,0.565457,0.757623,0.909594,1.098298,1.25045,1.451379,1.60024,1.756165,1.854949,1.989019,2.106938,2.238818,2.333039,2.483725,2.570303,0.0288,0.059002,0.071839,0.084036,0.080112,0.086588,0.080844,0.07917,0.080864,0.074649,0.066109,0.06471,0.079459,0.072778,0.068901,0.071179,0.078505,0.081439,0.018181,0.044573,0.058799,0.072136,0.091738,0.10793,0.129313,0.148443,0.171515,0.186159,0.203293,0.212636,0.226974,0.240045,0.254754,0.264433,0.281887,0.292764,0.009202,0.017125,0.034831,0.050557,0.058944,0.066335,0.080037,0.090833,0.107048,0.119854,0.134202,0.143753,0.154268,0.165677,0.177576,0.186383,0.197598,0.203077,blues
0.099926,0.205838,0.411849,0.5702,0.736035,0.879221,1.075818,1.245691,1.444341,1.580269,1.750546,1.852013,1.988101,2.094188,2.230299,2.32034,2.472402,2.574778,0.025703,0.040426,0.062918,0.077162,0.071276,0.078581,0.078411,0.088938,0.081246,0.078622,0.070408,0.066989,0.072489,0.068348,0.07037,0.072183,0.085415,0.085021,0.019305,0.034842,0.066382,0.081548,0.096332,0.110637,0.129264,0.150024,0.173328,0.1903,0.204913,0.214191,0.228002,0.237924,0.251851,0.263861,0.281061,0.290903,0.009355,0.015297,0.02642,0.038144,0.054062,0.059709,0.075211,0.085997,0.101044,0.111225,0.131372,0.140861,0.154528,0.166025,0.179665,0.185476,0.195285,0.205881,blues
0.106193,0.205681,0.405011,0.550222,0.732616,0.88263,1.062368,1.241764,1.422858,1.573247,1.729074,1.836467,1.984707,2.105175,2.243367,2.338271,2.481173,2.58579,0.02448,0.04758,0.05941,0.062015,0.072999,0.069867,0.075234,0.081648,0.080974,0.078725,0.070149,0.069777,0.084507,0.075416,0.074417,0.069659,0.077543,0.088726,0.019182,0.038347,0.054322,0.066428,0.088966,0.106344,0.122333,0.146186,0.167575,0.182072,0.198051,0.208767,0.227637,0.238712,0.255122,0.266521,0.287084,0.29906,0.008448,0.018441,0.036064,0.043247,0.055281,0.070314,0.083608,0.097671,0.112312,0.122817,0.136866,0.145146,0.152612,0.166323,0.177318,0.185508,0.191659,0.198488,blues
0.088828,0.227798,0.421822,0.539805,0.730293,0.881559,1.090732,1.23281,1.425757,1.56032,1.734646,1.847965,1.980926,2.087914,2.230189,2.340965,2.464249,2.581946,0.030803,0.057507,0.055361,0.068578,0.071663,0.078732,0.070891,0.068057,0.073466,0.071069,0.073404,0.067228,0.071224,0.071069,0.070042,0.068068,0.078588,0.094562,0.022925,0.043545,0.067539,0.081681,0.094333,0.113954,0.13327,0.144349,0.167284,0.183547,0.201302,0.212818,0.227063,0.238994,0.255917,0.267029,0.282618,0.294322,0.015185,0.022856,0.031841,0.048454,0.061267,0.065014,0.079438,0.091785,0.110042,0.121,0.135018,0.145059,0.154568,0.16319,0.174233,0.185482,0.19221,0.201716,blues
0.099363,0.196189,0.400364,0.548248,0.751445,0.919899,1.105475,1.268429,1.462747,1.600884,1.751349,1.85729,1.980168,2.100733,2.233751,2.330951,2.457096,2.57009,0.024775,0.041571,0.070743,0.080247,0.082651,0.078669,0.073825,0.07385,0.077442,0.074315,0.065492,0.065479,0.072961,0.073193,0.074419,0.072566,0.080138,0.094977,0.021266,0.031945,0.066016,0.082248,0.090928,0.114448,0.129954,0.146964,0.174736,0.1898,0.202758,0.212661,0.224498,0.237545,0.255925,0.265472,0.281099,0.291689,0.01007,0.014995,0.027545,0.043242,0.059214,0.062535,0.079845,0.093066,0.105653,0.118416,0.133619,0.144876,0.156407,0.167433,0.174108,0.1844,0.192449,0.202373,blues
0.109755,0.232876,0.407974,0.538772,0.743362,0.90552,1.076065,1.241328,1.46276,1.598499,1.732798,1.838961,1.983123,2.097759,2.226863,2.327085,2.481816,2.579178,0.030851,0.052643,0.054637,0.068706,0.067777,0.066763,0.068195,0.082544,0.085257,0.070971,0.065482,0.066488,0.073671,0.070819,0.071332,0.073302,0.079687,0.087038,0.025221,0.038847,0.058067,0.070574,0.087498,0.104272,0.12307,0.143715,0.174084,0.187391,0.199577,0.210487,0.227259,0.239168,0.254275,0.266756,0.281435,0.292953,0.008427,0.017672,0.032534,0.042201,0.0553,0.066733,0.081201,0.09196,0.105881,0.119173,0.133596,0.14265,0.15318,0.164691,0.175099,0.181826,0.198246,0.203949,blues
0.120692,0.242129,0.397351,0.543327,0.705425,0.874372,1.088923,1.25548,1.432193,1.581141,1.73346,1.847261,1.987907,2.099062,2.226537,2.330458,2.493038,2.588482,0.027215,0.033795,0.055897,0.063652,0.066856,0.080155,0.088857,0.07811,0.079031,0.077119,0.068535,0.066526,0.070934,0.068756,0.072909,0.074714,0.078514,0.081631,0.020396,0.037603,0.058205,0.070756,0.085699,0.106565,0.130266,0.147335,0.164655,0.184979,0.200832,0.212011,0.228545,0.240918,0.254215,0.266781,0.284001,0.294237,0.009657,0.016911,0.0285,0.041817,0.052556,0.062397,0.078901,0.093907,0.10886,0.120263,0.134903,0.143968,0.153732,0.163128,0.174894,0.181859,0.196898,0.204959,blues
0.10159,0.198955,0.393151,0.531333,0.728756,0.874765,1.067005,1.227657,1.415218,1.573401,1.711067,1.827793,1.964591,2.095656,2.247374,2.340635,2.46766,2.571775,0.024306,0.0409,0.054601,0.074572,0.071466,0.065317,0.074655,0.066348,0.079752,0.068392,0.068582,0.067047,0.076952,0.076888,0.075604,0.074236,0.074184,0.08917,0.019181,0.029137,0.054435,0.070018,0.084626,0.103959,0.125892,0.141919,0.166851,0.182441,0.196413,0.208824,0.224265,0.239695,0.254394,0.266312,0.280807,0.291176,0.008268,0.012007,0.027218,0.04025,0.055133,0.063472,0.076612,0.091306,0.104458,0.120994,0.131429,0.14229,0.152004,0.162344,0.178723,0.18531,0.195935,0.204055,blues
0.124948,0.220433,0.396206,0.537929,0.717674,0.876808,1.034771,1.22378,1.394199,1.542965,1.698903,1.827768,1.961623,2.08014,2.223449,2.341927,2.49332,2.648035,0.046904,0.060474,0.052962,0.053816,0.063286,0.058031,0.071448,0.069432,0.065781,0.071721,0.068446,0.071518,0.071164,0.076141,0.073448,0.077526,0.080626,0.110817,0.043094,0.061883,0.049897,0.064256,0.087643,0.103598,0.124877,0.141612,0.163075,0.179299,0.196271,0.20832,0.224535,0.237683,0.251762,0.266077,0.283423,0.304219,0.025167,0.024442,0.0312,0.040968,0.051385,0.064035,0.072572,0.090953,0.103525,0.116843,0.130097,0.143023,0.153512,0.163969,0.178033,0.187728,0.198506,0.207684,blues
0.102743,0.218323,0.422052,0.552094,0.703922,0.913485,1.084882,1.243878,1.427502,1.580987,1.744236,1.84811,1.996327,2.106618,2.248333,2.338499,2.464531,2.554387,0.024184,0.039457,0.065956,0.058935,0.080155,0.081053,0.072942,0.077445,0.071169,0.077366,0.066699,0.065368,0.076245,0.071049,0.073594,0.069465,0.073823,0.089234,0.016679,0.03121,0.056233,0.071042,0.089015,0.113533,0.127307,0.146947,0.16389,0.183423,0.199451,0.211627,0.229649,0.240181,0.258053,0.268827,0.279431,0.290769,0.010925,0.019159,0.031107,0.047782,0.05606,0.060411,0.078049,0.089511,0.110273,0.119451,0.137708,0.144887,0.154974,0.165208,0.174344,0.181945,0.196973,0.200282,blues
0.095699,0.202416,0.377648,0.512523,0.70553,0.852377,1.05878,1.220793,1.383969,1.541186,1.713402,1.833624,1.970889,2.106624,2.260886,2.357275,2.499491,2.621036,0.024278,0.044691,0.052627,0.071501,0.067985,0.074716,0.075425,0.067355,0.065508,0.065797,0.06304,0.065515,0.074089,0.072849,0.067606,0.070472,0.077503,0.095915,0.020392,0.043623,0.058304,0.068583,0.091974,0.109651,0.125463,0.141066,0.162033,0.179998,0.200282,0.209715,0.226473,0.241349,0.25755,0.268976,0.284932,0.299033,0.011949,0.01641,0.024607,0.03983,0.051377,0.059128,0.076061,0.090833,0.103445,0.115322,0.129554,0.142919,0.151087,0.163894,0.179193,0.186392,0.197929,0.207735,blues
0.136933,0.309676,0.510788,0.637438,0.851587,0.94862,1.088622,1.233878,1.393485,1.512124,1.666062,1.796794,1.960706,2.077902,2.216195,2.314778,2.47368,2.564247,0.03945,0.054532,0.051544,0.051327,0.051944,0.046889,0.067993,0.063261,0.06486,0.065117,0.066831,0.062294,0.063281,0.0606,0.063322,0.063296,0.062961,0.069633,0.030736,0.04412,0.066856,0.075304,0.098885,0.109896,0.126264,0.14119,0.160167,0.172999,0.189931,0.203764,0.22259,0.236018,0.253029,0.263717,0.281411,0.291076,0.013595,0.020744,0.032637,0.04368,0.061833,0.071227,0.079073,0.09442,0.106628,0.116941,0.130051,0.142738,0.155784,0.165824,0.175116,0.184095,0.198059,0.205418,blues
0.154112,0.322546,0.500589,0.636765,0.826031,0.95629,1.082897,1.250653,1.429748,1.55967,1.689182,1.827858,2.008051,2.104817,2.241286,2.342753,2.488868,2.581844,0.039505,0.042412,0.056443,0.054625,0.060702,0.048612,0.06749,0.072741,0.073855,0.064226,0.070731,0.072411,0.066141,0.064345,0.071485,0.068041,0.070494,0.06891,0.029302,0.041683,0.06439,0.078256,0.101981,0.111365,0.126375,0.146784,0.166167,0.178532,0.195388,0.211393,0.23043,0.241159,0.256952,0.268748,0.28541,0.294792,0.011275,0.022391,0.033894,0.045112,0.054609,0.071283,0.079562,0.092875,0.107313,0.12032,0.127681,0.138666,0.156311,0.165167,0.174986,0.183274,0.195424,0.204767,blues
0.140972,0.364209,0.561195,0.635464,0.81675,0.953094,1.08378,1.239263,1.398377,1.52998,1.650447,1.7851,1.971856,2.073503,2.219353,2.318835,2.458653,2.57056,0.038013,0.052215,0.040613,0.043205,0.069153,0.044448,0.065308,0.057617,0.065117,0.059762,0.067103,0.07588,0.069803,0.056943,0.066079,0.06033,0.067612,0.068369,0.034375,0.054928,0.067696,0.075619,0.096781,0.109191,0.127453,0.142555,0.161811,0.175761,0.190584,0.205139,0.225263,0.236699,0.251509,0.263252,0.279653,0.293009,0.011213,0.02476,0.041622,0.047763,0.059883,0.073162,0.080812,0.094738,0.107285,0.119219,0.126872,0.137857,0.154424,0.164215,0.177609,0.186078,0.19599,0.204432,blues
0.157615,0.315096,0.473365,0.615534,0.787913,0.935938,1.077117,1.230885,1.405355,1.543564,1.702704,1.831838,1.99298,2.097144,2.237717,2.326883,2.489492,2.583605,0.041537,0.038248,0.04714,0.041258,0.058607,0.052021,0.068895,0.067221,0.070546,0.059661,0.060273,0.062131,0.057875,0.057052,0.061175,0.061187,0.065544,0.064326,0.036477,0.039571,0.056402,0.071741,0.093209,0.110751,0.127857,0.146719,0.163824,0.178299,0.196899,0.211696,0.227732,0.239524,0.254487,0.264237,0.282689,0.293504,0.017719,0.020868,0.033898,0.043579,0.053138,0.066169,0.077343,0.086285,0.103725,0.116873,0.129118,0.140249,0.15701,0.165906,0.178761,0.18658,0.199534,0.207634,blues
0.15591,0.317246,0.519273,0.630341,0.801173,0.947287,1.089807,1.233871,1.392726,1.532639,1.651483,1.791858,1.97024,2.073395,2.214913,2.320092,2.477202,2.582421,0.034367,0.046478,0.045712,0.040512,0.057736,0.047745,0.060274,0.055888,0.062679,0.058846,0.064984,0.073144,0.069679,0.055182,0.064982,0.063586,0.067107,0.073776,0.0425,0.05002,0.060396,0.070374,0.094319,0.105728,0.121052,0.137441,0.156145,0.171433,0.185389,0.200872,0.223516,0.236188,0.251334,0.263122,0.280136,0.293508,0.009512,0.018404,0.0387,0.050042,0.063868,0.077579,0.090368,0.100594,0.113213,0.125217,0.133681,0.144292,0.15587,0.165127,0.176785,0.186082,0.200112,0.205638,blues
0.079397,0.26877,0.553814,0.640364,0.844353,0.950479,1.096547,1.244495,1.40842,1.534606,1.674008,1.797753,1.959137,2.091499,2.23221,2.325566,2.483721,2.570496,0.015546,0.046397,0.035438,0.040549,0.054979,0.042389,0.066407,0.060345,0.069376,0.057353,0.071463,0.064725,0.066367,0.059783,0.055853,0.056736,0.058881,0.06208,0.010735,0.035834,0.065826,0.072005,0.097522,0.108701,0.126631,0.142657,0.161017,0.174658,0.191164,0.204544,0.223226,0.23825,0.254404,0.264365,0.282426,0.290909,0.003947,0.014124,0.038589,0.049029,0.060717,0.072585,0.079245,0.093479,0.106182,0.119478,0.128001,0.140408,0.1533,0.165662,0.178096,0.186739,0.199675,0.208438,blues
0.092275,0.285245,0.532752,0.644569,0.836079,0.958063,1.110863,1.267254,1.427723,1.553834,1.693399,1.825519,1.974245,2.102196,2.258601,2.356192,2.508523,2.595678,0.021308,0.05341,0.048809,0.055589,0.061846,0.053907,0.078039,0.068484,0.074209,0.062841,0.075076,0.069811,0.066949,0.065747,0.06375,0.066713,0.065325,0.069269,0.017075,0.040281,0.067474,0.078662,0.098794,0.111165,0.128545,0.144471,0.163658,0.176353,0.193,0.207821,0.224943,0.239044,0.256822,0.26738,0.285041,0.294501,0.006956,0.015199,0.033897,0.043383,0.057751,0.070555,0.081051,0.096037,0.108048,0.121582,0.130792,0.142669,0.155178,0.166396,0.180118,0.188469,0.201061,0.208329,blues
0.107905,0.25637,0.53388,0.645735,0.83177,0.976006,1.097736,1.227596,1.410742,1.534913,1.647821,1.783923,1.977044,2.070782,2.208541,2.321303,2.481042,2.580666,0.017522,0.047759,0.044114,0.038952,0.056459,0.042427,0.04989,0.055981,0.062939,0.051594,0.068933,0.077021,0.066921,0.055022,0.067697,0.059957,0.065143,0.068625,0.015298,0.032352,0.064947,0.074234,0.098039,0.110907,0.1255,0.13945,0.160006,0.174444,0.187977,0.204631,0.225042,0.235355,0.251318,0.263177,0.280913,0.292503,0.008963,0.017383,0.035417,0.048228,0.058279,0.075931,0.08403,0.094893,0.109259,0.121027,0.127783,0.136458,0.155579,0.165624,0.174699,0.186872,0.200125,0.207535,blues
0.160425,0.3248,0.49214,0.623228,0.788965,0.923119,1.061517,1.209673,1.367816,1.508197,1.665536,1.787538,1.974507,2.067673,2.201214,2.320521,2.456168,2.56829,0.039035,0.041969,0.046732,0.046131,0.060926,0.053236,0.065554,0.070436,0.077445,0.078336,0.066216,0.063477,0.065168,0.054765,0.067104,0.061818,0.066231,0.069273,0.031312,0.043819,0.059962,0.070984,0.096088,0.105236,0.121958,0.138634,0.157523,0.171662,0.188632,0.202209,0.223797,0.235291,0.2498,0.263306,0.27991,0.291474,0.01242,0.021742,0.032681,0.046157,0.056611,0.071706,0.079416,0.09174,0.105914,0.118493,0.130937,0.141754,0.156624,0.16512,0.1752,0.186212,0.195185,0.205774,blues
0.084441,0.190877,0.490722,0.598212,0.807951,0.973173,1.091701,1.212198,1.392988,1.530079,1.646634,1.777357,1.955849,2.067596,2.221611,2.33392,2.487381,2.598788,0.012736,0.050073,0.049624,0.05136,0.077238,0.05834,0.058024,0.06315,0.069149,0.06165,0.072241,0.083532,0.075882,0.065371,0.067317,0.062257,0.063732,0.076551,0.015366,0.039304,0.063585,0.073178,0.102539,0.112843,0.128174,0.140173,0.16311,0.174943,0.190213,0.205633,0.224746,0.235847,0.253595,0.264228,0.282334,0.293356,0.008318,0.013104,0.032318,0.040899,0.053952,0.070995,0.079742,0.090147,0.102419,0.119433,0.126034,0.13629,0.152008,0.163688,0.175604,0.188261,0.200145,0.210297,blues
0.15596,0.344764,0.488076,0.626453,0.758446,0.914357,1.056246,1.200496,1.351492,1.498202,1.671132,1.794474,1.964373,2.078699,2.23307,2.342625,2.477035,2.567079,0.041366,0.043971,0.040946,0.045453,0.052699,0.057713,0.056148,0.065878,0.061845,0.070856,0.061185,0.057775,0.065407,0.059945,0.064584,0.063164,0.061342,0.069507,0.035736,0.045812,0.062341,0.074241,0.08969,0.107108,0.121341,0.137959,0.154731,0.172215,0.190002,0.204216,0.224102,0.236284,0.254353,0.266199,0.282141,0.292558,0.013911,0.02227,0.030747,0.046689,0.060124,0.070044,0.081372,0.091972,0.104098,0.115924,0.13236,0.141934,0.155759,0.166222,0.178238,0.188706,0.198076,0.204317,blues
0.164161,0.313607,0.518554,0.640653,0.758165,0.873057,1.028064,1.151696,1.32406,1.446841,1.629042,1.763339,1.965208,2.079881,2.235471,2.345419,2.472633,2.569559,0.025924,0.047137,0.042058,0.044414,0.041575,0.054866,0.055312,0.066254,0.064547,0.069782,0.072068,0.065724,0.06489,0.055166,0.06631,0.062652,0.060389,0.074132,0.021742,0.038921,0.06095,0.074037,0.088527,0.101861,0.119899,0.137193,0.154035,0.168303,0.187792,0.202568,0.22416,0.237094,0.254603,0.266703,0.28141,0.291601,0.011225,0.021222,0.036896,0.047174,0.057559,0.066703,0.076585,0.08206,0.098824,0.108075,0.124066,0.136486,0.154335,0.165678,0.177295,0.187592,0.198425,0.205308,blues
0.113759,0.283218,0.467698,0.603527,0.744627,0.874586,1.015762,1.128614,1.276406,1.425674,1.605574,1.761313,1.918274,2.065333,2.216422,2.342753,2.488197,2.640023,0.039329,0.063776,0.052082,0.06126,0.057968,0.062065,0.068181,0.078916,0.090947,0.083994,0.084855,0.068148,0.076711,0.066405,0.067743,0.063027,0.068155,0.107269,0.031794,0.048593,0.057725,0.074444,0.091091,0.106388,0.124217,0.137402,0.157315,0.173867,0.193265,0.205384,0.222598,0.237056,0.253342,0.265855,0.283224,0.302008,0.014044,0.024329,0.036095,0.043108,0.049729,0.060203,0.07238,0.078249,0.090634,0.098246,0.113782,0.132539,0.147215,0.161266,0.174564,0.188002,0.198474,0.206305,blues
0.187695,0.348667,0.508033,0.643625,0.75754,0.885838,1.037057,1.149718,1.312695,1.445489,1.616352,1.761966,1.921776,2.057415,2.207215,2.324161,2.474325,2.60665,0.038866,0.050513,0.050181,0.045553,0.052249,0.063085,0.054671,0.068244,0.074686,0.075575,0.082341,0.072507,0.076381,0.069547,0.07211,0.068351,0.071231,0.100854,0.032352,0.050948,0.064734,0.076569,0.09336,0.107189,0.119793,0.136428,0.157626,0.170565,0.187001,0.202866,0.222772,0.235619,0.25151,0.264115,0.28131,0.299755,0.011831,0.023609,0.03285,0.046787,0.051683,0.060086,0.07854,0.087778,0.09962,0.110733,0.12493,0.135896,0.147071,0.160928,0.173947,0.184884,0.196859,0.201201,blues
0.161525,0.370298,0.508582,0.638608,0.751668,0.880896,1.046117,1.177952,1.33904,1.470658,1.647113,1.785174,1.950601,2.068989,2.224257,2.330199,2.480996,2.576142,0.038681,0.051156,0.0471,0.046647,0.051779,0.068746,0.061014,0.072861,0.075317,0.07773,0.072772,0.067431,0.071327,0.069637,0.070264,0.065616,0.067756,0.076857,0.027369,0.049257,0.063449,0.074442,0.087563,0.102288,0.121401,0.138455,0.153572,0.165296,0.185518,0.202375,0.219973,0.233436,0.251742,0.265372,0.28205,0.294173,0.010511,0.024657,0.036318,0.047408,0.057394,0.065471,0.077588,0.084549,0.100562,0.114855,0.130153,0.140795,0.156301,0.165712,0.17782,0.18511,0.198207,0.202874,blues
