@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_scf

@attribute Mean_Acc1000_Mean_Mem40_SCF_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_18_f17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_19_f18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20_f19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_21_f20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_22_f21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_23_f22 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_24_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_2_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_4_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_5_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_6_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_7_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_10_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_11_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_12_f35 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13_f36 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14_f37 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_15_f38 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16_f39 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_17_f40 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_18_f41 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_19_f42 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20_f43 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21_f44 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_22_f45 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_23_f46 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_24_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_3_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_4_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_6_f53 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_7_f54 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8_f55 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9_f56 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_10_f57 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_11_f58 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_12_f59 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_13_f60 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_14_f61 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_15_f62 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16_f63 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_17_f64 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_18_f65 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_19_f66 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_20_f67 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21_f68 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_22_f69 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_23_f70 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_24_f71 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1_f72 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2_f73 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3_f74 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4_f75 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_5_f76 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_6_f77 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_7_f78 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8_f79 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9_f80 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_10_f81 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11_f82 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_12_f83 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13_f84 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_14_f85 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_15_f86 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_16_f87 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_17_f88 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_18_f89 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_19_f90 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20_f91 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_21_f92 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_22_f93 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_23_f94 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_24_f95 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
1.646703,1.817616,1.873678,2.544215,2.217967,2.948863,3.087345,2.989042,3.336103,3.868278,4.059501,5.099083,4.615869,5.577133,4.946653,4.58788,4.47012,4.947971,4.36069,4.656645,5.961406,0.9805,0.9805,0.9805,0.246941,0.354767,0.345111,0.541359,0.443251,0.667307,0.608158,0.644279,0.854043,1.074951,1.118106,1.572492,1.518457,1.93806,1.834079,1.720781,1.860206,2.075344,1.728262,1.699692,2.595626,0.015642,0.015642,0.015642,0.219834,0.272781,0.353923,0.59905,0.510146,0.612179,0.653791,0.517387,0.596366,0.927983,1.028078,1.356985,1.390295,1.651481,1.130609,1.202287,0.894756,1.703208,0.649543,0.701118,1.129757,0.111612,0.111612,0.111612,0.118281,0.152949,0.163811,0.202223,0.183288,0.233423,0.218861,0.185971,0.206391,0.256511,0.320309,0.543092,0.522503,0.652606,0.510609,0.781326,0.724747,1.765618,0.766508,0.544755,0.547719,0.080111,0.080111,0.080111,blues
1.427717,1.889892,1.858811,2.432715,2.29121,2.894362,2.967481,3.024302,3.931135,4.343493,4.98314,5.133459,5.453542,6.274411,6.849166,7.531866,7.562659,7.650827,8.337288,8.161718,10.106751,0.9805,0.9805,0.9805,0.26557,0.464292,0.426366,0.60081,0.576614,0.788451,0.794182,0.813434,1.121189,1.424613,1.481251,1.644727,1.774845,2.135088,2.469898,2.90991,3.236233,3.46487,3.576957,3.634561,4.786864,0.015642,0.015642,0.015642,0.18571,0.26676,0.27529,0.313892,0.39294,0.484451,0.42828,0.430047,0.549532,0.652988,1.147122,1.186102,1.142397,1.119172,1.164342,1.406953,1.927151,1.790106,3.346034,2.584101,2.448523,0.111612,0.111612,0.111612,0.077651,0.126344,0.109716,0.184867,0.13407,0.172629,0.235472,0.227723,0.294698,0.332285,0.469575,0.479028,0.441458,0.392824,0.473439,0.629234,1.023092,1.132515,1.359067,1.112311,1.254783,0.080111,0.080111,0.080111,blues
1.4726,1.907791,1.938541,2.444174,2.381113,2.732551,3.045253,3.079409,3.970566,3.956965,4.338785,4.209359,5.011259,5.925777,6.180023,6.851915,6.047969,6.169127,6.234211,7.077434,10.577722,0.9805,0.9805,0.9805,0.294663,0.439676,0.429041,0.599168,0.553195,0.710741,0.82245,0.725981,1.199738,1.341694,1.58943,1.426485,1.74746,2.362831,2.40582,3.120753,2.480425,2.316534,2.532305,2.832739,4.376676,0.015642,0.015642,0.015642,0.195274,0.291466,0.267439,0.386798,0.397718,0.437499,0.440688,0.458649,0.690541,0.630746,0.702753,0.608928,0.734913,0.892644,0.898854,1.324309,1.122754,1.242419,1.151635,1.29643,2.028684,0.111612,0.111612,0.111612,0.069767,0.121334,0.134338,0.128308,0.139727,0.183959,0.17518,0.146753,0.25311,0.353857,0.333123,0.345366,0.449909,0.691341,0.532302,0.918116,0.68042,0.651631,0.767496,0.728061,0.970156,0.080111,0.080111,0.080111,blues
1.614816,1.847959,2.233672,2.330018,2.230148,2.834502,3.370728,3.369525,4.249892,4.338085,5.079821,5.21457,5.890652,5.332753,6.406399,7.296671,7.680289,7.062979,7.591484,9.610068,13.879808,0.9805,0.9805,0.9805,0.264312,0.360374,0.399619,0.606559,0.482109,0.677107,0.739361,0.784881,1.086495,1.176394,1.685146,1.65962,2.108507,1.84338,2.50818,2.824927,3.155932,3.072127,3.738963,4.973651,7.415709,0.015642,0.015642,0.015642,0.24268,0.284108,0.477584,0.429903,0.42495,0.530421,0.558264,0.608575,0.75606,0.981503,1.280491,0.91286,1.502056,0.937848,1.500665,1.426671,2.147913,1.868304,2.259515,2.799321,3.992805,0.111612,0.111612,0.111612,0.096605,0.119224,0.171769,0.21881,0.166887,0.274281,0.354595,0.254613,0.318798,0.362042,0.504927,0.415952,0.689514,0.528988,0.705652,0.735924,1.044528,1.190501,1.804711,1.763456,2.276831,0.080111,0.080111,0.080111,blues
1.44696,2.062879,1.94992,2.49397,2.30928,2.800102,2.959099,2.944805,3.265024,3.627739,4.022651,4.457565,4.814258,5.512222,5.793947,6.477839,7.663078,6.48316,6.411923,7.163397,8.189397,0.9805,0.9805,0.9805,0.281452,0.487568,0.477209,0.649387,0.541614,0.771932,0.848079,0.846673,1.003206,1.206642,1.437216,1.642637,1.737225,2.081912,2.410561,2.634808,3.926235,3.02381,2.783902,3.030438,3.496666,0.015642,0.015642,0.015642,0.190347,0.317364,0.27718,0.354506,0.327757,0.46211,0.386579,0.448855,0.500027,0.559341,0.681369,0.763594,0.738935,0.892279,1.14955,1.136802,1.662478,1.203474,1.086418,1.321735,1.473408,0.111612,0.111612,0.111612,0.073118,0.081609,0.085345,0.144375,0.133023,0.152304,0.16208,0.141013,0.167544,0.23336,0.340292,0.331471,0.338045,0.349225,0.49672,0.50483,1.082381,0.874253,0.615507,0.750988,0.829831,0.080111,0.080111,0.080111,blues
1.453913,1.766145,1.857204,2.174009,2.32087,2.420916,2.808713,2.990671,3.307027,3.620757,4.370808,5.075109,4.977992,5.432014,5.717746,5.993196,7.125201,6.534918,6.693866,7.288765,10.460309,0.9805,0.9805,0.9805,0.29231,0.398997,0.445443,0.555959,0.643319,0.611948,0.798099,0.950422,0.985748,1.038333,1.394545,1.949987,1.820428,1.999568,2.259316,2.311934,2.934692,2.74677,2.785394,3.313092,4.112527,0.015642,0.015642,0.015642,0.174614,0.227423,0.256861,0.360663,0.339401,0.389848,0.458247,0.530147,0.519737,0.562342,0.770011,1.107709,1.045878,1.137229,1.030737,1.161405,1.777058,1.623652,1.777782,1.990005,2.862968,0.111612,0.111612,0.111612,0.079993,0.093644,0.092797,0.125716,0.141603,0.134093,0.172308,0.227071,0.216514,0.256619,0.34447,0.502117,0.410373,0.443196,0.492788,0.589687,0.915329,0.764716,0.964189,1.322861,1.815494,0.080111,0.080111,0.080111,blues
1.443282,1.866603,1.936068,2.2651,2.298546,2.575399,3.002036,2.979958,3.680587,3.803795,4.337291,4.4079,4.436006,5.218682,5.458024,5.52987,5.885441,6.422271,5.913241,5.519435,8.145991,0.9805,0.9805,0.9805,0.285041,0.416363,0.452948,0.55291,0.548592,0.642868,0.830328,0.837369,1.095336,1.109158,1.414141,1.471009,1.53143,1.82106,2.097058,2.077514,2.100805,2.607478,2.411196,2.228799,2.699113,0.015642,0.015642,0.015642,0.182594,0.262751,0.288139,0.395674,0.418418,0.578489,0.685905,0.553728,0.779497,0.824119,1.033239,1.048644,1.037254,0.992157,0.997778,0.867375,1.130186,1.30748,1.29426,1.058417,1.136692,0.111612,0.111612,0.111612,0.061796,0.157076,0.153437,0.135338,0.165718,0.191643,0.245154,0.260643,0.242107,0.224731,0.427309,0.395481,0.394406,0.368845,0.655943,0.563304,0.482628,0.754875,1.214408,1.32945,0.693305,0.080111,0.080111,0.080111,blues
1.456031,1.888952,1.92564,2.137689,2.179187,2.727564,2.952017,3.114923,3.901307,4.913874,5.698556,5.99434,6.371654,7.756563,7.667554,8.394397,9.396005,8.567337,8.703742,9.684745,11.361756,0.9805,0.9805,0.9805,0.27318,0.437484,0.457709,0.51325,0.537568,0.738028,0.783984,0.701065,1.087192,1.397179,1.645977,1.805803,1.928401,2.730793,2.816319,3.088808,3.648711,3.753861,4.14582,4.720242,4.281457,0.015642,0.015642,0.015642,0.189944,0.270371,0.276425,0.273526,0.317532,0.477862,0.476792,0.477736,0.634075,0.815429,0.893838,0.908133,0.970226,1.270567,1.391407,1.569969,1.838865,1.813987,2.072226,2.009981,1.869843,0.111612,0.111612,0.111612,0.073827,0.126528,0.122156,0.150885,0.141757,0.192963,0.221119,0.171354,0.296148,0.396665,0.38073,0.484948,0.350807,0.52,0.507104,0.57744,0.716668,1.23798,1.401629,1.538289,0.98387,0.080111,0.080111,0.080111,classical
1.549087,1.875274,1.893558,2.236229,2.161605,3.022466,3.07494,3.402195,4.551602,5.183845,5.802297,6.399604,6.20354,7.055863,7.593624,8.034727,9.217826,9.620608,10.36635,12.424244,13.980411,0.9805,0.9805,0.9805,0.274922,0.434936,0.418215,0.510761,0.447292,0.761413,0.743072,0.735051,0.874077,1.308361,1.32539,1.618445,1.849217,2.096266,2.388086,2.587706,3.265396,3.671665,3.900459,5.026618,5.605983,0.015642,0.015642,0.015642,0.21551,0.296376,0.275937,0.376242,0.348606,0.503127,0.510042,0.570954,0.767303,1.080208,1.408662,1.278366,1.115423,0.958731,1.350143,1.632697,1.959414,2.465874,2.25218,2.469942,2.765683,0.111612,0.111612,0.111612,0.080847,0.135155,0.141859,0.177545,0.155144,0.258137,0.225905,0.260751,0.384414,0.540716,0.49455,0.540704,0.504817,0.6055,0.520995,0.708865,0.706952,1.213511,1.03914,1.346818,1.469443,0.080111,0.080111,0.080111,classical
1.439311,1.858954,1.886046,2.071712,2.171741,2.736332,2.806608,2.948334,3.978321,4.546033,5.470626,5.369837,5.719663,6.537826,6.738161,7.367845,8.445313,8.564266,8.214323,9.588605,11.689479,0.9805,0.9805,0.9805,0.281654,0.411645,0.439551,0.469762,0.551333,0.733982,0.797717,0.708471,1.038084,1.277432,1.706143,1.631289,1.973996,2.378321,2.445755,2.76946,3.192156,3.678646,3.31842,4.069447,4.669094,0.015642,0.015642,0.015642,0.185198,0.268714,0.254258,0.253953,0.323481,0.398032,0.387798,0.452081,0.592929,0.737053,0.905415,0.825494,0.913238,1.082061,1.234718,1.391533,1.531154,1.860446,1.960126,2.26,1.848283,0.111612,0.111612,0.111612,0.081165,0.095684,0.08463,0.129353,0.145253,0.172555,0.244014,0.170196,0.221514,0.236529,0.361858,0.272652,0.512102,0.505139,0.569247,0.541617,0.706755,1.160509,1.047573,1.203376,1.231935,0.080111,0.080111,0.080111,classical
1.500603,1.972514,2.075804,2.334401,2.325265,2.795758,3.261172,3.743302,4.322047,4.811897,5.51976,6.593233,7.797381,7.608418,8.736912,9.791593,10.706771,11.063217,11.384927,10.556529,11.922536,0.9805,0.9805,0.9805,0.268919,0.376197,0.359234,0.520649,0.489418,0.617672,0.794433,0.913754,0.871058,1.170709,1.468313,1.699533,1.828461,2.167672,2.372319,2.935138,3.522235,3.537652,4.745866,4.590654,5.165878,0.015642,0.015642,0.015642,0.190661,0.32769,0.288912,0.421689,0.407259,0.487619,0.677794,0.760651,0.763964,0.965541,1.421371,1.092903,2.100206,1.530426,2.094656,2.126096,3.198537,2.420559,3.116584,3.035504,2.806238,0.111612,0.111612,0.111612,0.094909,0.120829,0.156626,0.1562,0.170734,0.233477,0.301357,0.328952,0.362522,0.450463,0.500169,0.463723,0.5991,0.471909,0.544983,0.793528,1.11114,0.776949,1.425554,1.663591,1.61471,0.080111,0.080111,0.080111,classical
1.485266,2.08796,2.08097,2.324817,2.200763,2.735049,3.13254,3.365987,4.251225,4.912803,6.134093,6.288422,7.067631,7.949068,8.890496,9.472498,10.974154,11.309551,11.626287,11.818251,15.805674,0.9805,0.9805,0.9805,0.271711,0.446969,0.471146,0.581004,0.514499,0.698143,0.790965,0.796353,0.999531,1.175785,1.830806,1.696017,2.038135,2.612874,2.907209,3.210179,3.765598,4.316868,5.048192,5.119045,6.57483,0.015642,0.015642,0.015642,0.197809,0.332966,0.321353,0.357755,0.326865,0.43901,0.600311,0.52043,0.744549,0.808458,1.092706,0.945446,1.402887,1.559509,1.709496,2.008915,2.864929,2.391195,2.706175,2.851799,3.699305,0.111612,0.111612,0.111612,0.085208,0.126586,0.116951,0.176926,0.15164,0.213134,0.248741,0.249409,0.280482,0.39348,0.382035,0.472235,0.460889,0.728175,0.444755,0.634623,0.871984,0.835991,1.363118,1.402937,2.073658,0.080111,0.080111,0.080111,classical
1.53865,1.940645,1.871833,2.343097,2.521888,2.629224,2.879346,3.299336,3.995018,3.889397,4.562423,5.223491,6.046478,6.47384,6.666993,7.544443,7.952435,7.697917,7.946542,8.619103,11.012008,0.9805,0.9805,0.9805,0.262028,0.444014,0.39873,0.510063,0.634821,0.648998,0.695728,0.864244,1.17888,1.075954,1.342377,1.613053,1.962129,2.22058,2.382201,3.192228,3.443381,3.013761,3.324117,3.562901,4.535893,0.015642,0.015642,0.015642,0.207143,0.268313,0.270769,0.392485,0.405175,0.459676,0.405871,0.499697,0.578381,0.612725,0.732021,0.921016,1.149655,1.455558,1.307564,1.665827,2.148584,1.47376,1.982677,1.820612,2.809366,0.111612,0.111612,0.111612,0.094258,0.131883,0.12808,0.139384,0.192403,0.244747,0.177419,0.255798,0.340385,0.196398,0.21718,0.39009,0.441989,0.532114,0.513281,0.89532,1.487553,0.838922,1.158437,1.089273,1.793122,0.080111,0.080111,0.080111,classical
1.550453,1.989823,1.908965,2.529242,2.359953,2.971824,3.123496,3.506641,4.070285,4.245952,4.684794,5.874538,6.788936,7.46959,7.616908,9.069195,9.713699,9.060308,9.949819,11.162695,13.703537,0.9805,0.9805,0.9805,0.26016,0.423126,0.351119,0.596925,0.475197,0.791696,0.769978,0.861321,1.080075,1.192743,1.275989,1.786642,2.132182,2.446891,2.447303,3.068234,3.56916,3.395021,3.946163,4.852564,5.413774,0.015642,0.015642,0.015642,0.224043,0.311373,0.307598,0.449359,0.341627,0.673102,0.509773,0.763704,0.7536,0.737521,0.716265,1.122223,1.255392,1.927214,1.532619,2.05294,2.492585,2.011819,2.335384,3.184069,3.269775,0.111612,0.111612,0.111612,0.088864,0.138445,0.130313,0.173072,0.188506,0.220872,0.300302,0.2316,0.378964,0.315577,0.355961,0.387645,0.410137,0.597604,0.629903,0.91099,1.162553,0.992739,1.231643,1.734266,1.648875,0.080111,0.080111,0.080111,classical
1.565083,1.89728,1.858595,2.268451,2.557862,2.463775,2.853304,3.250451,4.415218,3.887387,4.457893,5.094374,5.619145,5.796631,5.929393,6.775693,8.085538,7.770326,8.698841,8.891258,13.072851,0.9805,0.9805,0.9805,0.274762,0.448153,0.430324,0.493996,0.605724,0.574834,0.726187,0.826117,1.250406,1.076677,1.302467,1.587348,1.76482,1.931737,1.938668,2.687243,3.582169,2.713457,3.317733,3.541333,5.44377,0.015642,0.015642,0.015642,0.221553,0.264591,0.26538,0.314383,0.455176,0.367156,0.386453,0.582873,0.899152,0.712557,0.895384,1.212823,1.310947,1.365483,1.368809,1.578184,2.03107,1.870048,2.422047,2.541478,3.311335,0.111612,0.111612,0.111612,0.088764,0.111226,0.10355,0.109478,0.118114,0.17038,0.210794,0.229193,0.265221,0.253738,0.351593,0.434398,0.350256,0.415135,0.483919,0.795807,1.193226,0.696445,0.934901,1.430884,1.40745,0.080111,0.080111,0.080111,classical
1.557354,2.046772,1.995337,2.443057,2.625637,2.956256,2.991167,3.310049,4.122008,3.995946,4.8479,5.561188,6.027485,6.984798,6.764607,7.681516,8.015606,7.436351,8.261077,9.318705,11.652365,0.9805,0.9805,0.9805,0.257239,0.422681,0.421791,0.600056,0.627772,0.757673,0.762269,0.86566,1.237119,1.081723,1.411029,1.802565,1.918874,2.492457,2.391574,2.94287,3.197685,2.822197,3.286138,3.926906,4.721593,0.015642,0.015642,0.015642,0.19684,0.351011,0.268432,0.390524,0.435977,0.584146,0.496738,0.643445,0.767697,0.577308,0.757795,0.954176,1.029989,1.109015,1.316204,1.54696,1.716335,1.477113,1.748183,2.154381,2.244289,0.111612,0.111612,0.111612,0.10899,0.130641,0.156845,0.156041,0.149249,0.29208,0.199688,0.220002,0.266624,0.212571,0.317146,0.4702,0.436035,0.648824,0.551018,0.749825,0.835575,0.67715,0.797992,1.448217,1.228591,0.080111,0.080111,0.080111,classical
1.529362,1.939233,1.860468,2.38955,2.403599,2.79381,3.184271,3.405998,4.082668,4.113498,4.209138,5.385764,6.979051,7.745864,8.395295,9.000286,10.859011,8.809066,9.00662,10.188941,11.98429,0.9805,0.9805,0.9805,0.2574,0.385021,0.429546,0.554713,0.547017,0.702058,0.751789,0.859262,0.97596,1.064653,1.220292,1.583961,2.089263,2.23797,2.552532,2.753206,3.926545,3.229539,3.251363,4.275721,5.095097,0.015642,0.015642,0.015642,0.22179,0.328764,0.261522,0.406923,0.471928,0.508126,0.77056,0.820047,1.021322,0.845195,0.793138,1.137794,1.674207,1.766228,1.808908,2.107438,3.621993,2.021224,2.232839,2.653226,2.875218,0.111612,0.111612,0.111612,0.094695,0.122812,0.145781,0.179915,0.176861,0.322173,0.256541,0.38689,0.324486,0.332665,0.447928,0.517166,0.643583,0.652964,0.547971,0.781586,1.189623,0.890692,1.105549,1.48003,1.832507,0.080111,0.080111,0.080111,classical
1.547139,1.910104,2.076093,2.385336,2.425832,2.673987,3.32449,3.111228,4.325491,3.976938,4.912297,5.418765,6.06294,6.375375,6.711421,7.525985,8.327475,7.674451,8.637399,9.334029,11.975393,0.9805,0.9805,0.9805,0.291407,0.407604,0.46883,0.571117,0.607315,0.697824,0.843586,0.799911,1.342087,1.101669,1.365429,1.701866,2.083187,2.328396,2.315749,2.922111,3.506734,2.993723,3.469137,4.209767,4.924867,0.015642,0.015642,0.015642,0.195822,0.242166,0.311057,0.381165,0.366878,0.413767,0.564287,0.49426,0.848016,0.698377,1.016929,1.175801,1.229726,1.295686,1.858478,2.015461,2.423798,1.321083,1.622096,2.097399,2.507066,0.111612,0.111612,0.111612,0.091789,0.127587,0.129877,0.151891,0.163608,0.294279,0.232916,0.185752,0.281188,0.197996,0.282441,0.40307,0.40211,0.718568,0.656864,0.87596,1.228411,0.845878,0.773502,1.646687,1.095296,0.080111,0.080111,0.080111,classical
1.409892,2.002244,1.974334,2.3464,2.414358,3.064209,3.037416,3.460847,3.825086,4.354131,5.399124,6.643063,6.454464,7.296913,7.219256,7.651406,8.101859,8.24438,7.870934,7.2106,8.434847,0.9805,0.9805,0.9805,0.267223,0.40979,0.420464,0.473367,0.394145,0.714006,0.685812,0.885805,0.933744,1.017285,1.374965,1.912367,1.982187,2.098568,2.573581,3.098405,3.190407,3.375028,3.840448,3.687852,4.23177,0.015642,0.015642,0.015642,0.170439,0.346596,0.317128,0.431288,0.441104,0.538787,0.428376,0.695188,0.716662,0.72746,0.921414,1.973683,1.765669,1.873567,1.57635,1.684936,1.452377,2.31016,2.66001,2.301355,2.884714,0.111612,0.111612,0.111612,0.085022,0.116487,0.103118,0.202964,0.203605,0.273056,0.231759,0.424074,0.261644,0.338346,0.455793,0.618309,0.627508,0.524649,0.653381,1.107435,0.814057,1.074187,1.789225,1.562153,1.59981,0.080111,0.080111,0.080111,classical
1.534097,1.959926,2.008599,2.437646,2.403226,3.013058,3.224805,3.614402,4.200876,4.312322,5.353238,5.760609,6.338776,6.941549,7.028787,7.576125,8.797607,8.252151,8.495391,8.15795,10.720467,0.9805,0.9805,0.9805,0.256093,0.383012,0.374214,0.561627,0.46186,0.72715,0.799571,0.932191,0.838449,0.936752,1.378711,1.765433,1.827426,2.11518,2.48447,2.526393,2.974356,3.069775,3.304303,3.155371,4.391539,0.015642,0.015642,0.015642,0.231118,0.293417,0.327186,0.354961,0.355076,0.472389,0.524718,0.777518,0.760843,0.641922,0.850819,1.005024,1.23104,1.262098,1.623417,1.709294,2.16946,2.217376,2.307593,2.23863,3.45644,0.111612,0.111612,0.111612,0.090312,0.14518,0.133408,0.195776,0.165648,0.247826,0.266009,0.315483,0.356214,0.331733,0.602783,0.446138,0.414344,0.426109,0.794206,0.592771,0.751622,0.850055,0.86157,0.993922,1.301008,0.080111,0.080111,0.080111,classical
1.467248,2.074655,1.917909,2.452279,2.217786,2.977054,3.271274,3.473167,3.853995,4.329009,5.69775,6.83025,6.535505,7.205214,7.940087,8.265667,9.066344,8.973289,8.658369,9.088395,12.030479,0.9805,0.9805,0.9805,0.247381,0.438762,0.381042,0.539981,0.451275,0.643625,0.75928,0.933829,1.038996,1.026961,1.535709,2.030239,1.822615,2.05556,2.58831,2.910275,3.102842,3.251669,3.434568,3.91118,5.479128,0.015642,0.015642,0.015642,0.180054,0.337933,0.241079,0.44705,0.347723,0.659234,0.519346,0.80145,0.740636,0.692213,1.078604,1.708357,1.151365,1.252042,1.499256,1.731749,1.822313,1.737724,1.807194,2.634769,3.330873,0.111612,0.111612,0.111612,0.096764,0.129618,0.129603,0.177668,0.156978,0.269423,0.270371,0.371727,0.51255,0.324388,0.55667,0.640371,0.37391,0.342936,0.559533,0.726756,0.572166,0.456523,0.69448,1.302183,1.244621,0.080111,0.080111,0.080111,classical
