@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_spfe

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f2 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f3 numeric
@attribute Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f4 numeric
@attribute Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f5 numeric
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f6 numeric
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f7 numeric
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f8 numeric
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f9 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f10 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0_f11 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.047418,0.187412,0.096812,0.072313,0.278916,0.043209,0.011261,0.078262,0.013022,0.033904,0.095785,0.008427,reggae
0.079624,0.174274,0.081029,0.048327,0.12501,0.028889,0.028281,0.066806,0.011176,0.028834,0.056272,0.005264,reggae
0.047358,0.166577,0.087584,0.033181,0.221767,0.035652,0.013647,0.064168,0.011268,0.01542,0.108453,0.00685,reggae
0.092754,0.200847,0.091785,0.077531,0.187283,0.033308,0.046245,0.08661,0.013044,0.049838,0.0665,0.005642,reggae
0.054912,0.139891,0.093626,0.051868,0.1762,0.036719,0.027674,0.077561,0.01188,0.034853,0.099751,0.006442,reggae
0.045491,0.232833,0.091472,0.050804,0.288114,0.037904,0.023025,0.133543,0.012149,0.030694,0.118333,0.007272,reggae
0.042619,0.092068,0.090248,0.034345,0.120036,0.035034,0.01429,0.045651,0.011814,0.021127,0.065397,0.006813,reggae
0.052413,0.148949,0.086311,0.027919,0.136036,0.03398,0.018673,0.059502,0.010374,0.009172,0.087508,0.009071,reggae
0.057062,0.168105,0.092484,0.04819,0.198293,0.036942,0.023804,0.061928,0.011849,0.019041,0.093575,0.008797,reggae
0.052242,0.136631,0.094617,0.045189,0.164755,0.039225,0.025691,0.067506,0.013625,0.02269,0.061972,0.008335,reggae
0.051175,0.133132,0.095044,0.052722,0.17837,0.041367,0.02553,0.066785,0.012447,0.035842,0.0894,0.010162,reggae
0.034969,0.146177,0.09498,0.027971,0.227266,0.037672,0.012702,0.053716,0.012658,0.011794,0.107576,0.0086,reggae
0.061934,0.144116,0.083902,0.03177,0.110084,0.027667,0.017329,0.039986,0.010149,0.008696,0.042819,0.005194,reggae
0.045029,0.238244,0.084722,0.026909,0.221838,0.030125,0.017192,0.149178,0.011324,0.014353,0.153102,0.00558,reggae
0.087593,0.216797,0.085735,0.060489,0.167091,0.03148,0.064102,0.142855,0.010917,0.034892,0.062064,0.005685,reggae
0.049227,0.112276,0.091224,0.036182,0.110962,0.037066,0.023427,0.059404,0.012367,0.023651,0.073463,0.008798,reggae
0.054132,0.139483,0.092913,0.048381,0.152564,0.040575,0.020036,0.063663,0.013821,0.019938,0.093481,0.009613,reggae
0.05135,0.144576,0.0897,0.040432,0.177572,0.036546,0.017384,0.040359,0.010368,0.010942,0.064956,0.009271,reggae
0.061882,0.133955,0.091727,0.061804,0.166604,0.036439,0.032801,0.076946,0.01176,0.037577,0.077803,0.009007,reggae
0.050499,0.141698,0.095745,0.05024,0.204257,0.044773,0.034796,0.058516,0.012442,0.035254,0.080497,0.011289,reggae
0.026603,0.06161,0.09679,0.022515,0.109234,0.040766,0.008168,0.02778,0.012799,0.006844,0.061872,0.009738,reggae
0.049965,0.111265,0.10188,0.062733,0.164357,0.050612,0.030334,0.064193,0.014689,0.037062,0.065223,0.011094,reggae
0.034489,0.09881,0.099226,0.034512,0.164557,0.047252,0.016281,0.042989,0.014637,0.015007,0.069532,0.011204,reggae
0.044773,0.111529,0.091059,0.036946,0.136903,0.039273,0.016266,0.037129,0.01314,0.012892,0.061575,0.009795,reggae
0.039973,0.090564,0.096788,0.036429,0.124599,0.04485,0.028015,0.066127,0.01362,0.023289,0.06951,0.008552,reggae
0.029672,0.086927,0.098437,0.031218,0.167113,0.047058,0.009792,0.039758,0.013421,0.015737,0.076262,0.008333,reggae
0.040532,0.099604,0.099922,0.03557,0.151226,0.047483,0.020136,0.044067,0.013274,0.017167,0.054548,0.00929,reggae
0.04058,0.142771,0.090856,0.04253,0.244702,0.037324,0.024153,0.057765,0.012475,0.021115,0.058866,0.005415,reggae
0.042983,0.141365,0.09987,0.040646,0.206493,0.048315,0.028528,0.0818,0.011975,0.025163,0.077092,0.010388,reggae
0.047345,0.10758,0.090141,0.038093,0.121611,0.040311,0.021927,0.048747,0.012085,0.016648,0.065184,0.00885,reggae
0.018555,0.234989,0.097622,0.027115,0.377676,0.048427,0.004867,0.078255,0.012467,0.010073,0.06717,0.008233,reggae
0.086919,0.158084,0.084614,0.065359,0.115169,0.034321,0.051247,0.089436,0.011323,0.055272,0.0582,0.011469,reggae
0.04158,0.13666,0.091024,0.042375,0.19617,0.035404,0.014676,0.059461,0.012369,0.020401,0.090905,0.0066,reggae
0.081278,0.265742,0.082375,0.064584,0.253127,0.031902,0.023372,0.085702,0.010827,0.024062,0.093304,0.00771,reggae
0.052647,0.113336,0.082763,0.032164,0.072369,0.028182,0.014068,0.028572,0.010428,0.007627,0.011373,0.004517,reggae
0.053458,0.135103,0.090523,0.054327,0.183759,0.03718,0.018426,0.057759,0.011845,0.016916,0.053349,0.008652,reggae
0.175973,0.432966,0.088378,0.125845,0.250508,0.037582,0.042781,0.090002,0.012733,0.041494,0.069357,0.010857,reggae
0.055281,0.117057,0.082471,0.044948,0.142937,0.029218,0.014806,0.04264,0.009997,0.017732,0.045746,0.006175,reggae
0.091404,0.20857,0.087853,0.068987,0.156531,0.032443,0.033235,0.067897,0.011955,0.037815,0.075483,0.006366,reggae
0.079462,0.190479,0.090387,0.071098,0.174866,0.033303,0.026295,0.059267,0.011477,0.031381,0.043448,0.006981,reggae
0.050973,0.100409,0.078901,0.035625,0.109056,0.030106,0.018213,0.057391,0.010255,0.026727,0.076547,0.006075,reggae
0.103682,0.306184,0.09729,0.118772,0.317303,0.046442,0.042341,0.095238,0.013196,0.024843,0.047337,0.009327,reggae
0.260223,0.688804,0.103944,0.205397,0.278608,0.047092,0.05416,0.080372,0.012162,0.024671,0.043412,0.007333,reggae
0.092084,0.323974,0.087925,0.10204,0.333744,0.032794,0.034065,0.109619,0.01173,0.035877,0.056353,0.006863,reggae
0.066278,0.293211,0.097142,0.085579,0.331005,0.039355,0.02421,0.108798,0.013072,0.033851,0.089327,0.007064,reggae
0.070072,0.200833,0.089492,0.075532,0.246749,0.041145,0.027425,0.06769,0.011428,0.032185,0.075203,0.009461,reggae
0.052934,0.175768,0.09654,0.045917,0.220242,0.036724,0.019842,0.051347,0.013509,0.022917,0.073496,0.006898,reggae
0.059685,0.167354,0.094801,0.059185,0.214406,0.036211,0.018994,0.056907,0.012452,0.02465,0.081036,0.007911,reggae
0.050534,0.132225,0.095438,0.048211,0.187232,0.039015,0.023204,0.052653,0.01311,0.023081,0.058577,0.008131,reggae
0.089417,0.19628,0.091308,0.089575,0.219015,0.036379,0.049316,0.093993,0.012271,0.049885,0.066656,0.008063,reggae
0.089366,0.199814,0.086404,0.073299,0.190059,0.032657,0.024897,0.061222,0.011836,0.033475,0.054863,0.007242,reggae
0.086805,0.193861,0.077552,0.051292,0.128374,0.026567,0.030104,0.066661,0.00974,0.032578,0.061094,0.005065,reggae
0.086392,0.214195,0.089673,0.077137,0.218889,0.036965,0.033296,0.069198,0.011464,0.032974,0.048821,0.007196,reggae
0.040167,0.199376,0.092125,0.055456,0.296949,0.039428,0.013058,0.083483,0.011834,0.018184,0.084604,0.009658,reggae
0.063701,0.204289,0.087298,0.045325,0.193373,0.035535,0.021613,0.085293,0.011127,0.022185,0.107137,0.006274,reggae
0.07076,0.316183,0.084248,0.08866,0.331108,0.03205,0.030503,0.144212,0.010811,0.046618,0.096498,0.00588,reggae
0.057451,0.146202,0.095676,0.054341,0.182866,0.044168,0.015724,0.03473,0.012683,0.01158,0.045351,0.010079,reggae
0.047193,0.10652,0.091415,0.036715,0.107918,0.038635,0.010845,0.027978,0.011355,0.012026,0.049386,0.007309,reggae
0.039633,0.09126,0.08071,0.026396,0.111974,0.029558,0.012553,0.028142,0.010227,0.010718,0.071514,0.006141,reggae
0.058989,0.22614,0.088509,0.065855,0.285396,0.0373,0.01643,0.073343,0.011571,0.024039,0.090847,0.007495,reggae
0.061129,0.164546,0.091483,0.06073,0.201881,0.035872,0.025794,0.065072,0.013702,0.03671,0.085657,0.009018,reggae
0.039092,0.160793,0.0851,0.030774,0.209741,0.032128,0.011465,0.107762,0.010716,0.013196,0.122112,0.008526,reggae
0.096595,0.234012,0.0926,0.11065,0.266963,0.039869,0.042421,0.08299,0.013723,0.044671,0.054958,0.011695,reggae
0.105187,0.29384,0.089414,0.088957,0.266056,0.03816,0.038896,0.098755,0.011027,0.042597,0.070343,0.008383,reggae
0.028046,0.165036,0.083359,0.02352,0.269939,0.029844,0.00736,0.092081,0.010798,0.014375,0.110829,0.005593,reggae
0.028116,0.167488,0.084506,0.024086,0.266927,0.031217,0.00715,0.099733,0.010823,0.01569,0.114884,0.006405,reggae
0.106427,0.226341,0.08039,0.055829,0.134764,0.026603,0.023994,0.047789,0.010216,0.02187,0.048451,0.004875,reggae
0.05785,0.351856,0.089507,0.070556,0.32046,0.043284,0.026935,0.199491,0.012744,0.030499,0.101747,0.010163,reggae
0.034847,0.074928,0.08419,0.023159,0.088317,0.029056,0.013506,0.035744,0.011064,0.009154,0.045564,0.005588,reggae
0.06823,0.198026,0.09629,0.055581,0.180656,0.043629,0.024239,0.05646,0.013358,0.015395,0.06015,0.00997,reggae
0.15577,0.329839,0.090544,0.118893,0.210454,0.036238,0.05367,0.096571,0.010957,0.032514,0.091521,0.007787,reggae
0.066311,0.336091,0.089413,0.07257,0.343693,0.036151,0.022818,0.073752,0.012193,0.025362,0.059242,0.008855,reggae
0.069186,0.347813,0.09041,0.078681,0.348072,0.039985,0.023326,0.078816,0.012345,0.027812,0.056249,0.007644,reggae
0.069186,0.347813,0.090461,0.078681,0.348072,0.040091,0.023326,0.078816,0.012164,0.027812,0.056249,0.007676,reggae
0.054185,0.100742,0.081226,0.022392,0.050333,0.027147,0.035387,0.07436,0.009977,0.019034,0.049904,0.006325,reggae
0.052473,0.107381,0.088745,0.032971,0.094686,0.031628,0.014912,0.039967,0.010574,0.016199,0.038945,0.006833,reggae
0.075419,0.18044,0.080776,0.049879,0.14751,0.027658,0.037481,0.060402,0.010347,0.019317,0.069247,0.003974,reggae
0.233475,0.482574,0.151975,0.120813,0.217166,0.052582,0.132442,0.278666,0.051709,0.062008,0.108794,0.01698,reggae
0.103358,0.397311,0.092452,0.112831,0.353967,0.044591,0.062986,0.144475,0.011725,0.052815,0.075485,0.008788,reggae
0.145261,0.350348,0.085533,0.091702,0.239172,0.033314,0.046182,0.118385,0.01093,0.041248,0.050921,0.005815,reggae
0.028704,0.161612,0.091421,0.028893,0.24103,0.0387,0.011984,0.10368,0.010714,0.011465,0.132066,0.008453,reggae
0.09767,0.320949,0.093067,0.104675,0.305445,0.035669,0.036085,0.083374,0.011661,0.036967,0.063829,0.007414,reggae
0.092337,0.210198,0.081923,0.049207,0.131974,0.026385,0.024375,0.048604,0.010755,0.01495,0.043431,0.004359,reggae
0.088457,0.208998,0.086384,0.047282,0.139372,0.027461,0.024103,0.052567,0.011292,0.01396,0.046139,0.005184,reggae
0.066369,0.139116,0.088784,0.043023,0.126251,0.03165,0.020139,0.042624,0.011571,0.016989,0.063684,0.005972,reggae
0.070176,0.153545,0.084056,0.046798,0.114934,0.029026,0.020444,0.052433,0.010812,0.01723,0.063289,0.005488,reggae
0.065502,0.150506,0.077784,0.048165,0.152551,0.02632,0.019576,0.065346,0.010265,0.020393,0.068689,0.004355,reggae
0.059437,0.155292,0.087273,0.052828,0.173463,0.031647,0.032923,0.055387,0.011744,0.017874,0.067872,0.005903,reggae
0.068341,0.147042,0.078197,0.027208,0.08776,0.023105,0.021645,0.059545,0.010153,0.01722,0.044152,0.00402,reggae
0.04684,0.243592,0.089497,0.042191,0.300596,0.035056,0.017684,0.087662,0.010893,0.015019,0.089193,0.007226,reggae
0.110474,0.235049,0.092554,0.080276,0.146943,0.036637,0.026973,0.05521,0.012762,0.012959,0.038674,0.007043,reggae
0.05615,0.125429,0.079666,0.025576,0.086638,0.029293,0.016805,0.046833,0.008352,0.01137,0.041596,0.011853,rock
0.034722,0.075019,0.080297,0.014721,0.052994,0.031022,0.01004,0.029361,0.010113,0.005184,0.032253,0.008461,rock
0.053527,0.167145,0.084228,0.035496,0.17461,0.040515,0.019335,0.074661,0.01132,0.010655,0.098397,0.008658,rock
0.030752,0.071781,0.087345,0.025205,0.104845,0.035808,0.011344,0.026759,0.011287,0.012315,0.056075,0.007889,rock
0.025557,0.047228,0.080056,0.017557,0.059962,0.029412,0.010235,0.033177,0.01061,0.016418,0.059514,0.005942,rock
0.058538,0.129812,0.081408,0.014736,0.034196,0.031108,0.013631,0.025259,0.010641,0.004266,0.010865,0.005793,rock
0.065562,0.140451,0.082636,0.031235,0.082193,0.031766,0.019579,0.039264,0.011402,0.012249,0.030695,0.006149,rock
0.028829,0.048266,0.079232,0.010753,0.036021,0.02953,0.006309,0.017799,0.010721,0.006989,0.042329,0.004682,rock
0.065385,0.127758,0.077552,0.015526,0.026256,0.025487,0.013436,0.018818,0.010028,0.00392,0.009389,0.003993,rock
0.027753,0.060097,0.09006,0.013909,0.064004,0.040317,0.007108,0.01842,0.01116,0.005379,0.051264,0.009196,rock
0.044142,0.089393,0.082052,0.02953,0.091156,0.031542,0.014593,0.03725,0.010206,0.023683,0.053438,0.005291,rock
0.03867,0.075928,0.082868,0.026208,0.079532,0.030022,0.014998,0.042024,0.010644,0.025531,0.070222,0.006451,rock
0.043711,0.102134,0.091901,0.043257,0.14731,0.036297,0.020075,0.051677,0.011832,0.033161,0.066056,0.007533,rock
0.02731,0.151541,0.087933,0.028933,0.264085,0.030503,0.012483,0.090518,0.011779,0.020408,0.106115,0.004881,rock
0.060701,0.129166,0.088791,0.058832,0.142224,0.035875,0.026265,0.047447,0.012541,0.044921,0.054792,0.010432,rock
0.09353,0.241058,0.093427,0.080201,0.21374,0.037236,0.032021,0.078068,0.012155,0.034457,0.085469,0.008526,rock
0.100428,0.257422,0.079788,0.037668,0.098307,0.025746,0.017086,0.047904,0.010296,0.011383,0.032774,0.003978,rock
0.097073,0.233694,0.080721,0.034541,0.083581,0.027561,0.018532,0.046613,0.010153,0.009398,0.033443,0.004595,rock
0.079073,0.191466,0.082191,0.046951,0.120825,0.029011,0.024954,0.062617,0.010307,0.028868,0.059338,0.005703,rock
0.09926,0.230291,0.080229,0.03245,0.077796,0.027032,0.02904,0.054068,0.010659,0.008239,0.019823,0.004589,rock
0.090744,0.205783,0.083791,0.03915,0.108909,0.028156,0.031211,0.078455,0.010603,0.018423,0.036634,0.004736,rock
0.094166,0.205358,0.081927,0.04391,0.104011,0.027014,0.03084,0.061806,0.010747,0.0309,0.040977,0.004831,rock
0.105524,0.224985,0.082268,0.041013,0.100002,0.027859,0.024239,0.051412,0.010085,0.02167,0.03771,0.005868,rock
0.091458,0.228864,0.077974,0.029297,0.101393,0.025301,0.030948,0.104715,0.010587,0.011785,0.034777,0.004058,rock
0.111421,0.250316,0.077392,0.034309,0.071443,0.026353,0.041483,0.047103,0.009942,0.013101,0.024688,0.005344,rock
0.119481,0.279313,0.077739,0.039591,0.082888,0.027573,0.027148,0.052548,0.010018,0.015835,0.035732,0.004035,rock
0.0897,0.215066,0.080475,0.03717,0.099201,0.026241,0.027335,0.058496,0.010085,0.015146,0.031152,0.004795,rock
0.099309,0.259162,0.077696,0.050107,0.136861,0.024596,0.022193,0.061307,0.010084,0.023353,0.035688,0.004119,rock
0.07058,0.189515,0.078967,0.029656,0.085755,0.027576,0.016722,0.045356,0.010624,0.007549,0.033367,0.006507,rock
0.078051,0.196011,0.079232,0.040035,0.123289,0.028796,0.023541,0.056632,0.009326,0.009874,0.031423,0.005273,rock
0.080924,0.200398,0.09202,0.065072,0.188955,0.033657,0.028282,0.067452,0.011538,0.02488,0.043159,0.005687,rock
0.106393,0.233087,0.082941,0.060775,0.144796,0.03074,0.030032,0.06259,0.012161,0.032833,0.050166,0.005208,rock
0.078996,0.185399,0.075899,0.033906,0.078418,0.023954,0.014613,0.038892,0.009735,0.011706,0.042577,0.005091,rock
0.057346,0.124192,0.081227,0.018015,0.058452,0.032925,0.016181,0.036366,0.010662,0.005196,0.026328,0.00674,rock
0.083377,0.216831,0.076012,0.032578,0.101247,0.024093,0.017943,0.053336,0.00911,0.01031,0.040517,0.004653,rock
0.030199,0.077034,0.082138,0.018054,0.097593,0.031021,0.006379,0.026955,0.009278,0.003527,0.070747,0.00688,rock
0.097159,0.249251,0.081807,0.043138,0.124022,0.028366,0.02065,0.056623,0.011216,0.015124,0.046534,0.006595,rock
0.106997,0.253241,0.081416,0.052986,0.118031,0.026472,0.022874,0.050369,0.010258,0.019195,0.044085,0.004443,rock
0.099723,0.227203,0.077466,0.04649,0.133462,0.02495,0.046757,0.090182,0.009742,0.017873,0.043322,0.004202,rock
0.085219,0.1901,0.073654,0.034359,0.074665,0.022552,0.020214,0.049843,0.008744,0.01707,0.056909,0.004489,rock
0.100085,0.237805,0.080404,0.054357,0.139166,0.027726,0.025292,0.064141,0.010728,0.025686,0.051719,0.005286,rock
0.11134,0.233593,0.074631,0.051407,0.111352,0.024429,0.032053,0.068671,0.009651,0.039828,0.067671,0.00466,rock
0.098875,0.234171,0.081405,0.054191,0.14861,0.028453,0.029637,0.073802,0.010869,0.022645,0.052179,0.00618,rock
0.118194,0.26338,0.080348,0.04962,0.115047,0.028,0.025742,0.065843,0.010414,0.027607,0.063686,0.00616,rock
0.05012,0.098931,0.07773,0.016769,0.038067,0.029021,0.013602,0.029555,0.010678,0.009317,0.025655,0.006802,rock
0.051821,0.130026,0.072011,0.020767,0.071245,0.023104,0.014538,0.045376,0.009186,0.006872,0.017874,0.004497,rock
0.085243,0.180494,0.079134,0.028078,0.077847,0.027575,0.023946,0.059214,0.009251,0.013823,0.048183,0.007249,rock
0.121979,0.277542,0.076156,0.071524,0.138374,0.024332,0.041236,0.076182,0.00981,0.044367,0.052047,0.004581,rock
0.06346,0.139048,0.077931,0.022741,0.05988,0.025689,0.017632,0.033488,0.009677,0.005507,0.014911,0.005121,rock
0.049452,0.117429,0.077191,0.025681,0.091389,0.027438,0.02314,0.069609,0.010411,0.019724,0.083166,0.00597,rock
0.033886,0.168682,0.082197,0.029904,0.254888,0.036962,0.013472,0.10461,0.012266,0.017967,0.104612,0.008571,rock
0.072714,0.186559,0.080815,0.059146,0.196028,0.032054,0.026738,0.075697,0.010221,0.029021,0.062056,0.006322,rock
0.057064,0.132263,0.088903,0.061948,0.181784,0.039874,0.026894,0.070523,0.015133,0.046073,0.107509,0.014619,rock
0.136216,0.340198,0.077058,0.06309,0.161287,0.024789,0.027746,0.065516,0.009165,0.01921,0.027759,0.005111,rock
0.102024,0.225317,0.077439,0.069901,0.162129,0.025939,0.047427,0.079945,0.009432,0.05537,0.099726,0.004881,rock
0.046641,0.091209,0.086408,0.021726,0.062957,0.036388,0.008464,0.01873,0.011889,0.011085,0.036082,0.008385,rock
0.124661,0.341207,0.079451,0.066258,0.179666,0.031459,0.040206,0.097843,0.011084,0.019993,0.035143,0.008421,rock
0.119509,0.309002,0.078686,0.065894,0.224872,0.026506,0.031668,0.094071,0.010256,0.025276,0.053877,0.005315,rock
0.074254,0.158925,0.078818,0.05018,0.158592,0.025515,0.030232,0.083797,0.010016,0.036052,0.097585,0.004757,rock
0.054837,0.123805,0.077529,0.036685,0.146605,0.031449,0.02018,0.061772,0.010516,0.022087,0.085737,0.00895,rock
0.092478,0.221189,0.079823,0.048758,0.174487,0.027237,0.019497,0.051422,0.010685,0.019017,0.061922,0.005306,rock
0.043373,0.082368,0.080165,0.023478,0.091747,0.030795,0.015817,0.044523,0.009464,0.012888,0.061781,0.006281,rock
0.075468,0.144193,0.075576,0.059885,0.180312,0.026975,0.025415,0.058044,0.009899,0.030153,0.063048,0.006138,rock
0.040311,0.092948,0.080764,0.035253,0.142535,0.030293,0.021424,0.051073,0.010032,0.025182,0.08534,0.007116,rock
0.072859,0.162944,0.082703,0.034696,0.100164,0.027839,0.016807,0.039336,0.010201,0.011726,0.034308,0.00548,rock
0.092082,0.206886,0.079508,0.037132,0.088444,0.027486,0.02427,0.049262,0.009679,0.012296,0.027588,0.005612,rock
0.06903,0.153351,0.079155,0.039702,0.110012,0.028221,0.029458,0.069231,0.01061,0.022189,0.059558,0.005948,rock
0.086329,0.206098,0.081666,0.048502,0.126515,0.028781,0.028607,0.069525,0.010638,0.029671,0.047563,0.005716,rock
0.080198,0.198651,0.079918,0.043555,0.123332,0.02656,0.029405,0.07528,0.010702,0.025835,0.041093,0.004256,rock
0.096891,0.241459,0.081511,0.055869,0.147129,0.027978,0.039921,0.098353,0.010261,0.031869,0.03795,0.005541,rock
0.103192,0.255242,0.084129,0.063624,0.142537,0.030611,0.027329,0.056596,0.01159,0.027323,0.034539,0.005456,rock
0.052188,0.13004,0.086141,0.03095,0.10969,0.031438,0.015465,0.046885,0.011365,0.011596,0.066175,0.006176,rock
0.044017,0.101199,0.08679,0.032488,0.100939,0.033787,0.017561,0.051243,0.011082,0.021252,0.052864,0.006186,rock
0.068936,0.17135,0.083269,0.042047,0.120581,0.031261,0.025187,0.062231,0.010654,0.019548,0.030302,0.005687,rock
0.051724,0.129096,0.079052,0.024046,0.106971,0.027841,0.014731,0.053189,0.010702,0.010934,0.041802,0.005016,rock
0.069577,0.161389,0.08731,0.043297,0.126835,0.033239,0.023523,0.05866,0.012101,0.015641,0.037782,0.006832,rock
0.049744,0.098031,0.083896,0.033501,0.08257,0.030394,0.029539,0.066611,0.010157,0.030813,0.062417,0.007425,rock
0.057134,0.133898,0.085861,0.035778,0.110976,0.033302,0.01929,0.055583,0.011466,0.012204,0.033608,0.006056,rock
0.043464,0.086316,0.082681,0.036623,0.10583,0.030804,0.019549,0.036849,0.010411,0.037195,0.058868,0.004909,rock
0.074021,0.179224,0.082948,0.034166,0.113995,0.028582,0.016488,0.046133,0.010296,0.009993,0.034495,0.003992,rock
0.107701,0.273621,0.083577,0.043174,0.122826,0.026313,0.023552,0.060322,0.009758,0.014227,0.035984,0.004942,rock
0.106104,0.244723,0.082051,0.042514,0.110518,0.030062,0.043263,0.084769,0.012679,0.032033,0.032792,0.006879,rock
0.133855,0.319773,0.081749,0.060998,0.138424,0.026552,0.034886,0.072515,0.010713,0.028657,0.038077,0.005016,rock
0.056002,0.136675,0.080758,0.022249,0.088556,0.029701,0.012408,0.041367,0.01111,0.008096,0.033467,0.004668,rock
0.096448,0.228922,0.078984,0.053517,0.144495,0.027366,0.03161,0.077509,0.009812,0.024203,0.038637,0.005133,rock
0.091188,0.208425,0.079332,0.048217,0.111094,0.028397,0.037761,0.073844,0.01004,0.037907,0.055769,0.00583,rock
0.115531,0.245901,0.081343,0.060153,0.120793,0.028066,0.037528,0.07883,0.010057,0.035718,0.064372,0.00494,rock
0.090346,0.207509,0.078825,0.031121,0.075605,0.025967,0.015476,0.035492,0.009779,0.01307,0.044025,0.00508,rock
0.124544,0.267579,0.081129,0.049453,0.100521,0.027455,0.031411,0.061187,0.010734,0.022326,0.032818,0.005532,rock
0.050958,0.104571,0.081307,0.030223,0.076235,0.030345,0.020726,0.040825,0.01062,0.025916,0.048739,0.005073,rock
0.096101,0.20723,0.08351,0.036072,0.117603,0.027911,0.028131,0.07467,0.010804,0.019804,0.04165,0.005718,rock
0.107584,0.26204,0.079754,0.038662,0.100954,0.026828,0.023295,0.058177,0.010008,0.013632,0.036217,0.005022,rock
0.111261,0.253367,0.079975,0.031594,0.069072,0.025965,0.017587,0.0439,0.009695,0.007231,0.022414,0.003931,rock
0.065418,0.158971,0.078811,0.020707,0.056802,0.026962,0.013866,0.035695,0.009893,0.007179,0.02717,0.00364,rock
0.113536,0.262853,0.078096,0.029276,0.05768,0.025541,0.019902,0.034851,0.010075,0.009288,0.030099,0.003303,rock
0.055093,0.135181,0.079089,0.021711,0.076847,0.026494,0.016901,0.057864,0.010351,0.011034,0.04092,0.004632,rock
0.062048,0.158768,0.077272,0.020308,0.065305,0.026736,0.016978,0.046131,0.011163,0.006368,0.02285,0.003887,rock
0.080315,0.195069,0.077299,0.029648,0.080012,0.025857,0.027558,0.064887,0.009597,0.014778,0.040375,0.004904,rock
0.034207,0.075698,0.079511,0.016371,0.059771,0.026641,0.011074,0.036138,0.010944,0.008919,0.036207,0.003605,rock
0.04728,0.108822,0.075502,0.017337,0.043522,0.025412,0.02747,0.070626,0.009917,0.010854,0.028752,0.005003,rock
