@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_sfm

@attribute Mean_Acc1000_Mean_Mem40_SFM_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_18_f17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_19_f18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20_f19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21_f20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_22_f21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_23_f22 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_24_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_1_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_3_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_4_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_5_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_6_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_7_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_9_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_12_f35 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_13_f36 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_14_f37 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_15_f38 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_16_f39 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_17_f40 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18_f41 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_19_f42 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_20_f43 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_21_f44 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_22_f45 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_23_f46 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_24_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_3_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_6_f53 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_7_f54 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8_f55 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_9_f56 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_10_f57 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11_f58 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_12_f59 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_13_f60 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_14_f61 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15_f62 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_16_f63 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_17_f64 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_18_f65 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_19_f66 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_20_f67 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_21_f68 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_22_f69 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_23_f70 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_24_f71 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_1_f72 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2_f73 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3_f74 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4_f75 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5_f76 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_6_f77 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7_f78 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_8_f79 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9_f80 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_10_f81 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11_f82 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_12_f83 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_13_f84 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_14_f85 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_15_f86 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_16_f87 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_17_f88 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_18_f89 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19_f90 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20_f91 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_21_f92 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_22_f93 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_23_f94 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_24_f95 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.741381,0.650044,0.66465,0.587883,0.557323,0.547438,0.487668,0.511444,0.440198,0.405884,0.380562,0.368072,0.385442,0.384925,0.398257,0.404216,0.420255,0.442864,0.450269,0.45047,0.165455,0.9805,0.9805,0.9805,0.229074,0.226884,0.217472,0.21095,0.213678,0.199017,0.196051,0.178603,0.175863,0.169059,0.161142,0.158306,0.160859,0.154644,0.148049,0.147294,0.142112,0.130892,0.120422,0.112902,0.064421,0.015642,0.015642,0.015642,0.111157,0.109815,0.095842,0.09941,0.097224,0.120237,0.102293,0.092709,0.108484,0.077768,0.081426,0.082679,0.077623,0.070382,0.085729,0.09122,0.075457,0.068585,0.070345,0.068401,0.032319,0.111612,0.111612,0.111612,0.047933,0.042905,0.042856,0.028839,0.02556,0.027868,0.027782,0.029839,0.025685,0.025621,0.023517,0.02439,0.024997,0.027995,0.022694,0.031611,0.03299,0.030437,0.031525,0.029608,0.012724,0.080111,0.080111,0.080111,country
0.749461,0.671088,0.617285,0.575461,0.499135,0.485881,0.411161,0.413076,0.353099,0.349987,0.290874,0.268262,0.297733,0.28078,0.298367,0.259541,0.231393,0.285093,0.293516,0.321082,0.164131,0.9805,0.9805,0.9805,0.203715,0.205327,0.206924,0.193508,0.204768,0.175522,0.173799,0.161846,0.150663,0.161078,0.135232,0.119686,0.126953,0.123082,0.115628,0.113234,0.113179,0.120219,0.118316,0.123221,0.091131,0.015642,0.015642,0.015642,0.12758,0.12168,0.118886,0.110487,0.114604,0.117295,0.129876,0.070316,0.131059,0.108115,0.090342,0.099193,0.104421,0.087506,0.072616,0.066895,0.084315,0.078233,0.07768,0.079105,0.048947,0.111612,0.111612,0.111612,0.054288,0.049967,0.039198,0.04318,0.047843,0.045934,0.055058,0.041668,0.052917,0.038682,0.043957,0.042271,0.033983,0.043333,0.031465,0.035304,0.041592,0.036192,0.030089,0.026662,0.04956,0.080111,0.080111,0.080111,country
0.780487,0.627212,0.665022,0.549058,0.614223,0.436791,0.405772,0.415187,0.399485,0.412747,0.385799,0.326895,0.328538,0.348493,0.320633,0.306169,0.300191,0.32759,0.41692,0.380686,0.212671,0.9805,0.9805,0.9805,0.210581,0.216824,0.213087,0.197267,0.198462,0.19548,0.187785,0.188206,0.17154,0.157521,0.152541,0.142782,0.143494,0.141303,0.142684,0.137352,0.13507,0.123005,0.113037,0.122881,0.110699,0.015642,0.015642,0.015642,0.116763,0.110671,0.142147,0.102177,0.086243,0.10444,0.113811,0.120054,0.100217,0.116126,0.085748,0.074794,0.101399,0.105997,0.106543,0.100363,0.110992,0.102672,0.081558,0.078613,0.08635,0.111612,0.111612,0.111612,0.053914,0.036999,0.050426,0.032539,0.034629,0.038154,0.040267,0.037065,0.040477,0.038313,0.025707,0.028865,0.030318,0.033549,0.030672,0.034624,0.03263,0.026019,0.028503,0.034039,0.051221,0.080111,0.080111,0.080111,country
0.717017,0.645913,0.636068,0.547946,0.516391,0.545736,0.464614,0.453975,0.390381,0.456248,0.424185,0.432708,0.468268,0.421588,0.406404,0.402515,0.400149,0.424025,0.437109,0.412671,0.179906,0.9805,0.9805,0.9805,0.223138,0.208195,0.224462,0.203982,0.203906,0.202909,0.19442,0.185629,0.171794,0.169514,0.175032,0.157951,0.140485,0.1593,0.153668,0.152655,0.1731,0.165546,0.127662,0.123996,0.095474,0.015642,0.015642,0.015642,0.144705,0.115156,0.120144,0.12938,0.137878,0.128083,0.117413,0.096292,0.083361,0.098248,0.101311,0.087768,0.067359,0.079504,0.076988,0.087203,0.083784,0.073838,0.071063,0.061385,0.042431,0.111612,0.111612,0.111612,0.035357,0.038022,0.036237,0.031321,0.032804,0.040218,0.037833,0.029157,0.027624,0.026087,0.021727,0.027675,0.024989,0.024283,0.021654,0.027181,0.032186,0.038031,0.024309,0.023362,0.039798,0.080111,0.080111,0.080111,country
0.716858,0.613353,0.631777,0.479368,0.448595,0.387021,0.412106,0.42416,0.352934,0.412294,0.387075,0.347855,0.359086,0.344649,0.324364,0.335275,0.382533,0.374558,0.371795,0.378635,0.2463,0.9805,0.9805,0.9805,0.235061,0.219674,0.219026,0.192804,0.199566,0.192095,0.18777,0.20297,0.183719,0.17682,0.179348,0.175235,0.163945,0.156952,0.157568,0.165614,0.154595,0.150849,0.136334,0.137725,0.142566,0.015642,0.015642,0.015642,0.1167,0.115802,0.117794,0.105821,0.122392,0.114556,0.137642,0.125622,0.123136,0.105844,0.107453,0.12634,0.154502,0.150463,0.139864,0.147191,0.138416,0.129679,0.116152,0.120401,0.115547,0.111612,0.111612,0.111612,0.038687,0.04183,0.04286,0.037289,0.035908,0.043534,0.035032,0.036201,0.039205,0.035677,0.032193,0.032688,0.037643,0.03901,0.040054,0.043764,0.037616,0.039106,0.034397,0.034195,0.068062,0.080111,0.080111,0.080111,country
0.732166,0.592251,0.661413,0.536979,0.462705,0.389127,0.48418,0.490645,0.423968,0.443454,0.370239,0.371029,0.396337,0.336847,0.336606,0.327905,0.355435,0.366911,0.365463,0.399368,0.208696,0.9805,0.9805,0.9805,0.201375,0.216589,0.221034,0.197081,0.181149,0.178333,0.17965,0.181724,0.17021,0.166917,0.158055,0.144338,0.140531,0.136017,0.136952,0.136546,0.135215,0.129482,0.128672,0.117789,0.115506,0.015642,0.015642,0.015642,0.102069,0.163349,0.107612,0.17466,0.171347,0.154224,0.104736,0.109627,0.095253,0.075702,0.083689,0.095614,0.078366,0.07553,0.101114,0.108394,0.077618,0.077136,0.071154,0.085769,0.125745,0.111612,0.111612,0.111612,0.058105,0.047038,0.02915,0.048661,0.06173,0.05163,0.036,0.033044,0.02923,0.03839,0.032763,0.033016,0.029,0.030581,0.030838,0.036834,0.033369,0.023885,0.029062,0.029954,0.067968,0.080111,0.080111,0.080111,country
0.791203,0.579962,0.5973,0.502786,0.531166,0.486485,0.486148,0.503898,0.478365,0.43169,0.420454,0.375048,0.400817,0.340918,0.299964,0.35469,0.389377,0.376457,0.393064,0.380462,0.244766,0.9805,0.9805,0.9805,0.200038,0.208326,0.214342,0.1921,0.211193,0.196516,0.201606,0.188607,0.178596,0.16851,0.163877,0.155688,0.136233,0.124834,0.130339,0.131477,0.127349,0.12573,0.118159,0.125188,0.147189,0.015642,0.015642,0.015642,0.125345,0.123085,0.117018,0.096101,0.107584,0.126787,0.10535,0.102393,0.098217,0.090264,0.09847,0.091984,0.082829,0.062845,0.061766,0.077887,0.076675,0.072678,0.074759,0.07231,0.082437,0.111612,0.111612,0.111612,0.053542,0.030187,0.038654,0.040099,0.046915,0.034915,0.036088,0.029501,0.031664,0.030328,0.027593,0.029722,0.028352,0.024009,0.024593,0.02912,0.030009,0.023938,0.023581,0.026611,0.068598,0.080111,0.080111,0.080111,country
0.784852,0.695436,0.701663,0.583434,0.573514,0.486986,0.513263,0.479508,0.452158,0.441163,0.394074,0.382943,0.37949,0.406874,0.406687,0.407258,0.430169,0.433797,0.398339,0.414941,0.147048,0.9805,0.9805,0.9805,0.208338,0.207661,0.208379,0.212523,0.225258,0.216473,0.188388,0.194802,0.185346,0.177562,0.174627,0.173193,0.169748,0.155751,0.150516,0.161899,0.153089,0.144048,0.133355,0.129336,0.062542,0.015642,0.015642,0.015642,0.103749,0.095176,0.096723,0.087205,0.092867,0.089381,0.097609,0.084641,0.077969,0.07572,0.07417,0.077697,0.078543,0.069894,0.064461,0.064741,0.072367,0.068625,0.05768,0.061863,0.035302,0.111612,0.111612,0.111612,0.04704,0.031366,0.029512,0.033018,0.033935,0.032178,0.024927,0.026921,0.02374,0.024167,0.025483,0.022965,0.027547,0.021974,0.022287,0.02357,0.027609,0.029584,0.027545,0.026789,0.018937,0.080111,0.080111,0.080111,country
0.783429,0.533454,0.509121,0.465466,0.540202,0.403577,0.356851,0.393185,0.330255,0.284141,0.31065,0.323857,0.311326,0.281625,0.28386,0.297601,0.325708,0.348405,0.352639,0.378412,0.265398,0.9805,0.9805,0.9805,0.202314,0.212524,0.209762,0.189713,0.219196,0.199289,0.188122,0.189075,0.176257,0.174513,0.184004,0.176471,0.168299,0.167069,0.173728,0.176513,0.167262,0.167617,0.153516,0.153719,0.170861,0.015642,0.015642,0.015642,0.134735,0.132164,0.14591,0.187401,0.121752,0.138523,0.121281,0.117815,0.115307,0.112168,0.119057,0.097458,0.097482,0.104685,0.117417,0.119401,0.133018,0.13888,0.129749,0.150678,0.162022,0.111612,0.111612,0.111612,0.059852,0.044732,0.041899,0.04469,0.042514,0.048118,0.052046,0.036036,0.042274,0.047864,0.043705,0.036859,0.039229,0.039246,0.043897,0.036569,0.034828,0.035833,0.028847,0.031177,0.092811,0.080111,0.080111,0.080111,country
0.753441,0.595167,0.511621,0.47086,0.537048,0.378051,0.318561,0.310419,0.280811,0.316361,0.305834,0.285572,0.280596,0.218204,0.20374,0.235125,0.249136,0.239295,0.242358,0.289468,0.156941,0.9805,0.9805,0.9805,0.216953,0.180049,0.201747,0.198645,0.18505,0.179089,0.171859,0.16337,0.143601,0.154182,0.138937,0.143499,0.131508,0.112451,0.108609,0.120316,0.125247,0.117247,0.112267,0.112285,0.099153,0.015642,0.015642,0.015642,0.102848,0.152718,0.167479,0.150965,0.150396,0.144995,0.15898,0.13519,0.109809,0.097832,0.093168,0.087287,0.07883,0.067131,0.072446,0.074962,0.103037,0.102408,0.096249,0.09025,0.080123,0.111612,0.111612,0.111612,0.062511,0.05732,0.047328,0.035711,0.046312,0.053883,0.060929,0.047898,0.042649,0.035153,0.034947,0.037002,0.032497,0.031017,0.031308,0.036228,0.038268,0.03852,0.038077,0.031948,0.054855,0.080111,0.080111,0.080111,country
0.653141,0.582257,0.566559,0.491026,0.497484,0.386043,0.381212,0.360624,0.36312,0.344464,0.349797,0.348519,0.361942,0.273501,0.292881,0.337433,0.295465,0.339146,0.425083,0.450216,0.443048,0.9805,0.9805,0.9805,0.218171,0.224439,0.199017,0.202747,0.189761,0.17467,0.174894,0.181119,0.167152,0.149812,0.160723,0.159761,0.152087,0.132209,0.147308,0.140163,0.135248,0.152366,0.156945,0.148103,0.218837,0.015642,0.015642,0.015642,0.19114,0.168724,0.155139,0.160126,0.170281,0.208247,0.175089,0.155382,0.132216,0.111437,0.096999,0.094791,0.074281,0.086253,0.125947,0.132932,0.106889,0.137656,0.149293,0.150875,0.161223,0.111612,0.111612,0.111612,0.063151,0.063462,0.039601,0.047349,0.055338,0.054349,0.054287,0.050623,0.039997,0.035474,0.030111,0.029962,0.031343,0.032557,0.042527,0.030533,0.034268,0.044243,0.039514,0.02745,0.038579,0.080111,0.080111,0.080111,country
0.767798,0.687858,0.61306,0.585746,0.555812,0.571763,0.488933,0.458072,0.437164,0.363532,0.344086,0.341351,0.417969,0.366809,0.382891,0.354503,0.387873,0.435576,0.423868,0.43077,0.248774,0.9805,0.9805,0.9805,0.214151,0.210658,0.230429,0.209253,0.224061,0.192519,0.197715,0.192691,0.187652,0.173447,0.159858,0.169545,0.150056,0.156859,0.151533,0.155697,0.160673,0.14808,0.139323,0.122531,0.121458,0.015642,0.015642,0.015642,0.108467,0.098881,0.103657,0.098375,0.090353,0.111698,0.085401,0.086763,0.080733,0.076889,0.074677,0.07509,0.080112,0.073798,0.061708,0.083381,0.092249,0.072326,0.066703,0.067363,0.062524,0.111612,0.111612,0.111612,0.050432,0.037824,0.037984,0.03541,0.036239,0.022864,0.029111,0.033823,0.028987,0.02506,0.020876,0.022707,0.026674,0.024043,0.021243,0.026998,0.035967,0.029088,0.026279,0.032109,0.037894,0.080111,0.080111,0.080111,country
0.779022,0.598668,0.577717,0.411611,0.453146,0.42167,0.456856,0.4718,0.425489,0.423927,0.433578,0.44639,0.43958,0.387599,0.418367,0.381706,0.438319,0.462315,0.47588,0.492988,0.433042,0.9805,0.9805,0.9805,0.20438,0.213099,0.208993,0.176665,0.204528,0.190001,0.188477,0.181623,0.174964,0.184431,0.155965,0.142947,0.141543,0.15287,0.150185,0.148123,0.15251,0.153002,0.146112,0.140791,0.215212,0.015642,0.015642,0.015642,0.112569,0.15311,0.187668,0.117379,0.112854,0.119816,0.10868,0.124358,0.096087,0.102698,0.109644,0.094869,0.087795,0.129001,0.104801,0.123876,0.113813,0.125877,0.13051,0.111963,0.14798,0.111612,0.111612,0.111612,0.059357,0.043756,0.05278,0.036284,0.047787,0.054013,0.048376,0.04805,0.040407,0.035723,0.033554,0.031178,0.030038,0.043106,0.040626,0.04354,0.037183,0.038373,0.035445,0.038905,0.043573,0.080111,0.080111,0.080111,country
0.721996,0.584448,0.631203,0.523879,0.513514,0.48697,0.435052,0.344968,0.357984,0.339966,0.353467,0.366977,0.37081,0.369552,0.384586,0.417912,0.413243,0.45972,0.442846,0.442678,0.386559,0.9805,0.9805,0.9805,0.217521,0.23168,0.218426,0.200315,0.206045,0.201301,0.187004,0.190526,0.180016,0.165121,0.152052,0.149551,0.143816,0.132779,0.142582,0.127698,0.130525,0.120372,0.120935,0.129461,0.199954,0.015642,0.015642,0.015642,0.141766,0.105346,0.116083,0.105529,0.106194,0.093266,0.073369,0.09435,0.080111,0.07197,0.111322,0.103293,0.081314,0.072319,0.064989,0.067765,0.059658,0.064713,0.070863,0.074622,0.091079,0.111612,0.111612,0.111612,0.049514,0.032815,0.042532,0.031431,0.031337,0.035071,0.032153,0.037116,0.033747,0.034691,0.03305,0.026866,0.019101,0.0191,0.025847,0.02754,0.02686,0.028479,0.025466,0.026942,0.031383,0.080111,0.080111,0.080111,country
0.802068,0.633224,0.629383,0.531999,0.49177,0.481576,0.426696,0.42772,0.355116,0.291036,0.272285,0.249285,0.149057,0.146715,0.194317,0.234053,0.242492,0.287586,0.30373,0.313319,0.260249,0.9805,0.9805,0.9805,0.193931,0.200836,0.212647,0.204571,0.219871,0.178594,0.183716,0.190571,0.161802,0.151858,0.164546,0.149854,0.107761,0.107734,0.119477,0.1206,0.119483,0.1103,0.105551,0.110171,0.140845,0.015642,0.015642,0.015642,0.099625,0.108332,0.1363,0.138759,0.130025,0.088374,0.092987,0.09349,0.106641,0.077096,0.082361,0.116308,0.068064,0.072641,0.087864,0.106576,0.089607,0.110243,0.098795,0.09303,0.087594,0.111612,0.111612,0.111612,0.051207,0.03632,0.040119,0.034455,0.038725,0.030029,0.03384,0.030708,0.029567,0.032834,0.034696,0.043376,0.039772,0.044139,0.04421,0.039816,0.025256,0.02326,0.021936,0.016982,0.032369,0.080111,0.080111,0.080111,country
0.744169,0.657435,0.630424,0.56872,0.555802,0.502517,0.475164,0.501521,0.444783,0.423033,0.396944,0.364943,0.378667,0.360233,0.398423,0.36882,0.384142,0.456011,0.452493,0.437089,0.177571,0.9805,0.9805,0.9805,0.236253,0.220438,0.220109,0.214314,0.224565,0.195312,0.184757,0.198231,0.1832,0.173832,0.162755,0.158553,0.16217,0.154553,0.155306,0.166222,0.168776,0.142692,0.124659,0.104898,0.095347,0.015642,0.015642,0.015642,0.098694,0.108984,0.092585,0.101852,0.091763,0.078494,0.096253,0.101926,0.100577,0.099949,0.083343,0.069657,0.060991,0.055124,0.059508,0.066098,0.086181,0.071476,0.061477,0.06112,0.04895,0.111612,0.111612,0.111612,0.046815,0.035646,0.037753,0.037143,0.035758,0.031219,0.022339,0.031264,0.032495,0.027847,0.024099,0.024578,0.027715,0.022827,0.022765,0.022118,0.027896,0.037058,0.032206,0.031275,0.030729,0.080111,0.080111,0.080111,country
0.7208,0.653983,0.633203,0.558001,0.554079,0.446876,0.441772,0.459757,0.411123,0.363465,0.38542,0.320545,0.318837,0.291186,0.274663,0.307041,0.350766,0.351035,0.456756,0.475215,0.384764,0.9805,0.9805,0.9805,0.227079,0.21321,0.217187,0.203831,0.20976,0.187005,0.175798,0.182313,0.151189,0.159164,0.155138,0.137849,0.134394,0.130477,0.120848,0.120586,0.126821,0.144805,0.140872,0.131728,0.167827,0.015642,0.015642,0.015642,0.108369,0.102058,0.106067,0.103286,0.117353,0.11383,0.097611,0.112766,0.08476,0.103572,0.085405,0.071116,0.099448,0.096878,0.100997,0.089217,0.099537,0.137333,0.125547,0.121485,0.193942,0.111612,0.111612,0.111612,0.050322,0.039682,0.042824,0.042253,0.042964,0.032817,0.038946,0.033832,0.033869,0.039497,0.031817,0.03022,0.040307,0.037291,0.036195,0.032751,0.030809,0.040034,0.030502,0.02939,0.062959,0.080111,0.080111,0.080111,country
0.7955,0.709287,0.653047,0.57561,0.61371,0.458518,0.471417,0.408963,0.40683,0.406731,0.409957,0.405201,0.413328,0.359406,0.34809,0.370088,0.376165,0.340211,0.444767,0.422665,0.200016,0.9805,0.9805,0.9805,0.211473,0.212706,0.205401,0.197888,0.201194,0.187854,0.182432,0.185916,0.1803,0.173805,0.175334,0.159279,0.154345,0.150618,0.14856,0.140791,0.142981,0.168792,0.132834,0.115117,0.092354,0.015642,0.015642,0.015642,0.106113,0.103736,0.111743,0.104782,0.094648,0.094744,0.105976,0.112485,0.111061,0.097133,0.085582,0.078405,0.072777,0.05902,0.072186,0.083604,0.073038,0.082504,0.069967,0.064089,0.051034,0.111612,0.111612,0.111612,0.050793,0.043068,0.047834,0.02862,0.039817,0.035902,0.035054,0.034047,0.031904,0.027412,0.025366,0.027996,0.034723,0.028552,0.027661,0.02818,0.024214,0.030713,0.029692,0.024922,0.020519,0.080111,0.080111,0.080111,country
0.771182,0.685998,0.66632,0.615111,0.525335,0.516782,0.494676,0.508143,0.464697,0.446175,0.419469,0.382095,0.386877,0.393161,0.375273,0.380996,0.339688,0.361794,0.372383,0.367122,0.205724,0.9805,0.9805,0.9805,0.205356,0.215505,0.213023,0.205945,0.205774,0.194081,0.196868,0.183393,0.166878,0.15867,0.155637,0.151136,0.155864,0.137075,0.129904,0.13047,0.130691,0.138961,0.14028,0.130759,0.124782,0.015642,0.015642,0.015642,0.115438,0.092372,0.093877,0.105117,0.130056,0.092313,0.087705,0.085594,0.105184,0.095105,0.088649,0.078279,0.075966,0.080796,0.072727,0.068422,0.071312,0.090974,0.072473,0.068105,0.055893,0.111612,0.111612,0.111612,0.044218,0.041325,0.034539,0.038263,0.041649,0.02799,0.029252,0.031968,0.031377,0.029297,0.031934,0.02453,0.023366,0.019866,0.02056,0.018244,0.020712,0.028215,0.022194,0.021067,0.036337,0.080111,0.080111,0.080111,country
0.770297,0.634214,0.664563,0.594722,0.624448,0.508395,0.47044,0.504232,0.435665,0.401216,0.395282,0.355671,0.375682,0.343937,0.32778,0.393015,0.357049,0.3607,0.418741,0.446137,0.304939,0.9805,0.9805,0.9805,0.202656,0.206029,0.196067,0.198143,0.216853,0.195851,0.192075,0.195152,0.16592,0.162416,0.162157,0.147958,0.142907,0.142561,0.137717,0.136852,0.140002,0.139769,0.133674,0.125041,0.166585,0.015642,0.015642,0.015642,0.128902,0.095043,0.098964,0.123048,0.109699,0.127012,0.103283,0.110062,0.118637,0.102269,0.081281,0.081824,0.082912,0.086733,0.087221,0.085397,0.092123,0.126257,0.109224,0.101774,0.168339,0.111612,0.111612,0.111612,0.052264,0.036819,0.048947,0.04171,0.038431,0.037002,0.030423,0.034703,0.038576,0.031435,0.025045,0.023641,0.028752,0.025082,0.028411,0.029406,0.033255,0.034094,0.036231,0.030673,0.068389,0.080111,0.080111,0.080111,country
0.78921,0.722396,0.686339,0.629117,0.585992,0.60653,0.556168,0.4531,0.426201,0.352105,0.298251,0.348672,0.411963,0.373078,0.332188,0.34069,0.334007,0.351694,0.356456,0.354696,0.158727,0.9805,0.9805,0.9805,0.216872,0.195509,0.212278,0.200009,0.206731,0.182523,0.17958,0.195111,0.194125,0.186423,0.182667,0.169339,0.157769,0.145586,0.153361,0.150729,0.145933,0.135196,0.137413,0.123252,0.066201,0.015642,0.015642,0.015642,0.099062,0.095002,0.090973,0.096937,0.118167,0.100131,0.10137,0.093706,0.093434,0.075912,0.071743,0.108904,0.102348,0.096654,0.095974,0.088558,0.083518,0.072181,0.071912,0.08074,0.035237,0.111612,0.111612,0.111612,0.043168,0.036102,0.031971,0.028163,0.031018,0.026481,0.024052,0.028121,0.025985,0.031371,0.021635,0.035294,0.033548,0.02206,0.02363,0.024018,0.023699,0.024488,0.026344,0.026597,0.020028,0.080111,0.080111,0.080111,country
